"No","Category","CategoryOfSequences_en","FXY1","Title_en","SubTitle_en","FXY2","ElementName_en","ElementDescription_en","Note_en","Status"
3600.00,"08","Surface report sequences (sea)","308022","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","Normals of pressure, temperature, vapour pressure and sea/water temperature","007033","Height of sensor above water surface","Set to missing (cancel)",,"Operational"
3601.00,"08","Surface report sequences (sea)","308022","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","Normals of pressure, temperature, vapour pressure and sea/water temperature","302056","Sea/water temperature","Sea-surface temperature, method of measurement and depth below sea surface",,"Operational"
3602.00,"08","Surface report sequences (sea)","308022","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","Normals of pressure, temperature, vapour pressure and sea/water temperature","008023","First-order statistics","Set to missing (cancel)",,"Operational"
3603.00,"08","Surface report sequences (sea)","308022","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","Normals of precipitation","004001","Year","Beginning of the reference period",,"Operational"
3604.00,"08","Surface report sequences (sea)","308022","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","Normals of precipitation","004001","Year","Ending of the reference period",,"Operational"
3605.00,"08","Surface report sequences (sea)","308022","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","Normals of precipitation","004002","Month",,,"Operational"
3606.00,"08","Surface report sequences (sea)","308022","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","Normals of precipitation","004003","Day","= 1",,"Operational"
3607.00,"08","Surface report sequences (sea)","308022","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","Normals of precipitation","004004","Hour","= 0",,"Operational"
3608.00,"08","Surface report sequences (sea)","308022","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","Normals of precipitation","004074","Short time period or displacement",,,"Operational"
3609.00,"08","Surface report sequences (sea)","308022","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","Normals of precipitation","004022","Time period or displacement","= 1",,"Operational"
3610.00,"08","Surface report sequences (sea)","308022","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","Normals of precipitation","007032","Height of sensor above local ground (or deck of marine platform)","Precipitation measurement",,"Operational"
3611.00,"08","Surface report sequences (sea)","308022","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","Normals of precipitation","008023","First-order statistics","= 4 Mean value",,"Operational"
3612.00,"08","Surface report sequences (sea)","308022","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","Normals of precipitation","013060","Total accumulated precipitation",,,"Operational"
3613.00,"08","Surface report sequences (sea)","308022","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","Normals of precipitation","004053","Number of days with precipitation equal to or more than 1 mm",,,"Operational"
3614.00,"08","Surface report sequences (sea)","308022","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","Normals of precipitation","008023","First-order statistics","Set to missing (cancel)",,"Operational"
3615.00,"08","Surface report sequences (sea)","308023","(Sequence for representation of monthly values suitable for CLIMAT SHIP data in compliance with regional or national reporting practices)",,"308021","Monthly values from an ocean weather station in compliance with regional or national reporting practices",,,"Operational"
3616.00,"08","Surface report sequences (sea)","308023","(Sequence for representation of monthly values suitable for CLIMAT SHIP data in compliance with regional or national reporting practices)",,"308022","Monthly normals for an ocean weather station in compliance with regional or national reporting practices",,,"Operational"
3617.00,"09","Vertical sounding sequences (conventional data)","309001","(Vertical wind profile)",,"301037","Land station for vertical soundings","Identification, etc. (land station, high accuracy position)",,"Operational"
3618.00,"09","Vertical sounding sequences (conventional data)","309001","(Vertical wind profile)",,"101000","Delayed replication of 1 descriptor",,,"Operational"
3619.00,"09","Vertical sounding sequences (conventional data)","309001","(Vertical wind profile)",,"031001","Delayed descriptor replication factor",,,"Operational"
3620.00,"09","Vertical sounding sequences (conventional data)","309001","(Vertical wind profile)",,"303011","Wind at height",,,"Operational"
3624.00,"09","Vertical sounding sequences (conventional data)","309002","(Vertical wind profile)",,"301038","Land station for vertical soundings","Identification, etc. (land station, coarse accuracy position)",,"Operational"
3625.00,"09","Vertical sounding sequences (conventional data)","309002","(Vertical wind profile)",,"101000","Delayed replication of 1 descriptor",,,"Operational"
3626.00,"09","Vertical sounding sequences (conventional data)","309002","(Vertical wind profile)",,"031001","Delayed descriptor replication factor",,,"Operational"
3627.00,"09","Vertical sounding sequences (conventional data)","309002","(Vertical wind profile)",,"303011","Wind at height",,,"Operational"
3631.00,"09","Vertical sounding sequences (conventional data)","309003","(Vertical wind profile)",,"301037","Land station for vertical soundings","Identification, etc. (land station, high accuracy position)",,"Operational"
3632.00,"09","Vertical sounding sequences (conventional data)","309003","(Vertical wind profile)",,"101000","Delayed replication of 1 descriptor",,,"Operational"
3633.00,"09","Vertical sounding sequences (conventional data)","309003","(Vertical wind profile)",,"031001","Delayed descriptor replication factor",,,"Operational"
3634.00,"09","Vertical sounding sequences (conventional data)","309003","(Vertical wind profile)",,"303012","Wind at pressure level",,,"Operational"
3638.00,"09","Vertical sounding sequences (conventional data)","309004","(Vertical wind profile)",,"301038","Land station for vertical soundings","Identification, etc. (land station, coarse accuracy position)",,"Operational"
3639.00,"09","Vertical sounding sequences (conventional data)","309004","(Vertical wind profile)",,"101000","Delayed replication of 1 descriptor",,,"Operational"
3640.00,"09","Vertical sounding sequences (conventional data)","309004","(Vertical wind profile)",,"031001","Delayed descriptor replication factor",,,"Operational"
3641.00,"09","Vertical sounding sequences (conventional data)","309004","(Vertical wind profile)",,"303012","Wind at pressure level",,,"Operational"
3645.00,"09","Vertical sounding sequences (conventional data)","309005","(Vertical sounding with relative humidity)",,"301037","Land station for vertical soundings","Identification, etc. (land station, high accuracy position)",,"Operational"
3646.00,"09","Vertical sounding sequences (conventional data)","309005","(Vertical sounding with relative humidity)",,"302004","General cloud information","Significant cloud layer",,"Operational"
3647.00,"09","Vertical sounding sequences (conventional data)","309005","(Vertical sounding with relative humidity)",,"101000","Delayed replication of 1 descriptor",,,"Operational"
3648.00,"09","Vertical sounding sequences (conventional data)","309005","(Vertical sounding with relative humidity)",,"031001","Delayed descriptor replication factor",,,"Operational"
3649.00,"09","Vertical sounding sequences (conventional data)","309005","(Vertical sounding with relative humidity)",,"303013","Geopotential, temperature, humidity, wind at pressure level",,,"Operational"
3654.00,"09","Vertical sounding sequences (conventional data)","309006","(Vertical sounding with relative humidity)",,"301038","Land station for vertical soundings","Identification, etc. (land station, coarse accuracy position)",,"Operational"
3655.00,"09","Vertical sounding sequences (conventional data)","309006","(Vertical sounding with relative humidity)",,"302004","General cloud information","Significant cloud layer",,"Operational"
3656.00,"09","Vertical sounding sequences (conventional data)","309006","(Vertical sounding with relative humidity)",,"101000","Delayed replication of 1 descriptor",,,"Operational"
3657.00,"09","Vertical sounding sequences (conventional data)","309006","(Vertical sounding with relative humidity)",,"031001","Delayed descriptor replication factor",,,"Operational"
3658.00,"09","Vertical sounding sequences (conventional data)","309006","(Vertical sounding with relative humidity)",,"303013","Geopotential, temperature, humidity, wind at pressure level",,,"Operational"
3663.00,"09","Vertical sounding sequences (conventional data)","309007","(Vertical sounding with dewpoint data)",,"301037","Land station for vertical soundings","Identification, etc. (land station, high accuracy position)",,"Operational"
3664.00,"09","Vertical sounding sequences (conventional data)","309007","(Vertical sounding with dewpoint data)",,"302004","General cloud information","Significant cloud layer",,"Operational"
3665.00,"09","Vertical sounding sequences (conventional data)","309007","(Vertical sounding with dewpoint data)",,"101000","Delayed replication of 1 descriptor",,,"Operational"
3666.00,"09","Vertical sounding sequences (conventional data)","309007","(Vertical sounding with dewpoint data)",,"031001","Delayed descriptor replication factor",,,"Operational"
3667.00,"09","Vertical sounding sequences (conventional data)","309007","(Vertical sounding with dewpoint data)",,"303014","Geopotential, temperature, dewpoint temperature, wind at pressure level",,,"Operational"
3672.00,"09","Vertical sounding sequences (conventional data)","309008","(Vertical sounding with dewpoint data)",,"301038","Land station for vertical soundings","Identification, etc. (land station, coarse accuracy position)",,"Operational"
3673.00,"09","Vertical sounding sequences (conventional data)","309008","(Vertical sounding with dewpoint data)",,"302004","General cloud information","Significant cloud layer",,"Operational"
3674.00,"09","Vertical sounding sequences (conventional data)","309008","(Vertical sounding with dewpoint data)",,"101000","Delayed replication of 1 descriptor",,,"Operational"
3675.00,"09","Vertical sounding sequences (conventional data)","309008","(Vertical sounding with dewpoint data)",,"031001","Delayed descriptor replication factor",,,"Operational"
3676.00,"09","Vertical sounding sequences (conventional data)","309008","(Vertical sounding with dewpoint data)",,"303014","Geopotential, temperature, dewpoint temperature, wind at pressure level",,,"Operational"
3681.00,"09","Vertical sounding sequences (conventional data)","309011","(Vertical wind profile)",,"301039","Ship for vertical soundings","Ship's identification, etc.",,"Operational"
3682.00,"09","Vertical sounding sequences (conventional data)","309011","(Vertical wind profile)",,"101000","Delayed replication of 1 descriptor",,,"Operational"
3683.00,"09","Vertical sounding sequences (conventional data)","309011","(Vertical wind profile)",,"031001","Delayed descriptor replication factor",,,"Operational"
3684.00,"09","Vertical sounding sequences (conventional data)","309011","(Vertical wind profile)",,"303011","Wind at height",,,"Operational"
3688.00,"09","Vertical sounding sequences (conventional data)","309012","(Vertical wind profile)",,"301039","Ship for vertical soundings","Ship's identification, etc.",,"Operational"
3689.00,"09","Vertical sounding sequences (conventional data)","309012","(Vertical wind profile)",,"101000","Delayed replication of 1 descriptor",,,"Operational"
3690.00,"09","Vertical sounding sequences (conventional data)","309012","(Vertical wind profile)",,"031001","Delayed descriptor replication factor",,,"Operational"
3691.00,"09","Vertical sounding sequences (conventional data)","309012","(Vertical wind profile)",,"303012","Wind at pressure level",,,"Operational"
3695.00,"09","Vertical sounding sequences (conventional data)","309013","(Vertical sounding with relative humidity)",,"301039","Ship for vertical soundings","Ship's identification, etc.",,"Operational"
3696.00,"09","Vertical sounding sequences (conventional data)","309013","(Vertical sounding with relative humidity)",,"302004","General cloud information","Significant cloud layer",,"Operational"
3697.00,"09","Vertical sounding sequences (conventional data)","309013","(Vertical sounding with relative humidity)",,"101000","Delayed replication of 1 descriptor",,,"Operational"
3698.00,"09","Vertical sounding sequences (conventional data)","309013","(Vertical sounding with relative humidity)",,"031001","Delayed descriptor replication factor",,,"Operational"
3699.00,"09","Vertical sounding sequences (conventional data)","309013","(Vertical sounding with relative humidity)",,"303013","Geopotential, temperature, humidity, wind at pressure level",,,"Operational"
3704.00,"09","Vertical sounding sequences (conventional data)","309014","(Vertical sounding with dewpoint data)",,"301039","Ship for vertical soundings","Ship's identification, etc.",,"Operational"
3705.00,"09","Vertical sounding sequences (conventional data)","309014","(Vertical sounding with dewpoint data)",,"302004","General cloud information","Significant cloud layer",,"Operational"
3706.00,"09","Vertical sounding sequences (conventional data)","309014","(Vertical sounding with dewpoint data)",,"101000","Delayed replication of 1 descriptor",,,"Operational"
3707.00,"09","Vertical sounding sequences (conventional data)","309014","(Vertical sounding with dewpoint data)",,"031001","Delayed descriptor replication factor",,,"Operational"
3708.00,"09","Vertical sounding sequences (conventional data)","309014","(Vertical sounding with dewpoint data)",,"303014","Geopotential, temperature, dewpoint temperature, wind at pressure level",,,"Operational"
3713.00,"09","Vertical sounding sequences (conventional data)","309015","(Vertical wind profile)",,"301040","Ship for vertical soundings","Ship's identification, etc.",,"Operational"
3714.00,"09","Vertical sounding sequences (conventional data)","309015","(Vertical wind profile)",,"101000","Delayed replication of 1 descriptor",,,"Operational"
3715.00,"09","Vertical sounding sequences (conventional data)","309015","(Vertical wind profile)",,"031001","Delayed descriptor replication factor",,,"Operational"
3716.00,"09","Vertical sounding sequences (conventional data)","309015","(Vertical wind profile)",,"303011","Wind at height",,,"Operational"
3720.00,"09","Vertical sounding sequences (conventional data)","309016","(Vertical wind profile)",,"301040","Ship for vertical soundings","Ship's identification, etc.",,"Operational"
3721.00,"09","Vertical sounding sequences (conventional data)","309016","(Vertical wind profile)",,"101000","Delayed replication of 1 descriptor",,,"Operational"
3722.00,"09","Vertical sounding sequences (conventional data)","309016","(Vertical wind profile)",,"031001","Delayed descriptor replication factor",,,"Operational"
3723.00,"09","Vertical sounding sequences (conventional data)","309016","(Vertical wind profile)",,"303012","Wind at pressure level",,,"Operational"
3727.00,"09","Vertical sounding sequences (conventional data)","309017","(Vertical sounding with relative humidity)",,"301040","Ship for vertical soundings","Ship's identification, etc.",,"Operational"
3728.00,"09","Vertical sounding sequences (conventional data)","309017","(Vertical sounding with relative humidity)",,"302004","General cloud information","Significant cloud layer",,"Operational"
3729.00,"09","Vertical sounding sequences (conventional data)","309017","(Vertical sounding with relative humidity)",,"101000","Delayed replication of 1 descriptor",,,"Operational"
3730.00,"09","Vertical sounding sequences (conventional data)","309017","(Vertical sounding with relative humidity)",,"031001","Delayed descriptor replication factor",,,"Operational"
3731.00,"09","Vertical sounding sequences (conventional data)","309017","(Vertical sounding with relative humidity)",,"303013","Geopotential, temperature, humidity, wind at pressure level",,,"Operational"
3736.00,"09","Vertical sounding sequences (conventional data)","309018","(Vertical sounding with dewpoint data)",,"301040","Ship for vertical soundings","Ship's identification, etc.",,"Operational"
3737.00,"09","Vertical sounding sequences (conventional data)","309018","(Vertical sounding with dewpoint data)",,"302004","General cloud information","Significant cloud layer",,"Operational"
3738.00,"09","Vertical sounding sequences (conventional data)","309018","(Vertical sounding with dewpoint data)",,"101000","Delayed replication of 1 descriptor",,,"Operational"
3739.00,"09","Vertical sounding sequences (conventional data)","309018","(Vertical sounding with dewpoint data)",,"031001","Delayed descriptor replication factor",,,"Operational"
3740.00,"09","Vertical sounding sequences (conventional data)","309018","(Vertical sounding with dewpoint data)",,"303014","Geopotential, temperature, dewpoint temperature, wind at pressure level",,,"Operational"
3745.00,"09","Vertical sounding sequences (conventional data)","309019","(Wind profiler - wind data sounding)",,"301031","Identification and type of station, date/time, location (high accuracy), height of station",,,"Operational"
3746.00,"09","Vertical sounding sequences (conventional data)","309019","(Wind profiler - wind data sounding)",,"002003","Type of measuring equipment used",,,"Operational"
3747.00,"09","Vertical sounding sequences (conventional data)","309019","(Wind profiler - wind data sounding)",,"101000","Delayed replication of 1 descriptor",,,"Operational"
3748.00,"09","Vertical sounding sequences (conventional data)","309019","(Wind profiler - wind data sounding)",,"031001","Delayed descriptor replication factor",,,"Operational"
3749.00,"09","Vertical sounding sequences (conventional data)","309019","(Wind profiler - wind data sounding)",,"303011","Wind at height",,,"Operational"
3754.00,"09","Vertical sounding sequences (conventional data)","309020","(Wind profiler - Cartesian coordinates)",,"301031","Identification and type of station, date/time, location (high accuracy), height of station",,,"Operational"
3755.00,"09","Vertical sounding sequences (conventional data)","309020","(Wind profiler - Cartesian coordinates)",,"002003","Type of measuring equipment used",,,"Operational"
3756.00,"09","Vertical sounding sequences (conventional data)","309020","(Wind profiler - Cartesian coordinates)",,"104000","Delayed replication of 4 descriptors",,,"Operational"
3757.00,"09","Vertical sounding sequences (conventional data)","309020","(Wind profiler - Cartesian coordinates)",,"031001","Delayed descriptor replication factor",,,"Operational"
3758.00,"09","Vertical sounding sequences (conventional data)","309020","(Wind profiler - Cartesian coordinates)",,"007003","Geopotential",,,"Operational"
3759.00,"09","Vertical sounding sequences (conventional data)","309020","(Wind profiler - Cartesian coordinates)",,"011003","u-component",,,"Operational"
3760.00,"09","Vertical sounding sequences (conventional data)","309020","(Wind profiler - Cartesian coordinates)",,"011004","v-component",,,"Operational"
3761.00,"09","Vertical sounding sequences (conventional data)","309020","(Wind profiler - Cartesian coordinates)",,"011005","w-component",,,"Operational"
3835.00,"09","Vertical sounding sequences (conventional data)","309030","(Ozone sonde flight data) (see Note 1)",,"015004","Ozone sounding correction factor (CF)",,,"Operational"
3836.00,"09","Vertical sounding sequences (conventional data)","309030","(Ozone sonde flight data)",,"015005","Ozone p",,,"Operational"
3837.00,"09","Vertical sounding sequences (conventional data)","309030","(Ozone sonde flight data)",,"104000","Delayed replication of 4 descriptors",,,"Operational"
3838.00,"09","Vertical sounding sequences (conventional data)","309030","(Ozone sonde flight data)",,"031001","Delayed descriptor replication factor",,,"Operational"
3839.00,"09","Vertical sounding sequences (conventional data)","309030","(Ozone sonde flight data)",,"004015","Time increment","Since launch time, if needed, in minutes",,"Operational"
3840.00,"09","Vertical sounding sequences (conventional data)","309030","(Ozone sonde flight data)",,"008006","Ozone vertical sounding significance",,,"Operational"
3841.00,"09","Vertical sounding sequences (conventional data)","309030","(Ozone sonde flight data)",,"007004","Pressure",,,"Operational"
3842.00,"09","Vertical sounding sequences (conventional data)","309030","(Ozone sonde flight data)",,"015003","Measured ozone partial pressure (sounding)",,,"Operational"
3850.00,"09","Vertical sounding sequences (conventional data)","309031","(Ozone sonde flight data)",,"015004","Ozone sounding correction factor (CF)",,,"Operational"
3851.00,"09","Vertical sounding sequences (conventional data)","309031","(Ozone sonde flight data)",,"015005","Ozone p",,,"Operational"
3852.00,"09","Vertical sounding sequences (conventional data)","309031","(Ozone sonde flight data)",,"104000","Delayed replication of 4 descriptors",,,"Operational"
3853.00,"09","Vertical sounding sequences (conventional data)","309031","(Ozone sonde flight data)",,"031001","Delayed descriptor replication factor",,,"Operational"
3854.00,"09","Vertical sounding sequences (conventional data)","309031","(Ozone sonde flight data)",,"004025","Time period or displacement","Since launch time in minutes",,"Operational"
3855.00,"09","Vertical sounding sequences (conventional data)","309031","(Ozone sonde flight data)",,"008006","Ozone vertical sounding significance",,,"Operational"
3856.00,"09","Vertical sounding sequences (conventional data)","309031","(Ozone sonde flight data)",,"007004","Pressure",,,"Operational"
3857.00,"09","Vertical sounding sequences (conventional data)","309031","(Ozone sonde flight data)",,"015003","Measured ozone partial pressure (sounding)",,,"Operational"
3865.00,"09","Vertical sounding sequences (conventional data)","309040","(Ozone sounding not coupled to a ground-based spectrophotometer) (see Note 2)",,"301075","Sounding identification",,,"Operational"
3866.00,"09","Vertical sounding sequences (conventional data)","309040","(Ozone sounding not coupled to a ground-based spectrophotometer)",,"301076","Ozone sounding instrumentation",,,"Operational"
3867.00,"09","Vertical sounding sequences (conventional data)","309040","(Ozone sounding not coupled to a ground-based spectrophotometer)",,"309030","Ozone sonde flight data",,,"Operational"
3868.00,"09","Vertical sounding sequences (conventional data)","309041","(Ozone sounding coupled to measurements from a Brewer ground-based spectrophotometer; the total ozone obtained from the Brewer is a single value) (see Note 2)",,"307041","Total ozone measurement from a Brewer ground-based spectrophotometer obtained from a single observation","Description of the ground-based part",,"Operational"
3869.00,"09","Vertical sounding sequences (conventional data)","309041","(Ozone sounding coupled to measurements from a Brewer ground-based spectrophotometer; the total ozone obtained from the Brewer is a single value)",,"301075","Sounding identification","Identification of the ozone sounding part",,"Operational"
3870.00,"09","Vertical sounding sequences (conventional data)","309041","(Ozone sounding coupled to measurements from a Brewer ground-based spectrophotometer; the total ozone obtained from the Brewer is a single value)",,"301076","Ozone sounding instrumentation",,,"Operational"
3871.00,"09","Vertical sounding sequences (conventional data)","309041","(Ozone sounding coupled to measurements from a Brewer ground-based spectrophotometer; the total ozone obtained from the Brewer is a single value)",,"309030","Ozone sonde flight data",,,"Operational"
3872.00,"09","Vertical sounding sequences (conventional data)","309042","(Ozone sounding coupled to measurements from a Brewer ground-based spectrophotometer; the total ozone obtained from the Brewer is an averaged value) (see Note 2)",,"307042","Total ozone measurement from a Brewer ground-based spectrophotometer obtained from averaged observations","Description of the ground-based part",,"Operational"
3873.00,"09","Vertical sounding sequences (conventional data)","309042","(Ozone sounding coupled to measurements from a Brewer ground-based spectrophotometer; the total ozone obtained from the Brewer is an averaged value)",,"301075","Sounding identification","Identification of the ozone sounding part",,"Operational"
3874.00,"09","Vertical sounding sequences (conventional data)","309042","(Ozone sounding coupled to measurements from a Brewer ground-based spectrophotometer; the total ozone obtained from the Brewer is an averaged value)",,"301076","Ozone sounding instrumentation",,,"Operational"
3875.00,"09","Vertical sounding sequences (conventional data)","309042","(Ozone sounding coupled to measurements from a Brewer ground-based spectrophotometer; the total ozone obtained from the Brewer is an averaged value)",,"309030","Ozone sonde flight data",,,"Operational"
3876.00,"09","Vertical sounding sequences (conventional data)","309043","(Ozone sounding coupled to measurements from a Dobson ground-based spectrophotometer; the total ozone obtained from the Dobson is a single value) (see Note 2)",,"307043","Total ozone measurement from a Dobson ground-based spectrophotometer obtained from a single observation","Description of the ground-based part",,"Operational"
3877.00,"09","Vertical sounding sequences (conventional data)","309043","(Ozone sounding coupled to measurements from a Dobson ground-based spectrophotometer; the total ozone obtained from the Dobson is a single value)",,"301075","Sounding identification","Identification of the ozone sounding part",,"Operational"
3878.00,"09","Vertical sounding sequences (conventional data)","309043","(Ozone sounding coupled to measurements from a Dobson ground-based spectrophotometer; the total ozone obtained from the Dobson is a single value)",,"301076","Ozone sounding instrumentation",,,"Operational"
3879.00,"09","Vertical sounding sequences (conventional data)","309043","(Ozone sounding coupled to measurements from a Dobson ground-based spectrophotometer; the total ozone obtained from the Dobson is a single value)",,"309030","Ozone sonde flight data",,,"Operational"
3880.00,"09","Vertical sounding sequences (conventional data)","309044","(Ozone sounding coupled to measurements from a Dobson ground-based spectrophotometer; the total ozone obtained from the Dobson is an averaged value) (see Note 2)",,"307044","Total ozone measurement from a Dobson ground-based spectrophotometer obtained from averaged observations","Description of the ground-based part",,"Operational"
3881.00,"09","Vertical sounding sequences (conventional data)","309044","(Ozone sounding coupled to measurements from a Dobson ground-based spectrophotometer; the total ozone obtained from the Dobson is an averaged value)",,"301075","Sounding identification","Identification of the ozone sounding part",,"Operational"
3882.00,"09","Vertical sounding sequences (conventional data)","309044","(Ozone sounding coupled to measurements from a Dobson ground-based spectrophotometer; the total ozone obtained from the Dobson is an averaged value)",,"301076","Ozone sounding instrumentation",,,"Operational"
3883.00,"09","Vertical sounding sequences (conventional data)","309044","(Ozone sounding coupled to measurements from a Dobson ground-based spectrophotometer; the total ozone obtained from the Dobson is an averaged value)",,"309030","Ozone sonde flight data",,,"Operational"
3884.00,"09","Vertical sounding sequences (conventional data)","309045","(Ozone sounding not coupled to a ground-based spectrophotometer)",,"301075","Sounding identification",,,"Operational"
3885.00,"09","Vertical sounding sequences (conventional data)","309045","(Ozone sounding not coupled to a ground-based spectrophotometer)",,"301076","Ozone sounding instrumentation",,,"Operational"
3886.00,"09","Vertical sounding sequences (conventional data)","309045","(Ozone sounding not coupled to a ground-based spectrophotometer)",,"309031","Ozone sonde flight data",,,"Operational"
3887.00,"09","Vertical sounding sequences (conventional data)","309046","(Ozone sounding coupled to measurements from a Brewer ground-based spectrophotometer; the total ozone obtained from the Brewer is a single value)",,"307041","Total ozone measurement from a Brewer ground-based spectrophotometer obtained from a single observation","Description of the ground-based part",,"Operational"
3888.00,"09","Vertical sounding sequences (conventional data)","309046","(Ozone sounding coupled to measurements from a Brewer ground-based spectrophotometer; the total ozone obtained from the Brewer is a single value)",,"301075","Sounding identification","Identification of the ozone sounding part",,"Operational"
3889.00,"09","Vertical sounding sequences (conventional data)","309046","(Ozone sounding coupled to measurements from a Brewer ground-based spectrophotometer; the total ozone obtained from the Brewer is a single value)",,"301076","Ozone sounding instrumentation",,,"Operational"
3890.00,"09","Vertical sounding sequences (conventional data)","309046","(Ozone sounding coupled to measurements from a Brewer ground-based spectrophotometer; the total ozone obtained from the Brewer is a single value)",,"309031","Ozone sonde flight data",,,"Operational"
3891.00,"09","Vertical sounding sequences (conventional data)","309047","(Ozone sounding coupled to measurements from a Brewer ground-based spectrophotometer; the total ozone obtained from the Brewer is an averaged value)",,"307042","Total ozone measurement from a Brewer ground-based spectrophotometer obtained from averaged observations","Description of the ground-based part",,"Operational"
3892.00,"09","Vertical sounding sequences (conventional data)","309047","(Ozone sounding coupled to measurements from a Brewer ground-based spectrophotometer; the total ozone obtained from the Brewer is an averaged value)",,"301075","Sounding identification","Identification of the ozone sounding part",,"Operational"
3893.00,"09","Vertical sounding sequences (conventional data)","309047","(Ozone sounding coupled to measurements from a Brewer ground-based spectrophotometer; the total ozone obtained from the Brewer is an averaged value)",,"301076","Ozone sounding instrumentation",,,"Operational"
3894.00,"09","Vertical sounding sequences (conventional data)","309047","(Ozone sounding coupled to measurements from a Brewer ground-based spectrophotometer; the total ozone obtained from the Brewer is an averaged value)",,"309031","Ozone sonde flight data",,,"Operational"
3895.00,"09","Vertical sounding sequences (conventional data)","309048","(Ozone sounding coupled to measurements from a Dobson ground-based spectrophotometer; the total ozone obtained from the Dobson is a single value)",,"307043","Total ozone measurement from a Dobson ground-based spectrophotometer obtained from a single observation","Description of the ground-based part",,"Operational"
3896.00,"09","Vertical sounding sequences (conventional data)","309048","(Ozone sounding coupled to measurements from a Dobson ground-based spectrophotometer; the total ozone obtained from the Dobson is a single value)",,"301075","Sounding identification","Identification of the ozone sounding part",,"Operational"
3897.00,"09","Vertical sounding sequences (conventional data)","309048","(Ozone sounding coupled to measurements from a Dobson ground-based spectrophotometer; the total ozone obtained from the Dobson is a single value)",,"301076","Ozone sounding instrumentation",,,"Operational"
3898.00,"09","Vertical sounding sequences (conventional data)","309048","(Ozone sounding coupled to measurements from a Dobson ground-based spectrophotometer; the total ozone obtained from the Dobson is a single value)",,"309031","Ozone sonde flight data",,,"Operational"
3899.00,"09","Vertical sounding sequences (conventional data)","309049","(Ozone sounding coupled to measurements from a Dobson ground-based spectrophotometer; the total ozone obtained from the Dobson is an averaged value)",,"307044","Total ozone measurement from a Dobson ground-based spectrophotometer obtained from averaged observations","Description of the ground-based part",,"Operational"
3900.00,"09","Vertical sounding sequences (conventional data)","309049","(Ozone sounding coupled to measurements from a Dobson ground-based spectrophotometer; the total ozone obtained from the Dobson is an averaged value)",,"301075","Sounding identification","Identification of the ozone sounding part",,"Operational"
3901.00,"09","Vertical sounding sequences (conventional data)","309049","(Ozone sounding coupled to measurements from a Dobson ground-based spectrophotometer; the total ozone obtained from the Dobson is an averaged value)",,"301076","Ozone sounding instrumentation",,,"Operational"
3902.00,"09","Vertical sounding sequences (conventional data)","309049","(Ozone sounding coupled to measurements from a Dobson ground-based spectrophotometer; the total ozone obtained from the Dobson is an averaged value)",,"309031","Ozone sonde flight data",,,"Operational"
3903.00,"09","Vertical sounding sequences (conventional data)","309050","(Sequence for representation of PILOT, PILOT SHIP and PILOT MOBIL observation type data with pressure as the vertical coordinate)",,"301110","Identification of launch site and instrumentation for wind measurements",,,"Operational"
3904.00,"09","Vertical sounding sequences (conventional data)","309050","(Sequence for representation of PILOT, PILOT SHIP and PILOT MOBIL observation type data with pressure as the vertical coordinate)",,"301113","Date/time of launch",,,"Operational"
3905.00,"09","Vertical sounding sequences (conventional data)","309050","(Sequence for representation of PILOT, PILOT SHIP and PILOT MOBIL observation type data with pressure as the vertical coordinate)",,"301114","Horizontal and vertical coordinates of launch site",,,"Operational"
3906.00,"09","Vertical sounding sequences (conventional data)","309050","(Sequence for representation of PILOT, PILOT SHIP and PILOT MOBIL observation type data with pressure as the vertical coordinate)",,"101000","Delayed replication of 1 descriptor",,,"Operational"
3907.00,"09","Vertical sounding sequences (conventional data)","309050","(Sequence for representation of PILOT, PILOT SHIP and PILOT MOBIL observation type data with pressure as the vertical coordinate)",,"031002","Extended delayed descriptor replication factor",,,"Operational"
3908.00,"09","Vertical sounding sequences (conventional data)","309050","(Sequence for representation of PILOT, PILOT SHIP and PILOT MOBIL observation type data with pressure as the vertical coordinate)",,"303050","Wind data at a pressure level with radiosonde position",,,"Operational"
3909.00,"09","Vertical sounding sequences (conventional data)","309050","(Sequence for representation of PILOT, PILOT SHIP and PILOT MOBIL observation type data with pressure as the vertical coordinate)",,"101000","Delayed replication of 1 descriptor",,,"Operational"
3910.00,"09","Vertical sounding sequences (conventional data)","309050","(Sequence for representation of PILOT, PILOT SHIP and PILOT MOBIL observation type data with pressure as the vertical coordinate)",,"031001","Delayed descriptor replication factor",,,"Operational"
