Category,CategoryOfSequences_en,FXY1,Title_en,SubTitle_en,FXY2,ElementName_en,ElementDescription_en,Note_en,noteIDs,Status
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Sunshine duration,B14032,Total sunshine,,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Sunshine duration,B14033,Total sunshine,,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Sunshine duration,B08050,Qualifier for number of missing values in calculation of statistic,= 6 Sunshine duration,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Sunshine duration,B08020,Total number of missing entities (with respect to accumulation or average),Days,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Number of days of occurrence,R02018,Replicate 2 descriptors 18 times,,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Number of days of occurrence,B08052,Condition for which number of days of occurrence follows,"Wind >= 10 m/s, wind >= 20 m/s, wind >= 30 m/s, maximum temperature < 273.15 K, maximum temperature >= 298.15 K, maximum temperature >= 303.15 K, maximum temperature >= 308.15 K, maximum temperature >= 313.15 K, minimum temperature < 273.15 K, sss > 0.00 m, sss > 0.01 m, sss > 0.10 m, sss > 0.50 m, horizontal visibility < 50 m, horizontal visibility < 100 m, horizontal visibility < 1 000 m, hail, thunderstorm",,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Number of days of occurrence,B08022,Total number (with respect to accumulation or average),Days,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Occurrence of extreme values of temperature and wind speed,B07032,Height of sensor above local ground (or deck of marine platform),,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Occurrence of extreme values of temperature and wind speed,B08053,Day of occurrence qualifier,"= 0 On 1 day only, = 1 On 2 or more days",,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Occurrence of extreme values of temperature and wind speed,B04003,Day,,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Occurrence of extreme values of temperature and wind speed,B12152,Highest daily mean temperature,,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Occurrence of extreme values of temperature and wind speed,B08053,Day of occurrence qualifier,"= 0 On 1 day only, = 1 On 2 or more days",,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Occurrence of extreme values of temperature and wind speed,B04003,Day,,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Occurrence of extreme values of temperature and wind speed,B12153,Lowest daily mean temperature,,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Occurrence of extreme values of temperature and wind speed,B08053,Day of occurrence qualifier,"= 0 On 1 day only, = 1 On 2 or more days",,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Occurrence of extreme values of temperature and wind speed,B04003,Day,,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Occurrence of extreme values of temperature and wind speed,B08023,First-order statistics,= 2 Maximum value,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Occurrence of extreme values of temperature and wind speed,B12101,Temperature/air temperature,,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Occurrence of extreme values of temperature and wind speed,B08053,Day of occurrence qualifier,"= 0 On 1 day only, = 1 On 2 or more days",,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Occurrence of extreme values of temperature and wind speed,B04003,Day,,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Occurrence of extreme values of temperature and wind speed,B08023,First-order statistics,= 3 Minimum value,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Occurrence of extreme values of temperature and wind speed,B12101,Temperature/air temperature,,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Occurrence of extreme values of temperature and wind speed,B08023,First-order statistics,Set to missing (cancel),,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Occurrence of extreme values of temperature and wind speed,B07032,Height of sensor above local ground (or deck of marine platform),,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Occurrence of extreme values of temperature and wind speed,B02002,Type of instrumentation for wind measurement,,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Occurrence of extreme values of temperature and wind speed,B08053,Day of occurrence qualifier,"= 0 On 1 day only, = 1 On 2 or more days",,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Occurrence of extreme values of temperature and wind speed,B04003,Day,,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Occurrence of extreme values of temperature and wind speed,B11046,Maximum instantaneous wind speed,,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Occurrence of extreme values of temperature and wind speed,B08053,Day of occurrence qualifier,Set to missing (cancel),,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Precipitation,B04003,Day,= 1,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Precipitation,B04004,Hour,= 0,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Precipitation,B04074,Short time period or displacement,,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Precipitation,B04023,Time period or displacement,Number of days in the month,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Precipitation,B07032,Height of sensor above local ground (or deck of marine platform),,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Precipitation,B13060,Total accumulated precipitation,,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Precipitation,B13051,"Frequency group, precipitation",,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Precipitation,B04053,Number of days with precipitation equal to or more than 1 mm,,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Precipitation,B08050,Qualifier for number of missing values in calculation of statistic,= 5 Precipitation,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Precipitation,B08020,Total number of missing entities (with respect to accumulation or average),Days,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Number of days of occurrence,R02006,Replicate 2 descriptors 6 times,,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Number of days of occurrence,B08052,Condition for which number of days of occurrence follows,,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Number of days of occurrence,B08022,Total number (with respect to accumulation or average),Days,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Occurrence of extreme precipitation,B08053,Day of occurrence qualifier,"= 0 On 1 day only, = 1 On 2 or more days",,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Occurrence of extreme precipitation,B04003,Day,,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Occurrence of extreme precipitation,B13052,Highest daily amount of precipitation,,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Occurrence of extreme precipitation,B07032,Height of sensor above local ground (or deck of marine platform),Set to missing (cancel),,,Operational
07,Surface report sequences (land),D07077,(Monthly normals for a land station in compliance with regional or national reporting practices),,B04001,Year,Beginning of the reference period,,,Operational
07,Surface report sequences (land),D07077,(Monthly normals for a land station in compliance with regional or national reporting practices),,B04001,Year,Ending of the reference period,,,Operational
07,Surface report sequences (land),D07077,(Monthly normals for a land station in compliance with regional or national reporting practices),,B04002,Month,,,,Operational
07,Surface report sequences (land),D07077,(Monthly normals for a land station in compliance with regional or national reporting practices),,B04003,Day,= 1,,,Operational
07,Surface report sequences (land),D07077,(Monthly normals for a land station in compliance with regional or national reporting practices),,B04004,Hour,= 0,,,Operational
07,Surface report sequences (land),D07077,(Monthly normals for a land station in compliance with regional or national reporting practices),,B04074,Short time period or displacement,,,,Operational
07,Surface report sequences (land),D07077,(Monthly normals for a land station in compliance with regional or national reporting practices),,B04022,Time period or displacement,= 1,,,Operational
07,Surface report sequences (land),D07077,(Monthly normals for a land station in compliance with regional or national reporting practices),,B08023,First-order statistics,= 4 Mean value,,,Operational
07,Surface report sequences (land),D07077,(Monthly normals for a land station in compliance with regional or national reporting practices),,B10004,Pressure,,,,Operational
07,Surface report sequences (land),D07077,(Monthly normals for a land station in compliance with regional or national reporting practices),,B10051,Pressure reduced to mean sea level,,,,Operational
07,Surface report sequences (land),D07077,(Monthly normals for a land station in compliance with regional or national reporting practices),,B07004,Pressure,Standard level,,,Operational
07,Surface report sequences (land),D07077,(Monthly normals for a land station in compliance with regional or national reporting practices),,B10009,Geopotential height,Standard level,,,Operational
07,Surface report sequences (land),D07077,(Monthly normals for a land station in compliance with regional or national reporting practices),,B07032,Height of sensor above local ground (or deck of marine platform),,,,Operational
07,Surface report sequences (land),D07077,(Monthly normals for a land station in compliance with regional or national reporting practices),,B12101,Temperature/air temperature,,,,Operational
07,Surface report sequences (land),D07077,(Monthly normals for a land station in compliance with regional or national reporting practices),,B02051,Indicator to specify observing method for extreme temperatures,,,,Operational
07,Surface report sequences (land),D07077,(Monthly normals for a land station in compliance with regional or national reporting practices),,B04051,Principal time of daily reading of maximum temperature,,,,Operational
07,Surface report sequences (land),D07077,(Monthly normals for a land station in compliance with regional or national reporting practices),,B12118,"Maximum temperature at height specified, past 24 hours",,,,Operational
07,Surface report sequences (land),D07077,(Monthly normals for a land station in compliance with regional or national reporting practices),,B04052,Principal time of daily reading of minimum temperature,,,,Operational
07,Surface report sequences (land),D07077,(Monthly normals for a land station in compliance with regional or national reporting practices),,B12119,"Minimum temperature at height specified, past 24 hours",,,,Operational
07,Surface report sequences (land),D07077,(Monthly normals for a land station in compliance with regional or national reporting practices),,B13004,Vapour pressure,,,,Operational
07,Surface report sequences (land),D07077,(Monthly normals for a land station in compliance with regional or national reporting practices),,B12151,Standard deviation of daily mean temperature,,,,Operational
07,Surface report sequences (land),D07077,(Monthly normals for a land station in compliance with regional or national reporting practices),,B07032,Height of sensor above local ground (or deck of marine platform),Set to missing (cancel),,,Operational
07,Surface report sequences (land),D07077,(Monthly normals for a land station in compliance with regional or national reporting practices),,B14032,Total sunshine,,,,Operational
07,Surface report sequences (land),D07077,(Monthly normals for a land station in compliance with regional or national reporting practices),,B08023,First-order statistics,Set to missing (cancel),,,Operational
07,Surface report sequences (land),D07077,(Monthly normals for a land station in compliance with regional or national reporting practices),Normals of precipitation,B04001,Year,Beginning of the reference period,,,Operational
07,Surface report sequences (land),D07077,(Monthly normals for a land station in compliance with regional or national reporting practices),Normals of precipitation,B04001,Year,Ending of the reference period,,,Operational
07,Surface report sequences (land),D07077,(Monthly normals for a land station in compliance with regional or national reporting practices),Normals of precipitation,B04002,Month,,,,Operational
07,Surface report sequences (land),D07077,(Monthly normals for a land station in compliance with regional or national reporting practices),Normals of precipitation,B04003,Day,= 1,,,Operational
07,Surface report sequences (land),D07077,(Monthly normals for a land station in compliance with regional or national reporting practices),Normals of precipitation,B04004,Hour,= 0,,,Operational
07,Surface report sequences (land),D07077,(Monthly normals for a land station in compliance with regional or national reporting practices),Normals of precipitation,B04074,Short time period or displacement,,,,Operational
07,Surface report sequences (land),D07077,(Monthly normals for a land station in compliance with regional or national reporting practices),Normals of precipitation,B04022,Time period or displacement,= 1,,,Operational
07,Surface report sequences (land),D07077,(Monthly normals for a land station in compliance with regional or national reporting practices),Normals of precipitation,B07032,Height of sensor above local ground (or deck of marine platform),,,,Operational
07,Surface report sequences (land),D07077,(Monthly normals for a land station in compliance with regional or national reporting practices),Normals of precipitation,B08023,First-order statistics,= 4 Mean value,,,Operational
07,Surface report sequences (land),D07077,(Monthly normals for a land station in compliance with regional or national reporting practices),Normals of precipitation,B13060,Total accumulated precipitation,,,,Operational
07,Surface report sequences (land),D07077,(Monthly normals for a land station in compliance with regional or national reporting practices),Normals of precipitation,B04053,Number of days with precipitation equal to or more than 1 mm,,,,Operational
07,Surface report sequences (land),D07077,(Monthly normals for a land station in compliance with regional or national reporting practices),Normals of precipitation,B08023,First-order statistics,Set to missing (cancel),,,Operational
07,Surface report sequences (land),D07077,(Monthly normals for a land station in compliance with regional or national reporting practices),Normals of precipitation,R02008,Replicate 2 descriptors 8 times,,,,Operational
07,Surface report sequences (land),D07077,(Monthly normals for a land station in compliance with regional or national reporting practices),Normals of precipitation,B08050,Qualifier for number of missing values in calculation of statistic,"Pressure, temperature, extreme temperatures, vapour pressure, precipitation, sunshine duration, maximum temperature, minimum temperature",,,Operational
07,Surface report sequences (land),D07077,(Monthly normals for a land station in compliance with regional or national reporting practices),Normals of precipitation,B08020,Total number of missing entities (with respect to accumulation or average),Years,,,Operational
07,Surface report sequences (land),D07078,(Sequence for representation of monthly values suitable for CLIMAT data in compliance with regional or national reporting practices),,D07076,Monthly values from a land station in compliance with regional or national reporting practices,,,,Operational
07,Surface report sequences (land),D07078,(Sequence for representation of monthly values suitable for CLIMAT data in compliance with regional or national reporting practices),,D07077,Monthly normals for a land station in compliance with regional or national reporting practices,,,,Operational
07,Surface report sequences (land),D07079,(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations),,D01090,"Surface station identification; time, horizontal and vertical coordinates",,,,Operational
07,Surface report sequences (land),D07079,(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations),,D02031,Pressure information,,,,Operational
07,Surface report sequences (land),D07079,(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations),,D02035,"Basic synoptic ""instantaneous"" data",,,,Operational
07,Surface report sequences (land),D07079,(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations),,D02036,Clouds with bases below station level,,,,Operational
07,Surface report sequences (land),D07079,(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations),,R01000,Delayed replication of 1 descriptor,,,,Operational
07,Surface report sequences (land),D07079,(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations),,D02047,Direction of cloud drift,,,,Operational
07,Surface report sequences (land),D07079,(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations),,B08002,Vertical significance (surface observations),,,,Operational
07,Surface report sequences (land),D07079,(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations),,R01000,Delayed replication of 1 descriptor,,,,Operational
07,Surface report sequences (land),D07079,(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations),,D02048,Direction and elevation of cloud,,,,Operational
07,Surface report sequences (land),D07079,(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations),,D02037,"State of ground, snow depth, ground minimum temperature",,,,Operational
07,Surface report sequences (land),D07079,(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations),,R02000,Delayed replication of 2 descriptors,,,,Operational
07,Surface report sequences (land),D07079,(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations),,B22061,State of the sea,,,,Operational
07,Surface report sequences (land),D07079,(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations),,B20058,Visibility seawards from a coastal station,,,,Operational
07,Surface report sequences (land),D07079,(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations),,R01000,Delayed replication of 1 descriptor,,,,Operational
07,Surface report sequences (land),D07079,(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations),,D02056,Sea/water temperature,"Sea/water surface temperature, method of measurement, depth below water surface",,,Operational
07,Surface report sequences (land),D07079,(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations),,R01000,Delayed replication of 1 descriptor,,,,Operational
07,Surface report sequences (land),D07079,(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations),,D02055,Icing and ice,,,,Operational
07,Surface report sequences (land),D07079,(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations),,D02043,"Basic synoptic ""period"" data",,,,Operational
07,Surface report sequences (land),D07079,(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations),,D02044,Evaporation data,,,,Operational
07,Surface report sequences (land),D07079,(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations),,R01000,Delayed replication of 1 descriptor,,,,Operational
07,Surface report sequences (land),D07079,(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations),,D02045,Radiation data (from 1 hour and 24-hour period),,,,Operational
07,Surface report sequences (land),D07079,(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations),,R01000,Delayed replication of 1 descriptor,,,,Operational
07,Surface report sequences (land),D07079,(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations),,D02046,Temperature change,,,,Operational
07,Surface report sequences (land),D07080,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data),,D01090,"Surface station identification; time, horizontal and vertical coordinates",,,,Operational
07,Surface report sequences (land),D07080,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data),,D02031,Pressure information,,,,Operational
07,Surface report sequences (land),D07080,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data),,D02035,"Basic synoptic ""instantaneous"" data",,,,Operational
07,Surface report sequences (land),D07080,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data),,D02036,Clouds with bases below station level,,,,Operational
07,Surface report sequences (land),D07080,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data),,D02047,Direction of cloud drift,,,,Operational
07,Surface report sequences (land),D07080,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data),,B08002,Vertical significance (surface observations),,,,Operational
07,Surface report sequences (land),D07080,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data),,D02048,Direction and elevation of cloud,,,,Operational
07,Surface report sequences (land),D07080,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data),,D02037,"State of ground, snow depth, ground minimum temperature",,,,Operational
07,Surface report sequences (land),D07080,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data),,D02043,"Basic synoptic ""period"" data",,,,Operational
07,Surface report sequences (land),D07080,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data),,D02044,Evaporation data,,,,Operational
07,Surface report sequences (land),D07080,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data),,R01002,Replicate 1 descriptor 2 times,,,,Operational
07,Surface report sequences (land),D07080,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data),,D02045,Radiation data (from 1 hour and 24-hour period),,,,Operational
07,Surface report sequences (land),D07080,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data),,D02046,Temperature change,,,,Operational
07,Surface report sequences (land),D07081,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I),,D01090,"Surface station identification; time, horizontal and vertical coordinates",,,,Operational
07,Surface report sequences (land),D07081,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I),,D02031,Pressure information,,,,Operational
07,Surface report sequences (land),D07081,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I),,D02035,"Basic synoptic ""instantaneous"" data",,,,Operational
07,Surface report sequences (land),D07081,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I),,D02036,Clouds with bases below station level,,,,Operational
07,Surface report sequences (land),D07081,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I),,D02047,Direction of cloud drift,,,,Operational
07,Surface report sequences (land),D07081,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I),,B08002,Vertical significance (surface observations),Set to missing (cancel),,,Operational
07,Surface report sequences (land),D07081,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I),,D02048,Direction and elevation of cloud,,,,Operational
07,Surface report sequences (land),D07081,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I),,D02037,"State of ground, snow depth, ground minimum temperature",,,,Operational
07,Surface report sequences (land),D07081,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I),,B12122,Ground minimum temperature of the preceding night,,,,Operational
07,Surface report sequences (land),D07081,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I),,B13056,Character and intensity of precipitation,,,,Operational
07,Surface report sequences (land),D07081,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I),,B13057,Time of beginning or end of precipitation,,,,Operational
07,Surface report sequences (land),D07081,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I),,B20101,Locust (acridian) name,,,,Operational
07,Surface report sequences (land),D07081,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I),,B20102,Locust (maturity) colour,,,,Operational
07,Surface report sequences (land),D07081,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I),,B20103,Stage of development of locusts,,,,Operational
07,Surface report sequences (land),D07081,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I),,B20104,Organization state of swarm or band of locusts,,,,Operational
07,Surface report sequences (land),D07081,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I),,B20105,Size of swarm or band of locusts and duration of passage of swarm,,,,Operational
07,Surface report sequences (land),D07081,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I),,B20106,Locust population density,,,,Operational
07,Surface report sequences (land),D07081,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I),,B20107,Direction of movements of locust swarm,,,,Operational
07,Surface report sequences (land),D07081,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I),,B20108,Extent of vegetation,,,,Operational
07,Surface report sequences (land),D07081,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I),,D02043,"Basic synoptic ""period"" data",,,,Operational
07,Surface report sequences (land),D07081,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I),,D02044,Evaporation data,,,,Operational
07,Surface report sequences (land),D07081,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I),,R01002,Replicate 1 descriptor 2 times,,,,Operational
07,Surface report sequences (land),D07081,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I),,D02045,Radiation data (from 1 hour and 24-hour period),,,,Operational
07,Surface report sequences (land),D07081,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I),,D02046,Temperature change,,,,Operational
07,Surface report sequences (land),D07082,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II) (see Note 7),,D01090,"Surface station identification; time, horizontal and vertical coordinates",,,,Operational
07,Surface report sequences (land),D07082,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II) (see Note 7),,D02031,Pressure information,,,,Operational
07,Surface report sequences (land),D07082,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II) (see Note 7),,D02035,"Basic synoptic ""instantaneous"" data",,,,Operational
07,Surface report sequences (land),D07082,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II) (see Note 7),,D02036,Clouds with bases below station level,,,,Operational
07,Surface report sequences (land),D07082,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II) (see Note 7),,D02047,Direction of cloud drift,,,,Operational
07,Surface report sequences (land),D07082,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II) (see Note 7),,B08002,Vertical significance (surface observations),Set to missing (cancel),,,Operational
07,Surface report sequences (land),D07082,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II) (see Note 7),,D02048,Direction and elevation of cloud,,,,Operational
07,Surface report sequences (land),D07082,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II) (see Note 7),,D02037,"State of ground, snow depth, ground minimum temperature",,,,Operational
07,Surface report sequences (land),D07082,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II) (see Note 7),,B12121,Ground minimum temperature,At the time of observation,,,Operational
07,Surface report sequences (land),D07082,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II) (see Note 7),,B12122,Ground minimum temperature of the preceding night,,,,Operational
07,Surface report sequences (land),D07082,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II) (see Note 7),,D02043,"Basic synoptic ""period"" data",,,,Operational
07,Surface report sequences (land),D07082,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II) (see Note 7),,D02044,Evaporation data,,,,Operational
07,Surface report sequences (land),D07082,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II) (see Note 7),,R01002,Replicate 1 descriptor 2 times,,,,Operational
07,Surface report sequences (land),D07082,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II) (see Note 7),,D02045,Radiation data (from 1 hour and 24-hour period),,,,Operational
07,Surface report sequences (land),D07082,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II) (see Note 7),,D02046,Temperature change,,,,Operational
07,Surface report sequences (land),D07083,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA III),,D01090,"Surface station identification; time, horizontal and vertical coordinates",,,,Operational
07,Surface report sequences (land),D07083,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA III),,D02031,Pressure information,,,,Operational
07,Surface report sequences (land),D07083,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA III),,D02035,"Basic synoptic ""instantaneous"" data",,,,Operational
07,Surface report sequences (land),D07083,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA III),,D02036,Clouds with bases below station level,,,,Operational
