"No","Category","CategoryOfSequences_en","FXY1","Title_en","SubTitle_en","FXY2","ElementName_en","ElementDescription_en","Note_en","Status"
3952.00,"10","Vertical sounding sequences (satellite data)","310061","(ATMS (Advanced Technology Microwave Sounder) data)",,"301011","Year, month, day",,,"Operational"
3953.00,"10","Vertical sounding sequences (satellite data)","310061","(ATMS (Advanced Technology Microwave Sounder) data)",,"301012","Hour, minute",,,"Operational"
3954.00,"10","Vertical sounding sequences (satellite data)","310061","(ATMS (Advanced Technology Microwave Sounder) data)",,"207003","Increase scale, reference value and data width",,,"Operational"
3955.00,"10","Vertical sounding sequences (satellite data)","310061","(ATMS (Advanced Technology Microwave Sounder) data)",,"004006","Second",,,"Operational"
3956.00,"10","Vertical sounding sequences (satellite data)","310061","(ATMS (Advanced Technology Microwave Sounder) data)",,"207000","Increase scale, reference value and data width","Cancel",,"Operational"
3957.00,"10","Vertical sounding sequences (satellite data)","310061","(ATMS (Advanced Technology Microwave Sounder) data)",,"005040","Orbit number",,,"Operational"
3958.00,"10","Vertical sounding sequences (satellite data)","310061","(ATMS (Advanced Technology Microwave Sounder) data)",,"005041","Scan line number",,,"Operational"
3959.00,"10","Vertical sounding sequences (satellite data)","310061","(ATMS (Advanced Technology Microwave Sounder) data)",,"005043","Field of view number",,,"Operational"
3960.00,"10","Vertical sounding sequences (satellite data)","310061","(ATMS (Advanced Technology Microwave Sounder) data)",,"033079","Granule level quality flags",,,"Operational"
3961.00,"10","Vertical sounding sequences (satellite data)","310061","(ATMS (Advanced Technology Microwave Sounder) data)",,"033080","Scan level quality flags",,,"Operational"
3962.00,"10","Vertical sounding sequences (satellite data)","310061","(ATMS (Advanced Technology Microwave Sounder) data)",,"033078","Geolocation quality",,,"Operational"
3963.00,"10","Vertical sounding sequences (satellite data)","310061","(ATMS (Advanced Technology Microwave Sounder) data)",,"301021","Latitude/longitude (high accuracy)",,,"Operational"
3964.00,"10","Vertical sounding sequences (satellite data)","310061","(ATMS (Advanced Technology Microwave Sounder) data)",,"201129","Change data width",,,"Operational"
3965.00,"10","Vertical sounding sequences (satellite data)","310061","(ATMS (Advanced Technology Microwave Sounder) data)",,"007002","Height or altitude",,,"Operational"
3966.00,"10","Vertical sounding sequences (satellite data)","310061","(ATMS (Advanced Technology Microwave Sounder) data)",,"201000","Change data width","Cancel",,"Operational"
3967.00,"10","Vertical sounding sequences (satellite data)","310061","(ATMS (Advanced Technology Microwave Sounder) data)",,"007024","Satellite zenith angle",,,"Operational"
3968.00,"10","Vertical sounding sequences (satellite data)","310061","(ATMS (Advanced Technology Microwave Sounder) data)",,"005021","Bearing or azimuth",,,"Operational"
3969.00,"10","Vertical sounding sequences (satellite data)","310061","(ATMS (Advanced Technology Microwave Sounder) data)",,"007025","Solar zenith angle",,,"Operational"
3970.00,"10","Vertical sounding sequences (satellite data)","310061","(ATMS (Advanced Technology Microwave Sounder) data)",,"005022","Solar azimuth",,,"Operational"
3971.00,"10","Vertical sounding sequences (satellite data)","310061","(ATMS (Advanced Technology Microwave Sounder) data)",,"025075","Satellite antenna corrections version number",,,"Operational"
3972.00,"10","Vertical sounding sequences (satellite data)","310061","(ATMS (Advanced Technology Microwave Sounder) data)",,"111000","Delayed replication of 11 descriptors",,,"Operational"
3973.00,"10","Vertical sounding sequences (satellite data)","310061","(ATMS (Advanced Technology Microwave Sounder) data)",,"031002","Extended delayed descriptor replication factor",,,"Operational"
3974.00,"10","Vertical sounding sequences (satellite data)","310061","(ATMS (Advanced Technology Microwave Sounder) data)",,"005042","Channel number",,,"Operational"
3975.00,"10","Vertical sounding sequences (satellite data)","310061","(ATMS (Advanced Technology Microwave Sounder) data)",,"202131","Change scale","Increase scale by 3",,"Operational"
3976.00,"10","Vertical sounding sequences (satellite data)","310061","(ATMS (Advanced Technology Microwave Sounder) data)",,"002153","Satellite channel centre frequency",,,"Operational"
3977.00,"10","Vertical sounding sequences (satellite data)","310061","(ATMS (Advanced Technology Microwave Sounder) data)",,"002154","Satellite channel band width",,,"Operational"
3978.00,"10","Vertical sounding sequences (satellite data)","310061","(ATMS (Advanced Technology Microwave Sounder) data)",,"202000","Change scale","Cancel increase scale",,"Operational"
3979.00,"10","Vertical sounding sequences (satellite data)","310061","(ATMS (Advanced Technology Microwave Sounder) data)",,"002104","Antenna polarization",,,"Operational"
3980.00,"10","Vertical sounding sequences (satellite data)","310061","(ATMS (Advanced Technology Microwave Sounder) data)",,"012066","Antenna temperature",,,"Operational"
3981.00,"10","Vertical sounding sequences (satellite data)","310061","(ATMS (Advanced Technology Microwave Sounder) data)",,"012163","Brightness temperature",,,"Operational"
3982.00,"10","Vertical sounding sequences (satellite data)","310061","(ATMS (Advanced Technology Microwave Sounder) data)",,"012158","Noise-equivalent delta temperature while viewing cold target",,,"Operational"
3983.00,"10","Vertical sounding sequences (satellite data)","310061","(ATMS (Advanced Technology Microwave Sounder) data)",,"012159","Noise-equivalent delta temperature while viewing warm target",,,"Operational"
3984.00,"10","Vertical sounding sequences (satellite data)","310061","(ATMS (Advanced Technology Microwave Sounder) data)",,"033081","Channel data quality flags",,,"Operational"
3985.00,"10","Vertical sounding sequences (satellite data)","310062","(VIIRS (Visible/Infrared Imager Radiometer Suite) data)",,"001007","Satellite identifier",,,"Operational"
3986.00,"10","Vertical sounding sequences (satellite data)","310062","(VIIRS (Visible/Infrared Imager Radiometer Suite) data)",,"001033","Identification of originating/generating centre",,,"Operational"
3987.00,"10","Vertical sounding sequences (satellite data)","310062","(VIIRS (Visible/Infrared Imager Radiometer Suite) data)",,"001034","Identification of originating/generating sub-centre",,,"Operational"
3988.00,"10","Vertical sounding sequences (satellite data)","310062","(VIIRS (Visible/Infrared Imager Radiometer Suite) data)",,"002019","Satellite instruments",,,"Operational"
3989.00,"10","Vertical sounding sequences (satellite data)","310062","(VIIRS (Visible/Infrared Imager Radiometer Suite) data)",,"002020","Satellite classification",,,"Operational"
3990.00,"10","Vertical sounding sequences (satellite data)","310062","(VIIRS (Visible/Infrared Imager Radiometer Suite) data)",,"301011","Year, month, day",,,"Operational"
3991.00,"10","Vertical sounding sequences (satellite data)","310062","(VIIRS (Visible/Infrared Imager Radiometer Suite) data)",,"301012","Hour, minute",,,"Operational"
3992.00,"10","Vertical sounding sequences (satellite data)","310062","(VIIRS (Visible/Infrared Imager Radiometer Suite) data)",,"207003","Increase scale, reference value and data width",,,"Operational"
3993.00,"10","Vertical sounding sequences (satellite data)","310062","(VIIRS (Visible/Infrared Imager Radiometer Suite) data)",,"004006","Second",,,"Operational"
3994.00,"10","Vertical sounding sequences (satellite data)","310062","(VIIRS (Visible/Infrared Imager Radiometer Suite) data)",,"207000","Increase scale, reference value and data width","Cancel",,"Operational"
3995.00,"10","Vertical sounding sequences (satellite data)","310062","(VIIRS (Visible/Infrared Imager Radiometer Suite) data)",,"005040","Orbit number",,,"Operational"
3996.00,"10","Vertical sounding sequences (satellite data)","310062","(VIIRS (Visible/Infrared Imager Radiometer Suite) data)",,"201133","Change data width","Increase bit width",,"Operational"
3997.00,"10","Vertical sounding sequences (satellite data)","310062","(VIIRS (Visible/Infrared Imager Radiometer Suite) data)",,"005041","Scan line number",,,"Operational"
3998.00,"10","Vertical sounding sequences (satellite data)","310062","(VIIRS (Visible/Infrared Imager Radiometer Suite) data)",,"005043","Field of view number",,,"Operational"
3999.00,"10","Vertical sounding sequences (satellite data)","310062","(VIIRS (Visible/Infrared Imager Radiometer Suite) data)",,"201000","Change data width","Cancel increase bit width",,"Operational"
4000.00,"10","Vertical sounding sequences (satellite data)","310062","(VIIRS (Visible/Infrared Imager Radiometer Suite) data)",,"008076","Type of band",,,"Operational"
4001.00,"10","Vertical sounding sequences (satellite data)","310062","(VIIRS (Visible/Infrared Imager Radiometer Suite) data)",,"033082","Geolocation quality flags",,,"Operational"
4002.00,"10","Vertical sounding sequences (satellite data)","310062","(VIIRS (Visible/Infrared Imager Radiometer Suite) data)",,"301021","Latitude/longitude (high accuracy)",,,"Operational"
4003.00,"10","Vertical sounding sequences (satellite data)","310062","(VIIRS (Visible/Infrared Imager Radiometer Suite) data)",,"201129","Change data width","Increase bit width",,"Operational"
4004.00,"10","Vertical sounding sequences (satellite data)","310062","(VIIRS (Visible/Infrared Imager Radiometer Suite) data)",,"007002","Height or altitude",,,"Operational"
4005.00,"10","Vertical sounding sequences (satellite data)","310062","(VIIRS (Visible/Infrared Imager Radiometer Suite) data)",,"201000","Change data width","Cancel increase bit width",,"Operational"
4006.00,"10","Vertical sounding sequences (satellite data)","310062","(VIIRS (Visible/Infrared Imager Radiometer Suite) data)",,"007024","Satellite zenith angle",,,"Operational"
4007.00,"10","Vertical sounding sequences (satellite data)","310062","(VIIRS (Visible/Infrared Imager Radiometer Suite) data)",,"005021","Bearing or azimuth",,,"Operational"
4008.00,"10","Vertical sounding sequences (satellite data)","310062","(VIIRS (Visible/Infrared Imager Radiometer Suite) data)",,"007025","Solar zenith angle",,,"Operational"
4009.00,"10","Vertical sounding sequences (satellite data)","310062","(VIIRS (Visible/Infrared Imager Radiometer Suite) data)",,"005022","Solar azimuth",,,"Operational"
4010.00,"10","Vertical sounding sequences (satellite data)","310062","(VIIRS (Visible/Infrared Imager Radiometer Suite) data)",,"008072","Pixel(s) type",,,"Operational"
4011.00,"10","Vertical sounding sequences (satellite data)","310062","(VIIRS (Visible/Infrared Imager Radiometer Suite) data)",,"008029","Surface type",,,"Operational"
4012.00,"10","Vertical sounding sequences (satellite data)","310062","(VIIRS (Visible/Infrared Imager Radiometer Suite) data)",,"105000","Delayed replication of 5 descriptors",,,"Operational"
4013.00,"10","Vertical sounding sequences (satellite data)","310062","(VIIRS (Visible/Infrared Imager Radiometer Suite) data)",,"031002","Extended delayed descriptor replication factor",,,"Operational"
4014.00,"10","Vertical sounding sequences (satellite data)","310062","(VIIRS (Visible/Infrared Imager Radiometer Suite) data)",,"005042","Channel number",,,"Operational"
4015.00,"10","Vertical sounding sequences (satellite data)","310062","(VIIRS (Visible/Infrared Imager Radiometer Suite) data)",,"002155","Satellite channel wavelength",,,"Operational"
4016.00,"10","Vertical sounding sequences (satellite data)","310062","(VIIRS (Visible/Infrared Imager Radiometer Suite) data)",,"033083","Radiance data quality flags",,,"Operational"
4017.00,"10","Vertical sounding sequences (satellite data)","310062","(VIIRS (Visible/Infrared Imager Radiometer Suite) data)",,"014043","Channel radiance",,,"Operational"
4018.00,"10","Vertical sounding sequences (satellite data)","310062","(VIIRS (Visible/Infrared Imager Radiometer Suite) data)",,"015042","Reflectance",,,"Operational"
4019.00,"10","Vertical sounding sequences (satellite data)","310063","(SST (Sea-surface temperature) data)",,"001007","Satellite identifier",,,"Operational"
4020.00,"10","Vertical sounding sequences (satellite data)","310063","(SST (Sea-surface temperature) data)",,"001033","Identification of originating/generating centre",,,"Operational"
4021.00,"10","Vertical sounding sequences (satellite data)","310063","(SST (Sea-surface temperature) data)",,"001034","Identification of originating/generating sub-centre",,,"Operational"
4022.00,"10","Vertical sounding sequences (satellite data)","310063","(SST (Sea-surface temperature) data)",,"002019","Satellite instruments",,,"Operational"
4023.00,"10","Vertical sounding sequences (satellite data)","310063","(SST (Sea-surface temperature) data)",,"002020","Satellite classification",,,"Operational"
4024.00,"10","Vertical sounding sequences (satellite data)","310063","(SST (Sea-surface temperature) data)",,"301011","Year, month, day",,,"Operational"
4025.00,"10","Vertical sounding sequences (satellite data)","310063","(SST (Sea-surface temperature) data)",,"301012","Hour, minute",,,"Operational"
4026.00,"10","Vertical sounding sequences (satellite data)","310063","(SST (Sea-surface temperature) data)",,"207003","Increase scale, reference value and data width",,,"Operational"
4027.00,"10","Vertical sounding sequences (satellite data)","310063","(SST (Sea-surface temperature) data)",,"004006","Second",,,"Operational"
4028.00,"10","Vertical sounding sequences (satellite data)","310063","(SST (Sea-surface temperature) data)",,"207000","Increase scale, reference value and data width","Cancel",,"Operational"
4029.00,"10","Vertical sounding sequences (satellite data)","310063","(SST (Sea-surface temperature) data)",,"005040","Orbit number",,,"Operational"
4030.00,"10","Vertical sounding sequences (satellite data)","310063","(SST (Sea-surface temperature) data)",,"201133","Change data width",,,"Operational"
4031.00,"10","Vertical sounding sequences (satellite data)","310063","(SST (Sea-surface temperature) data)",,"005041","Scan line number",,,"Operational"
4032.00,"10","Vertical sounding sequences (satellite data)","310063","(SST (Sea-surface temperature) data)",,"005043","Field of view number",,,"Operational"
4033.00,"10","Vertical sounding sequences (satellite data)","310063","(SST (Sea-surface temperature) data)",,"201000","Change data width","Cancel",,"Operational"
4034.00,"10","Vertical sounding sequences (satellite data)","310063","(SST (Sea-surface temperature) data)",,"033082","Geolocation quality flags",,,"Operational"
4035.00,"10","Vertical sounding sequences (satellite data)","310063","(SST (Sea-surface temperature) data)",,"301021","Latitude/longitude (high accuracy)",,,"Operational"
4036.00,"10","Vertical sounding sequences (satellite data)","310063","(SST (Sea-surface temperature) data)",,"201129","Change data width",,,"Operational"
4037.00,"10","Vertical sounding sequences (satellite data)","310063","(SST (Sea-surface temperature) data)",,"007002","Height or altitude",,,"Operational"
4038.00,"10","Vertical sounding sequences (satellite data)","310063","(SST (Sea-surface temperature) data)",,"201000","Change data width","Cancel",,"Operational"
4039.00,"10","Vertical sounding sequences (satellite data)","310063","(SST (Sea-surface temperature) data)",,"007024","Satellite zenith angle",,,"Operational"
4040.00,"10","Vertical sounding sequences (satellite data)","310063","(SST (Sea-surface temperature) data)",,"005021","Bearing or azimuth",,,"Operational"
4041.00,"10","Vertical sounding sequences (satellite data)","310063","(SST (Sea-surface temperature) data)",,"007025","Solar zenith angle",,,"Operational"
4042.00,"10","Vertical sounding sequences (satellite data)","310063","(SST (Sea-surface temperature) data)",,"005022","Solar azimuth",,,"Operational"
4043.00,"10","Vertical sounding sequences (satellite data)","310063","(SST (Sea-surface temperature) data)",,"008075","Ascending/descending orbit qualifier",,,"Operational"
4044.00,"10","Vertical sounding sequences (satellite data)","310063","(SST (Sea-surface temperature) data)",,"008013","Day/night qualifier",,,"Operational"
4045.00,"10","Vertical sounding sequences (satellite data)","310063","(SST (Sea-surface temperature) data)",,"008072","Pixel(s) type",,,"Operational"
4046.00,"10","Vertical sounding sequences (satellite data)","310063","(SST (Sea-surface temperature) data)",,"033084","Pixel level quality flags",,,"Operational"
4047.00,"10","Vertical sounding sequences (satellite data)","310063","(SST (Sea-surface temperature) data)",,"007062","Depth below sea/water surface",,,"Operational"
4048.00,"10","Vertical sounding sequences (satellite data)","310063","(SST (Sea-surface temperature) data)",,"033086","Quality of pixel level retrieval",,,"Operational"
4049.00,"10","Vertical sounding sequences (satellite data)","310063","(SST (Sea-surface temperature) data)",,"022043","Sea/water temperature",,,"Operational"
4050.00,"10","Vertical sounding sequences (satellite data)","310063","(SST (Sea-surface temperature) data)",,"007062","Depth below sea/water surface","Top of layer",,"Operational"
4051.00,"10","Vertical sounding sequences (satellite data)","310063","(SST (Sea-surface temperature) data)",,"007062","Depth below sea/water surface","Bottom of layer",,"Operational"
4052.00,"10","Vertical sounding sequences (satellite data)","310063","(SST (Sea-surface temperature) data)",,"033086","Quality of pixel level retrieval",,,"Operational"
4053.00,"10","Vertical sounding sequences (satellite data)","310063","(SST (Sea-surface temperature) data)",,"022043","Sea/water temperature",,,"Operational"
4136.00,"11","Single level report sequences (conventional data)","311001","(Aircraft reports)",,"301051","Flight number, navigational system, date/time, location, phase of flight","ASDAR",,"Operational"
4137.00,"11","Single level report sequences (conventional data)","311001","(Aircraft reports)",,"007002","Height or altitude",,,"Operational"
4138.00,"11","Single level report sequences (conventional data)","311001","(Aircraft reports)",,"012001","Temperature/air temperature",,,"Operational"
4139.00,"11","Single level report sequences (conventional data)","311001","(Aircraft reports)",,"011001","Wind direction",,,"Operational"
4140.00,"11","Single level report sequences (conventional data)","311001","(Aircraft reports)",,"011002","Wind speed",,,"Operational"
4141.00,"11","Single level report sequences (conventional data)","311001","(Aircraft reports)",,"011031","Degree of turbulence",,,"Operational"
4142.00,"11","Single level report sequences (conventional data)","311001","(Aircraft reports)",,"011032","Height of base of turbulence",,,"Operational"
4143.00,"11","Single level report sequences (conventional data)","311001","(Aircraft reports)",,"011033","Height of top of turbulence",,,"Operational"
4144.00,"11","Single level report sequences (conventional data)","311001","(Aircraft reports)",,"020041","Airframe icing",,,"Operational"
4145.00,"11","Single level report sequences (conventional data)","311002","(ACARS reports)",,"301065","ACARS identification",,,"Operational"
4146.00,"11","Single level report sequences (conventional data)","311002","(ACARS reports)",,"301066","ACARS location",,,"Operational"
4147.00,"11","Single level report sequences (conventional data)","311002","(ACARS reports)",,"311003","ACARS standard reported variables",,,"Operational"
4148.00,"11","Single level report sequences (conventional data)","311002","(ACARS reports)",,"311004","ACARS supplementary reported variables",,,"Operational"
4149.00,"11","Single level report sequences (conventional data)","311003","(ACARS standard reported variables)",,"010070","Indicated aircraft altitude",,,"Operational"
4150.00,"11","Single level report sequences (conventional data)","311003","(ACARS standard reported variables)",,"011001","Wind direction",,,"Operational"
4151.00,"11","Single level report sequences (conventional data)","311003","(ACARS standard reported variables)",,"011002","Wind speed",,,"Operational"
4152.00,"11","Single level report sequences (conventional data)","311003","(ACARS standard reported variables)",,"012001","Temperature/air temperature",,,"Operational"
4153.00,"11","Single level report sequences (conventional data)","311003","(ACARS standard reported variables)",,"013002","Mixing ratio",,,"Operational"
4154.00,"11","Single level report sequences (conventional data)","311004","(ACARS supplementary reported variables)",,"101000","Delayed replication of 1 descriptor",,,"Operational"
4155.00,"11","Single level report sequences (conventional data)","311004","(ACARS supplementary reported variables)",,"031000","Short delayed descriptor replication factor",,,"Operational"
4156.00,"11","Single level report sequences (conventional data)","311004","(ACARS supplementary reported variables)",,"011034","Vertical gust velocity",,,"Operational"
4157.00,"11","Single level report sequences (conventional data)","311004","(ACARS supplementary reported variables)",,"101000","Delayed replication of 1 descriptor",,,"Operational"
4158.00,"11","Single level report sequences (conventional data)","311004","(ACARS supplementary reported variables)",,"031000","Short delayed descriptor replication factor",,,"Operational"
4159.00,"11","Single level report sequences (conventional data)","311004","(ACARS supplementary reported variables)",,"011035","Vertical gust acceleration",,,"Operational"
4160.00,"11","Single level report sequences (conventional data)","311004","(ACARS supplementary reported variables)",,"101000","Delayed replication of 1 descriptor",,,"Operational"
4161.00,"11","Single level report sequences (conventional data)","311004","(ACARS supplementary reported variables)",,"031000","Short delayed descriptor replication factor",,,"Operational"
4162.00,"11","Single level report sequences (conventional data)","311004","(ACARS supplementary reported variables)",,"011075","Mean turbulence intensity (eddy dissipation rate)",,,"Operational"
4163.00,"11","Single level report sequences (conventional data)","311004","(ACARS supplementary reported variables)",,"101000","Delayed replication of 1 descriptor",,,"Operational"
4164.00,"11","Single level report sequences (conventional data)","311004","(ACARS supplementary reported variables)",,"031000","Short delayed descriptor replication factor",,,"Operational"
4165.00,"11","Single level report sequences (conventional data)","311004","(ACARS supplementary reported variables)",,"011076","Peak turbulence intensity (eddy dissipation rate)",,,"Operational"
4166.00,"11","Single level report sequences (conventional data)","311004","(ACARS supplementary reported variables)",,"101000","Delayed replication of 1 descriptor",,,"Operational"
4167.00,"11","Single level report sequences (conventional data)","311004","(ACARS supplementary reported variables)",,"031000","Short delayed descriptor replication factor",,,"Operational"
4168.00,"11","Single level report sequences (conventional data)","311004","(ACARS supplementary reported variables)",,"033025","ACARS interpolated values indicator",,,"Operational"
4169.00,"11","Single level report sequences (conventional data)","311004","(ACARS supplementary reported variables)",,"101000","Delayed replication of 1 descriptor",,,"Operational"
4170.00,"11","Single level report sequences (conventional data)","311004","(ACARS supplementary reported variables)",,"031000","Short delayed descriptor replication factor",,,"Operational"
4171.00,"11","Single level report sequences (conventional data)","311004","(ACARS supplementary reported variables)",,"033026","Moisture quality",,,"Operational"
4184.00,"11","Single level report sequences (conventional data)","311005","(Standard AMDAR reports)",,"001008","Aircraft registration number or other identification",,,"Operational"
4185.00,"11","Single level report sequences (conventional data)","311005","(Standard AMDAR reports)",,"001023","Observation sequence number",,,"Operational"
4186.00,"11","Single level report sequences (conventional data)","311005","(Standard AMDAR reports)",,"301021","Latitude/longitude (high accuracy)",,,"Operational"
4187.00,"11","Single level report sequences (conventional data)","311005","(Standard AMDAR reports)",,"301011","Year, month, day",,,"Operational"
4188.00,"11","Single level report sequences (conventional data)","311005","(Standard AMDAR reports)",,"301013","Hour, minute, second",,,"Operational"
4189.00,"11","Single level report sequences (conventional data)","311005","(Standard AMDAR reports)",,"007010","Flight level",,,"Operational"
4190.00,"11","Single level report sequences (conventional data)","311005","(Standard AMDAR reports)",,"008009","Detailed phase of flight",,,"Operational"
4191.00,"11","Single level report sequences (conventional data)","311005","(Standard AMDAR reports)",,"011001","Wind direction",,,"Operational"
4192.00,"11","Single level report sequences (conventional data)","311005","(Standard AMDAR reports)",,"011002","Wind speed",,,"Operational"
4193.00,"11","Single level report sequences (conventional data)","311005","(Standard AMDAR reports)",,"011031","Degree of turbulence",,,"Operational"
4194.00,"11","Single level report sequences (conventional data)","311005","(Standard AMDAR reports)",,"011036","Maximum derived equivalent vertical gust speed",,,"Operational"
4195.00,"11","Single level report sequences (conventional data)","311005","(Standard AMDAR reports)",,"012101","Temperature/air temperature",,,"Operational"
4196.00,"11","Single level report sequences (conventional data)","311005","(Standard AMDAR reports)",,"033025","ACARS interpolated values indicator",,,"Operational"
4197.00,"11","Single level report sequences (conventional data)","311006","(AMDAR data or aircraft data for one level without latitude/longitude)",,"007010","Flight level",,,"Operational"
4198.00,"11","Single level report sequences (conventional data)","311006","(AMDAR data or aircraft data for one level without latitude/longitude)",,"011001","Wind direction",,,"Operational"
4199.00,"11","Single level report sequences (conventional data)","311006","(AMDAR data or aircraft data for one level without latitude/longitude)",,"011002","Wind speed",,,"Operational"
4200.00,"11","Single level report sequences (conventional data)","311006","(AMDAR data or aircraft data for one level without latitude/longitude)",,"002064","Aircraft roll angle quality",,,"Operational"
4201.00,"11","Single level report sequences (conventional data)","311006","(AMDAR data or aircraft data for one level without latitude/longitude)",,"012101","Temperature/air temperature",,,"Operational"
4202.00,"11","Single level report sequences (conventional data)","311006","(AMDAR data or aircraft data for one level without latitude/longitude)",,"012103","Dewpoint temperature",,,"Operational"
4203.00,"11","Single level report sequences (conventional data)","311007","(Aircraft data for one level with latitude/longitude indicated)",,"007010","Flight level",,,"Operational"
4204.00,"11","Single level report sequences (conventional data)","311007","(Aircraft data for one level with latitude/longitude indicated)",,"301021","Latitude/longitude (high accuracy)",,,"Operational"
4205.00,"11","Single level report sequences (conventional data)","311007","(Aircraft data for one level with latitude/longitude indicated)",,"011001","Wind direction",,,"Operational"
4206.00,"11","Single level report sequences (conventional data)","311007","(Aircraft data for one level with latitude/longitude indicated)",,"011002","Wind speed",,,"Operational"
4207.00,"11","Single level report sequences (conventional data)","311007","(Aircraft data for one level with latitude/longitude indicated)",,"002064","Aircraft roll angle quality",,,"Operational"
4208.00,"11","Single level report sequences (conventional data)","311007","(Aircraft data for one level with latitude/longitude indicated)",,"012101","Temperature/air temperature",,,"Operational"
4209.00,"11","Single level report sequences (conventional data)","311007","(Aircraft data for one level with latitude/longitude indicated)",,"012103","Dewpoint temperature",,,"Operational"
4210.00,"11","Single level report sequences (conventional data)","311008","(Aircraft ascent/descent profile without latitude/longitude indicated at each level)",,"001008","Aircraft registration number or other identification",,,"Operational"
4211.00,"11","Single level report sequences (conventional data)","311008","(Aircraft ascent/descent profile without latitude/longitude indicated at each level)",,"301011","Year, month, day",,,"Operational"
4212.00,"11","Single level report sequences (conventional data)","311008","(Aircraft ascent/descent profile without latitude/longitude indicated at each level)",,"301013","Hour, minute, second",,,"Operational"
4213.00,"11","Single level report sequences (conventional data)","311008","(Aircraft ascent/descent profile without latitude/longitude indicated at each level)",,"301021","Latitude/longitude (high accuracy)",,,"Operational"
4214.00,"11","Single level report sequences (conventional data)","311008","(Aircraft ascent/descent profile without latitude/longitude indicated at each level)",,"008004","Phase of aircraft flight",,,"Operational"
4215.00,"11","Single level report sequences (conventional data)","311008","(Aircraft ascent/descent profile without latitude/longitude indicated at each level)",,"101000","Delayed replication of 1 descriptor",,,"Operational"
4216.00,"11","Single level report sequences (conventional data)","311008","(Aircraft ascent/descent profile without latitude/longitude indicated at each level)",,"031001","Delayed descriptor replication factor",,,"Operational"
4217.00,"11","Single level report sequences (conventional data)","311008","(Aircraft ascent/descent profile without latitude/longitude indicated at each level)",,"311006","AMDAR data or aircraft data for one level without latitude/longitude",,,"Operational"
4225.00,"11","Single level report sequences (conventional data)","311009","(Aircraft ascent/descent profile with latitude/longitude given for each level)",,"001008","Aircraft registration number or other identification",,,"Operational"
4226.00,"11","Single level report sequences (conventional data)","311009","(Aircraft ascent/descent profile with latitude/longitude given for each level)",,"301011","Year, month, day",,,"Operational"
4227.00,"11","Single level report sequences (conventional data)","311009","(Aircraft ascent/descent profile with latitude/longitude given for each level)",,"301013","Hour, minute, second",,,"Operational"
4228.00,"11","Single level report sequences (conventional data)","311009","(Aircraft ascent/descent profile with latitude/longitude given for each level)",,"301021","Latitude/longitude (high accuracy)",,,"Operational"
4229.00,"11","Single level report sequences (conventional data)","311009","(Aircraft ascent/descent profile with latitude/longitude given for each level)",,"008004","Phase of aircraft flight",,,"Operational"
4230.00,"11","Single level report sequences (conventional data)","311009","(Aircraft ascent/descent profile with latitude/longitude given for each level)",,"101000","Delayed replication of 1 descriptor",,,"Operational"
4231.00,"11","Single level report sequences (conventional data)","311009","(Aircraft ascent/descent profile with latitude/longitude given for each level)",,"031001","Delayed descriptor replication factor",,,"Operational"
4232.00,"11","Single level report sequences (conventional data)","311009","(Aircraft ascent/descent profile with latitude/longitude given for each level)",,"311007","Aircraft data for one level with latitude/longitude indicated",,,"Operational"
4240.00,"11","Single level report sequences (conventional data)","311010","(BUFR template for AMDAR, version 7)",,"001008","Aircraft registration number or other identification",,,"Operational"
4241.00,"11","Single level report sequences (conventional data)","311010","(BUFR template for AMDAR, version 7)",,"001023","Observation sequence number",,,"Operational"
4242.00,"11","Single level report sequences (conventional data)","311010","(BUFR template for AMDAR, version 7)",,"001006","Aircraft flight number",,,"Operational"
4243.00,"11","Single level report sequences (conventional data)","311010","(BUFR template for AMDAR, version 7)",,"001110","Aircraft tail number",,,"Operational"
4244.00,"11","Single level report sequences (conventional data)","311010","(BUFR template for AMDAR, version 7)",,"001111","Origination airport",,,"Operational"
4245.00,"11","Single level report sequences (conventional data)","311010","(BUFR template for AMDAR, version 7)",,"001112","Destination airport",,,"Operational"
4246.00,"11","Single level report sequences (conventional data)","311010","(BUFR template for AMDAR, version 7)",,"204002","Add associated field","2 bits long",,"Operational"
4247.00,"11","Single level report sequences (conventional data)","311010","(BUFR template for AMDAR, version 7)",,"031021","Associated field significance","= 8 Two bits quality information",,"Operational"
4248.00,"11","Single level report sequences (conventional data)","311010","(BUFR template for AMDAR, version 7)",,"301011","Year, month, day",,,"Operational"
4249.00,"11","Single level report sequences (conventional data)","311010","(BUFR template for AMDAR, version 7)",,"301013","Hour, minute, second",,,"Operational"
4250.00,"11","Single level report sequences (conventional data)","311010","(BUFR template for AMDAR, version 7)",,"301021","Latitude/longitude (high accuracy)",,,"Operational"
4251.00,"11","Single level report sequences (conventional data)","311010","(BUFR template for AMDAR, version 7)",,"007010","Flight level","Pressure altitude",,"Operational"
4252.00,"11","Single level report sequences (conventional data)","311010","(BUFR template for AMDAR, version 7)",,"010053","Global navigation satellite system altitude",,,"Operational"
4253.00,"11","Single level report sequences (conventional data)","311010","(BUFR template for AMDAR, version 7)",,"008009","Detailed phase of flight",,,"Operational"
4254.00,"11","Single level report sequences (conventional data)","311010","(BUFR template for AMDAR, version 7)",,"011001","Wind direction",,,"Operational"
