"No","Category","CategoryOfSequences_en","FXY1","Title_en","SubTitle_en","FXY2","ElementName_en","ElementDescription_en","Note_en","Status"
4022.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"014027","Albedo",,,"Operational"
4023.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"008072","Pixel(s) type",,,"Operational"
4024.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"014027","Albedo",,,"Operational"
4025.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"002150","TOVS/ATOVS/AVHRR instrumentation channel number",,,"Operational"
4026.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"008023","First-order statistics",,,"Operational"
4027.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"008072","Pixel(s) type",,,"Operational"
4028.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"014027","Albedo",,,"Operational"
4029.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"008072","Pixel(s) type",,,"Operational"
4030.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"014027","Albedo",,,"Operational"
4031.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"002150","TOVS/ATOVS/AVHRR instrumentation channel number",,,"Operational"
4032.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"008023","First-order statistics",,,"Operational"
4033.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"008072","Pixel(s) type",,,"Operational"
4034.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"014027","Albedo",,,"Operational"
4035.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"008072","Pixel(s) type",,,"Operational"
4036.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"014027","Albedo",,,"Operational"
4037.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"202000","Change scale",,,"Operational"
4038.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"201000","Change data width",,,"Operational"
4039.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"201132","Change data width",,,"Operational"
4040.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"202129","Change scale",,,"Operational"
4041.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"002150","TOVS/ATOVS/AVHRR instrumentation channel number",,,"Operational"
4042.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"008023","First-order statistics",,,"Operational"
4043.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"008072","Pixel(s) type",,,"Operational"
4044.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"012063","Brightness temperature",,,"Operational"
4045.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"008072","Pixel(s) type",,,"Operational"
4046.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"012063","Brightness temperature",,,"Operational"
4047.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"002150","TOVS/ATOVS/AVHRR instrumentation channel number",,,"Operational"
4048.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"008023","First-order statistics",,,"Operational"
4049.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"008072","Pixel(s) type",,,"Operational"
4050.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"012063","Brightness temperature",,,"Operational"
4051.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"008072","Pixel(s) type",,,"Operational"
4052.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"012063","Brightness temperature",,,"Operational"
4053.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"008023","First-order statistics",,,"Operational"
4054.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"008072","Pixel(s) type",,,"Operational"
4055.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"012063","Brightness temperature",,,"Operational"
4056.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"008072","Pixel(s) type",,,"Operational"
4057.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"012063","Brightness temperature",,,"Operational"
4058.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"002150","TOVS/ATOVS/AVHRR instrumentation channel number",,,"Operational"
4059.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"008023","First-order statistics",,,"Operational"
4060.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"008072","Pixel(s) type",,,"Operational"
4061.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"012063","Brightness temperature",,,"Operational"
4062.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"008072","Pixel(s) type",,,"Operational"
4063.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"012063","Brightness temperature",,,"Operational"
4064.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"202000","Change scale",,,"Operational"
4065.00,"10","Vertical sounding sequences (satellite data)","310013","(AVHRR (GAC) report)",,"201000","Change data width",,,"Operational"
4066.00,"10","Vertical sounding sequences (satellite data)","310014","(Satellite - geostationary wind data)",,"301072","Satellite identification","Satellite identification, date/time, latitude/longitude",,"Operational"
4067.00,"10","Vertical sounding sequences (satellite data)","310014","(Satellite - geostationary wind data)",,"303041","Wind sequence",,,"Operational"
4068.00,"10","Vertical sounding sequences (satellite data)","310014","(Satellite - geostationary wind data)",,"304011","GOES-I/M info",,,"Operational"
4069.00,"10","Vertical sounding sequences (satellite data)","310015","(Meteosat radiance data)",,"301072","Satellite identification",,,"Operational"
4070.00,"10","Vertical sounding sequences (satellite data)","310015","(Meteosat radiance data)",,"007024","Satellite zenith angle",,,"Operational"
4071.00,"10","Vertical sounding sequences (satellite data)","310015","(Meteosat radiance data)",,"010002","Height",,,"Operational"
4072.00,"10","Vertical sounding sequences (satellite data)","310015","(Meteosat radiance data)",,"303041","Wind sequence",,,"Operational"
4073.00,"10","Vertical sounding sequences (satellite data)","310015","(Meteosat radiance data)",,"101003","Replicate 1 descriptor 3 times",,,"Operational"
4074.00,"10","Vertical sounding sequences (satellite data)","310015","(Meteosat radiance data)",,"304032","Cloud fraction",,,"Operational"
4075.00,"10","Vertical sounding sequences (satellite data)","310015","(Meteosat radiance data)",,"002152","Satellite instrument used in data processing",,,"Operational"
4076.00,"10","Vertical sounding sequences (satellite data)","310015","(Meteosat radiance data)",,"002024","Integrated mean humidity computational method",,,"Operational"
4077.00,"10","Vertical sounding sequences (satellite data)","310015","(Meteosat radiance data)",,"007004","Pressure",,,"Operational"
4078.00,"10","Vertical sounding sequences (satellite data)","310015","(Meteosat radiance data)",,"007004","Pressure",,,"Operational"
4079.00,"10","Vertical sounding sequences (satellite data)","310015","(Meteosat radiance data)",,"013003","Relative humidity",,,"Operational"
4080.00,"10","Vertical sounding sequences (satellite data)","310015","(Meteosat radiance data)",,"101003","Replicate 1 descriptor 3 times",,,"Operational"
4081.00,"10","Vertical sounding sequences (satellite data)","310015","(Meteosat radiance data)",,"304033","Clear sky radiance",,,"Operational"
4082.00,"10","Vertical sounding sequences (satellite data)","310016","(Meteosat Second Generation (MSG) radiance data)",,"301072","Satellite identification",,,"Operational"
4083.00,"10","Vertical sounding sequences (satellite data)","310016","(Meteosat Second Generation (MSG) radiance data)",,"007024","Satellite zenith angle",,,"Operational"
4084.00,"10","Vertical sounding sequences (satellite data)","310016","(Meteosat Second Generation (MSG) radiance data)",,"010002","Height",,,"Operational"
4085.00,"10","Vertical sounding sequences (satellite data)","310016","(Meteosat Second Generation (MSG) radiance data)",,"303041","Wind sequence",,,"Operational"
4086.00,"10","Vertical sounding sequences (satellite data)","310016","(Meteosat Second Generation (MSG) radiance data)",,"101012","Replicate 1 descriptor 12 times",,,"Operational"
4087.00,"10","Vertical sounding sequences (satellite data)","310016","(Meteosat Second Generation (MSG) radiance data)",,"304032","Cloud fraction",,,"Operational"
4088.00,"10","Vertical sounding sequences (satellite data)","310016","(Meteosat Second Generation (MSG) radiance data)",,"002152","Satellite instrument used in data processing",,,"Operational"
4089.00,"10","Vertical sounding sequences (satellite data)","310016","(Meteosat Second Generation (MSG) radiance data)",,"002024","Integrated mean humidity computational method",,,"Operational"
4090.00,"10","Vertical sounding sequences (satellite data)","310016","(Meteosat Second Generation (MSG) radiance data)",,"007004","Pressure",,,"Operational"
4091.00,"10","Vertical sounding sequences (satellite data)","310016","(Meteosat Second Generation (MSG) radiance data)",,"007004","Pressure",,,"Operational"
4092.00,"10","Vertical sounding sequences (satellite data)","310016","(Meteosat Second Generation (MSG) radiance data)",,"013003","Relative humidity",,,"Operational"
4093.00,"10","Vertical sounding sequences (satellite data)","310016","(Meteosat Second Generation (MSG) radiance data)",,"101012","Replicate 1 descriptor 12 times",,,"Operational"
4094.00,"10","Vertical sounding sequences (satellite data)","310016","(Meteosat Second Generation (MSG) radiance data)",,"304033","Clear sky radiance",,,"Operational"
4095.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"001007","Satellite identifier",,,"Operational"
4096.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"005040","Orbit number",,,"Operational"
4097.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"004001","Year",,,"Operational"
4098.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"004043","Day of the year",,,"Operational"
4099.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"004004","Hour",,,"Operational"
4100.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"004005","Minute",,,"Operational"
4101.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"004006","Second",,,"Operational"
4102.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"207002","Increase scale, reference value and data width",,,"Operational"
4103.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"026030","Measurement integration time",,,"Operational"
4104.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"207000","Increase scale, reference value and data width","Cancel",,"Operational"
4105.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"005002","Latitude (coarse accuracy)",,,"Operational"
4106.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"006002","Longitude (coarse accuracy)",,,"Operational"
4107.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"033072","Ozone error",,,"Operational"
4108.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"007025","Solar zenith angle",,,"Operational"
4109.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"005022","Solar azimuth",,,"Operational"
4110.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"207002","Increase scale, reference value and data width",,,"Operational"
4111.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"015001","Total ozone",,,"Operational"
4112.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"207000","Increase scale, reference value and data width","Cancel",,"Operational"
4113.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"008003","Vertical significance (satellite observations)","= 0 Surface",,"Operational"
4114.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"207001","Increase scale, reference value and data width",,,"Operational"
4115.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"010004","Pressure","Terrain",,"Operational"
4116.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"207000","Increase scale, reference value and data width","Cancel",,"Operational"
4117.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"008003","Vertical significance (satellite observations)","Set to missing (cancel)",,"Operational"
4118.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"008003","Vertical significance (satellite observations)","= 2 Cloud top",,"Operational"
4119.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"033042","Type of limit represented by following value","= 0 Exclusive lower limit",,"Operational"
4120.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"207001","Increase scale, reference value and data width",,,"Operational"
4121.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"007004","Pressure",,,"Operational"
4122.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"207000","Increase scale, reference value and data width","Cancel",,"Operational"
4123.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"207002","Increase scale, reference value and data width",,,"Operational"
4124.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"015001","Total ozone","Below cloud top pressure",,"Operational"
4125.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"207000","Increase scale, reference value and data width","Cancel",,"Operational"
4126.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"008003","Vertical significance (satellite observations)","Set to missing (cancel)",,"Operational"
4127.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"207002","Increase scale, reference value and data width",,,"Operational"
4128.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"020081","Cloud amount in segment","Cloud fraction",,"Operational"
4129.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"207000","Increase scale, reference value and data width","Cancel",,"Operational"
4130.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"020065","Snow cover",,,"Operational"
4131.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"008029","Surface type",,,"Operational"
4132.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"207004","Increase scale, reference value and data width",,,"Operational"
4133.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"015030","Aerosol contamination index",,,"Operational"
4134.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"207000","Increase scale, reference value and data width","Cancel",,"Operational"
4135.00,"10","Vertical sounding sequences (satellite data)","310018","(Ozone data)",,"008075","Ascending/descending orbit qualifier",,,"Operational"
4136.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"001007","Satellite identifier",,,"Operational"
4137.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"002019","Satellite instruments","= 624 SBUV/2",,"Operational"
4138.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"301011","Year, month, day",,,"Operational"
4139.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"301013","Hour, minute, second",,,"Operational"
4140.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"301023","Latitude/longitude (coarse accuracy)",,,"Operational"
4141.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"007025","Solar zenith angle",,,"Operational"
4142.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"008021","Time significance","= 28 Start of scan",,"Operational"
4143.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"007025","Solar zenith angle",,,"Operational"
4144.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"008021","Time significance","= 29 End of scan",,"Operational"
4145.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"007025","Solar zenith angle",,,"Operational"
4146.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"008021","Time significance","Set to missing (cancel)",,"Operational"
4147.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"008029","Surface type",,,"Operational"
4148.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"005040","Orbit number",,,"Operational"
4149.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"008075","Ascending/descending orbit qualifier",,,"Operational"
4150.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"008003","Vertical significance (satellite observations)","= 0 Surface",,"Operational"
4151.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"010004","Pressure","= Terrain",,"Operational"
4152.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"008003","Vertical significance (satellite observations)","Set to missing (cancel)",,"Operational"
4153.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"207002","Increase scale, reference value and data width",,,"Operational"
4154.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"015001","Total ozone",,,"Operational"
4155.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"207000","Increase scale, reference value and data width","Cancel",,"Operational"
4156.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"033070","Total ozone quality",,,"Operational"
4157.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"015030","Aerosol contamination index",,,"Operational"
4158.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"207002","Increase scale, reference value and data width",,,"Operational"
4159.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"020081","Cloud amount in segment","Cloud fraction",,"Operational"
4160.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"207000","Increase scale, reference value and data width","Cancel",,"Operational"
4161.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"008003","Vertical significance (satellite observations)","= 2 Cloud top",,"Operational"
4162.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"033042","Type of limit represented by following value","= 0 Exclusive lower limit",,"Operational"
4163.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"007004","Pressure",,,"Operational"
4164.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"207002","Increase scale, reference value and data width",,,"Operational"
4165.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"015001","Total ozone","Below cloud top pressure",,"Operational"
4166.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"207000","Increase scale, reference value and data width","Cancel",,"Operational"
4167.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"008003","Vertical significance (satellite observations)","Set to missing (cancel)",,"Operational"
4168.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"113021","Replicate 13 descriptors 21 times",,,"Operational"
4169.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"007004","Pressure","Bottom of layer",,"Operational"
4170.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"007004","Pressure","Top of layer",,"Operational"
4171.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"207002","Increase scale, reference value and data width",,,"Operational"
4172.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"008021","Time significance","= 27 First guess",,"Operational"
4173.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"015005","Ozone p",,,"Operational"
4174.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"008021","Time significance","Set to missing (cancel)",,"Operational"
4175.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"015005","Ozone p",,,"Operational"
4176.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"033007","Per cent confidence",,,"Operational"
4177.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"207000","Increase scale, reference value and data width","Cancel",,"Operational"
4178.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"008026","Matrix significance","= 0 Row of averaging kernel matrix",,"Operational"
4179.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"101020","Replicate 1 descriptor 20 times",,,"Operational"
4180.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"025143","Linear coefficient",,,"Operational"
4181.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"008026","Matrix significance","Set to missing (cancel)",,"Operational"
4182.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"008043","Atmospheric chemical or physical constituent type","= 0 Ozone",,"Operational"
4183.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"109015","Replicate 9 descriptors 15 times",,,"Operational"
4184.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"007004","Pressure",,,"Operational"
4185.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"008090","Decimal scale of following significands",,,"Operational"
4186.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"207006","Increase scale, reference value and data width",,,"Operational"
4187.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"015008","Significand of volumetric mixing ratio",,,"Operational"
4188.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"207000","Increase scale, reference value and data width","Cancel",,"Operational"
4189.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"008090","Decimal scale of following significands","Set to missing (cancel)",,"Operational"
4190.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"207002","Increase scale, reference value and data width",,,"Operational"
4191.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"033007","Per cent confidence",,,"Operational"
4192.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"207000","Increase scale, reference value and data width","Cancel",,"Operational"
4193.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"008043","Atmospheric chemical or physical constituent type","Set to missing (cancel)",,"Operational"
4194.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"033071","Profile ozone quality",,,"Operational"
4195.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"108008","Replicate 8 descriptors 8 times",,,"Operational"
4196.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"202124","Change scale",,,"Operational"
4197.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"201107","Change data width",,,"Operational"
4198.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"002071","Spectrographic wavelength",,,"Operational"
4199.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"201000","Change data width","Cancel",,"Operational"
4200.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"202000","Change scale","Cancel",,"Operational"
4201.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"207002","Increase scale, reference value and data width",,,"Operational"
4202.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"020081","Cloud amount in segment","Cloud fraction",,"Operational"
4203.00,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"207000","Increase scale, reference value and data width","Cancel",,"Operational"
4204.00,"10","Vertical sounding sequences (satellite data)","310020","(Retrieved ozone data)",,"310022","Satellite identifier, instrument and product type",,,"Operational"
4205.00,"10","Vertical sounding sequences (satellite data)","310020","(Retrieved ozone data)",,"301011","Year, month, day",,,"Operational"
4206.00,"10","Vertical sounding sequences (satellite data)","310020","(Retrieved ozone data)",,"301013","Hour, minute, second",,,"Operational"
4207.00,"10","Vertical sounding sequences (satellite data)","310020","(Retrieved ozone data)",,"301021","Latitude/longitude (high accuracy)",,,"Operational"
4208.00,"10","Vertical sounding sequences (satellite data)","310020","(Retrieved ozone data)",,"304034","Latitude/longitude, solar elevation, number of layers",,,"Operational"
4209.00,"10","Vertical sounding sequences (satellite data)","310020","(Retrieved ozone data)",,"310021","Integrated ozone density, height of defined layer",,,"Operational"
4210.00,"10","Vertical sounding sequences (satellite data)","310021","(Integrated ozone density, height of defined layer)",,"108000","Delayed replication of 8 descriptors",,,"Operational"
4211.00,"10","Vertical sounding sequences (satellite data)","310021","(Integrated ozone density, height of defined layer)",,"031001","Delayed descriptor replication factor",,,"Operational"
4212.00,"10","Vertical sounding sequences (satellite data)","310021","(Integrated ozone density, height of defined layer)",,"201131","Change data width",,,"Operational"
4213.00,"10","Vertical sounding sequences (satellite data)","310021","(Integrated ozone density, height of defined layer)",,"202129","Change scale",,,"Operational"
4214.00,"10","Vertical sounding sequences (satellite data)","310021","(Integrated ozone density, height of defined layer)",,"007004","Pressure",,,"Operational"
4215.00,"10","Vertical sounding sequences (satellite data)","310021","(Integrated ozone density, height of defined layer)",,"007004","Pressure",,,"Operational"
4216.00,"10","Vertical sounding sequences (satellite data)","310021","(Integrated ozone density, height of defined layer)",,"202000","Change scale","Cancel",,"Operational"
4217.00,"10","Vertical sounding sequences (satellite data)","310021","(Integrated ozone density, height of defined layer)",,"201000","Change data width","Cancel",,"Operational"
4218.00,"10","Vertical sounding sequences (satellite data)","310021","(Integrated ozone density, height of defined layer)",,"015020","Integrated ozone density",,,"Operational"
4219.00,"10","Vertical sounding sequences (satellite data)","310021","(Integrated ozone density, height of defined layer)",,"010002","Height",,,"Operational"
4220.00,"10","Vertical sounding sequences (satellite data)","310022","(Satellite identifier, instrument and product type)",,"001007","Satellite identifier",,,"Operational"
4221.00,"10","Vertical sounding sequences (satellite data)","310022","(Satellite identifier, instrument and product type)",,"002019","Satellite instruments",,,"Operational"
4222.00,"10","Vertical sounding sequences (satellite data)","310022","(Satellite identifier, instrument and product type)",,"001033","Identification of originating/generating centre",,,"Operational"
4223.00,"10","Vertical sounding sequences (satellite data)","310022","(Satellite identifier, instrument and product type)",,"002172","Product type for retrieved atmospheric gases",,,"Operational"
4224.00,"10","Vertical sounding sequences (satellite data)","310023","(Geostationary multi-channel satellite radiance data)",,"301072","Satellite identification",,,"Operational"
4225.00,"10","Vertical sounding sequences (satellite data)","310023","(Geostationary multi-channel satellite radiance data)",,"030021","Number of pixels per row",,,"Operational"
4226.00,"10","Vertical sounding sequences (satellite data)","310023","(Geostationary multi-channel satellite radiance data)",,"030022","Number of pixels per column",,,"Operational"
4227.00,"10","Vertical sounding sequences (satellite data)","310023","(Geostationary multi-channel satellite radiance data)",,"008012","Land/sea qualifier",,,"Operational"
4228.00,"10","Vertical sounding sequences (satellite data)","310023","(Geostationary multi-channel satellite radiance data)",,"007024","Satellite zenith angle",,,"Operational"
4229.00,"10","Vertical sounding sequences (satellite data)","310023","(Geostationary multi-channel satellite radiance data)",,"007025","Solar zenith angle",,,"Operational"
4230.00,"10","Vertical sounding sequences (satellite data)","310023","(Geostationary multi-channel satellite radiance data)",,"010002","Height",,,"Operational"
4231.00,"10","Vertical sounding sequences (satellite data)","310023","(Geostationary multi-channel satellite radiance data)",,"101012","Replicate 1 descriptor 12 times",,,"Operational"
4232.00,"10","Vertical sounding sequences (satellite data)","310023","(Geostationary multi-channel satellite radiance data)",,"304032","Cloud fraction",,,"Operational"
4233.00,"10","Vertical sounding sequences (satellite data)","310023","(Geostationary multi-channel satellite radiance data)",,"105002","Replicate 5 descriptors 2 times",,,"Operational"
4234.00,"10","Vertical sounding sequences (satellite data)","310023","(Geostationary multi-channel satellite radiance data)",,"002152","Satellite instrument used in data processing",,,"Operational"
4235.00,"10","Vertical sounding sequences (satellite data)","310023","(Geostationary multi-channel satellite radiance data)",,"002024","Integrated mean humidity computational method",,,"Operational"
4236.00,"10","Vertical sounding sequences (satellite data)","310023","(Geostationary multi-channel satellite radiance data)",,"007004","Pressure",,,"Operational"
4237.00,"10","Vertical sounding sequences (satellite data)","310023","(Geostationary multi-channel satellite radiance data)",,"007004","Pressure",,,"Operational"
