"No","Category","CategoryOfSequences_en","FXY1","Title_en","SubTitle_en","FXY2","ElementName_en","ElementDescription_en","Note_en","Status"
2588.00,"07","Surface report sequences (land)","D07079","(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations)",,"D02047","Direction of cloud drift",,,"Operational"
2589.00,"07","Surface report sequences (land)","D07079","(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations)",,"B08002","Vertical significance (surface observations)",,,"Operational"
2590.00,"07","Surface report sequences (land)","D07079","(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations)",,"R01000","Delayed replication of 1 descriptor",,,"Operational"
2591.00,"07","Surface report sequences (land)","D07079","(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations)",,"D02048","Direction and elevation of cloud",,,"Operational"
2592.00,"07","Surface report sequences (land)","D07079","(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations)",,"D02037","State of ground, snow depth, ground minimum temperature",,,"Operational"
2593.00,"07","Surface report sequences (land)","D07079","(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations)",,"R02000","Delayed replication of 2 descriptors",,,"Operational"
2594.00,"07","Surface report sequences (land)","D07079","(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations)",,"B22061","State of the sea",,,"Operational"
2595.00,"07","Surface report sequences (land)","D07079","(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations)",,"B20058","Visibility seawards from a coastal station",,,"Operational"
2596.00,"07","Surface report sequences (land)","D07079","(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations)",,"R01000","Delayed replication of 1 descriptor",,,"Operational"
2597.00,"07","Surface report sequences (land)","D07079","(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations)",,"D02056","Sea/water temperature","Sea/water surface temperature, method of measurement, depth below water surface",,"Operational"
2598.00,"07","Surface report sequences (land)","D07079","(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations)",,"R01000","Delayed replication of 1 descriptor",,,"Operational"
2599.00,"07","Surface report sequences (land)","D07079","(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations)",,"D02055","Icing and ice",,,"Operational"
2600.00,"07","Surface report sequences (land)","D07079","(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations)",,"D02043","Basic synoptic ""period"" data",,,"Operational"
2601.00,"07","Surface report sequences (land)","D07079","(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations)",,"D02044","Evaporation data",,,"Operational"
2602.00,"07","Surface report sequences (land)","D07079","(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations)",,"R01000","Delayed replication of 1 descriptor",,,"Operational"
2603.00,"07","Surface report sequences (land)","D07079","(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations)",,"D02045","Radiation data (from 1 hour and 24-hour period)",,,"Operational"
2604.00,"07","Surface report sequences (land)","D07079","(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations)",,"R01000","Delayed replication of 1 descriptor",,,"Operational"
2605.00,"07","Surface report sequences (land)","D07079","(Sequence for representation of synoptic reports from fixed land stations suitable for SYNOP data and for maritime data from coastal stations)",,"D02046","Temperature change",,,"Operational"
2606.00,"07","Surface report sequences (land)","D07080","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data)",,"D01090","Surface station identification; time, horizontal and vertical coordinates",,,"Operational"
2607.00,"07","Surface report sequences (land)","D07080","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data)",,"D02031","Pressure information",,,"Operational"
2608.00,"07","Surface report sequences (land)","D07080","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data)",,"D02035","Basic synoptic ""instantaneous"" data",,,"Operational"
2609.00,"07","Surface report sequences (land)","D07080","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data)",,"D02036","Clouds with bases below station level",,,"Operational"
2610.00,"07","Surface report sequences (land)","D07080","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data)",,"D02047","Direction of cloud drift",,,"Operational"
2611.00,"07","Surface report sequences (land)","D07080","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data)",,"B08002","Vertical significance (surface observations)",,,"Operational"
2612.00,"07","Surface report sequences (land)","D07080","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data)",,"D02048","Direction and elevation of cloud",,,"Operational"
2613.00,"07","Surface report sequences (land)","D07080","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data)",,"D02037","State of ground, snow depth, ground minimum temperature",,,"Operational"
2614.00,"07","Surface report sequences (land)","D07080","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data)",,"D02043","Basic synoptic ""period"" data",,,"Operational"
2615.00,"07","Surface report sequences (land)","D07080","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data)",,"D02044","Evaporation data",,,"Operational"
2616.00,"07","Surface report sequences (land)","D07080","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data)",,"R01002","Replicate 1 descriptor 2 times",,,"Operational"
2617.00,"07","Surface report sequences (land)","D07080","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data)",,"D02045","Radiation data (from 1 hour and 24-hour period)",,,"Operational"
2618.00,"07","Surface report sequences (land)","D07080","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data)",,"D02046","Temperature change",,,"Operational"
2619.00,"07","Surface report sequences (land)","D07081","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I)",,"D01090","Surface station identification; time, horizontal and vertical coordinates",,,"Operational"
2620.00,"07","Surface report sequences (land)","D07081","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I)",,"D02031","Pressure information",,,"Operational"
2621.00,"07","Surface report sequences (land)","D07081","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I)",,"D02035","Basic synoptic ""instantaneous"" data",,,"Operational"
2622.00,"07","Surface report sequences (land)","D07081","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I)",,"D02036","Clouds with bases below station level",,,"Operational"
2623.00,"07","Surface report sequences (land)","D07081","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I)",,"D02047","Direction of cloud drift",,,"Operational"
2624.00,"07","Surface report sequences (land)","D07081","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I)",,"B08002","Vertical significance (surface observations)","Set to missing (cancel)",,"Operational"
2625.00,"07","Surface report sequences (land)","D07081","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I)",,"D02048","Direction and elevation of cloud",,,"Operational"
2626.00,"07","Surface report sequences (land)","D07081","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I)",,"D02037","State of ground, snow depth, ground minimum temperature",,,"Operational"
2627.00,"07","Surface report sequences (land)","D07081","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I)",,"B12122","Ground minimum temperature of the preceding night",,,"Operational"
2628.00,"07","Surface report sequences (land)","D07081","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I)",,"B13056","Character and intensity of precipitation",,,"Operational"
2629.00,"07","Surface report sequences (land)","D07081","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I)",,"B13057","Time of beginning or end of precipitation",,,"Operational"
2630.00,"07","Surface report sequences (land)","D07081","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I)",,"B20101","Locust (acridian) name",,,"Operational"
2631.00,"07","Surface report sequences (land)","D07081","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I)",,"B20102","Locust (maturity) colour",,,"Operational"
2632.00,"07","Surface report sequences (land)","D07081","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I)",,"B20103","Stage of development of locusts",,,"Operational"
2633.00,"07","Surface report sequences (land)","D07081","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I)",,"B20104","Organization state of swarm or band of locusts",,,"Operational"
2634.00,"07","Surface report sequences (land)","D07081","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I)",,"B20105","Size of swarm or band of locusts and duration of passage of swarm",,,"Operational"
2635.00,"07","Surface report sequences (land)","D07081","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I)",,"B20106","Locust population density",,,"Operational"
2636.00,"07","Surface report sequences (land)","D07081","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I)",,"B20107","Direction of movements of locust swarm",,,"Operational"
2637.00,"07","Surface report sequences (land)","D07081","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I)",,"B20108","Extent of vegetation",,,"Operational"
2638.00,"07","Surface report sequences (land)","D07081","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I)",,"D02043","Basic synoptic ""period"" data",,,"Operational"
2639.00,"07","Surface report sequences (land)","D07081","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I)",,"D02044","Evaporation data",,,"Operational"
2640.00,"07","Surface report sequences (land)","D07081","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I)",,"R01002","Replicate 1 descriptor 2 times",,,"Operational"
2641.00,"07","Surface report sequences (land)","D07081","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I)",,"D02045","Radiation data (from 1 hour and 24-hour period)",,,"Operational"
2642.00,"07","Surface report sequences (land)","D07081","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA I)",,"D02046","Temperature change",,,"Operational"
2643.00,"07","Surface report sequences (land)","D07082","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II)",,"D01090","Surface station identification; time, horizontal and vertical coordinates",,,"Operational"
2644.00,"07","Surface report sequences (land)","D07082","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II)",,"D02031","Pressure information",,,"Operational"
2645.00,"07","Surface report sequences (land)","D07082","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II)",,"D02035","Basic synoptic ""instantaneous"" data",,,"Operational"
2646.00,"07","Surface report sequences (land)","D07082","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II)",,"D02036","Clouds with bases below station level",,,"Operational"
2647.00,"07","Surface report sequences (land)","D07082","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II)",,"D02047","Direction of cloud drift",,,"Operational"
2648.00,"07","Surface report sequences (land)","D07082","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II)",,"B08002","Vertical significance (surface observations)","Set to missing (cancel)",,"Operational"
2649.00,"07","Surface report sequences (land)","D07082","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II)",,"D02048","Direction and elevation of cloud",,,"Operational"
2650.00,"07","Surface report sequences (land)","D07082","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II)",,"D02037","State of ground, snow depth, ground minimum temperature",,,"Operational"
2651.00,"07","Surface report sequences (land)","D07082","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II)",,"B12121","Ground minimum temperature","At the time of observation",,"Operational"
2652.00,"07","Surface report sequences (land)","D07082","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II)",,"B12122","Ground minimum temperature of the preceding night",,,"Operational"
2653.00,"07","Surface report sequences (land)","D07082","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II)",,"D02043","Basic synoptic ""period"" data",,,"Operational"
2654.00,"07","Surface report sequences (land)","D07082","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II)",,"D02044","Evaporation data",,,"Operational"
2655.00,"07","Surface report sequences (land)","D07082","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II)",,"R01002","Replicate 1 descriptor 2 times",,,"Operational"
2656.00,"07","Surface report sequences (land)","D07082","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II)",,"D02045","Radiation data (from 1 hour and 24-hour period)",,,"Operational"
2657.00,"07","Surface report sequences (land)","D07082","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II)",,"D02046","Temperature change",,,"Operational"
2658.00,"07","Surface report sequences (land)","D07083","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA III)",,"D01090","Surface station identification; time, horizontal and vertical coordinates",,,"Operational"
2659.00,"07","Surface report sequences (land)","D07083","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA III)",,"D02031","Pressure information",,,"Operational"
2660.00,"07","Surface report sequences (land)","D07083","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA III)",,"D02035","Basic synoptic ""instantaneous"" data",,,"Operational"
2661.00,"07","Surface report sequences (land)","D07083","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA III)",,"D02036","Clouds with bases below station level",,,"Operational"
2662.00,"07","Surface report sequences (land)","D07083","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA III)",,"D02047","Direction of cloud drift",,,"Operational"
2663.00,"07","Surface report sequences (land)","D07083","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA III)",,"B08002","Vertical significance (surface observations)","Set to missing (cancel)",,"Operational"
2664.00,"07","Surface report sequences (land)","D07083","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA III)",,"D02048","Direction and elevation of cloud",,,"Operational"
2665.00,"07","Surface report sequences (land)","D07083","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA III)",,"D02037","State of ground, snow depth, ground minimum temperature",,,"Operational"
2666.00,"07","Surface report sequences (land)","D07083","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA III)",,"B12122","Ground minimum temperature of the preceding night",,,"Operational"
2667.00,"07","Surface report sequences (land)","D07083","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA III)",,"D02043","Basic synoptic ""period"" data",,,"Operational"
2668.00,"07","Surface report sequences (land)","D07083","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA III)",,"D02044","Evaporation data",,,"Operational"
2669.00,"07","Surface report sequences (land)","D07083","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA III)",,"R01002","Replicate 1 descriptor 2 times",,,"Operational"
2670.00,"07","Surface report sequences (land)","D07083","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA III)",,"D02045","Radiation data (from 1 hour and 24-hour period)",,,"Operational"
2671.00,"07","Surface report sequences (land)","D07083","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA III)",,"D02046","Temperature change",,,"Operational"
2689.00,"07","Surface report sequences (land)","D07084","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA IV)",,"D01090","Surface station identification; time, horizontal and vertical coordinates",,,"Operational"
2690.00,"07","Surface report sequences (land)","D07084","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA IV)",,"D02031","Pressure information",,,"Operational"
2691.00,"07","Surface report sequences (land)","D07084","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA IV)",,"D02035","Basic synoptic ""instantaneous"" data",,,"Operational"
2692.00,"07","Surface report sequences (land)","D07084","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA IV)",,"D02036","Clouds with bases below station level",,,"Operational"
2693.00,"07","Surface report sequences (land)","D07084","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA IV)",,"D02047","Direction of cloud drift",,,"Operational"
2694.00,"07","Surface report sequences (land)","D07084","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA IV)",,"B08002","Vertical significance (surface observations)","Set to missing (cancel)",,"Operational"
2695.00,"07","Surface report sequences (land)","D07084","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA IV)",,"D02048","Direction and elevation of cloud",,,"Operational"
2696.00,"07","Surface report sequences (land)","D07084","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA IV)",,"D02037","State of ground, snow depth, ground minimum temperature",,,"Operational"
2697.00,"07","Surface report sequences (land)","D07084","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA IV)",,"B20055","State of sky in the tropics",,,"Operational"
2698.00,"07","Surface report sequences (land)","D07084","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA IV)",,"R01000","Delayed replication of 1 descriptor",,,"Operational"
2699.00,"07","Surface report sequences (land)","D07084","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA IV)",,"C05001","Character insertion","Character field of 1 character",,"Operational"
2700.00,"07","Surface report sequences (land)","D07084","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA IV)",,"D02043","Basic synoptic ""period"" data",,,"Operational"
2701.00,"07","Surface report sequences (land)","D07084","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA IV)",,"D02044","Evaporation data",,,"Operational"
2702.00,"07","Surface report sequences (land)","D07084","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA IV)",,"R01002","Replicate 1 descriptor 2 times",,,"Operational"
2703.00,"07","Surface report sequences (land)","D07084","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA IV)",,"D02045","Radiation data (from 1 hour and 24-hour period)",,,"Operational"
2704.00,"07","Surface report sequences (land)","D07084","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA IV)",,"D02046","Temperature change",,,"Operational"
2705.00,"07","Surface report sequences (land)","D07086","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA VI)",,"D01090","Surface station identification; time, horizontal and vertical coordinates",,,"Operational"
2706.00,"07","Surface report sequences (land)","D07086","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA VI)",,"D02031","Pressure information",,,"Operational"
2707.00,"07","Surface report sequences (land)","D07086","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA VI)",,"D02035","Basic synoptic ""instantaneous"" data",,,"Operational"
2708.00,"07","Surface report sequences (land)","D07086","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA VI)",,"D02036","Clouds with bases below station level",,,"Operational"
2709.00,"07","Surface report sequences (land)","D07086","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA VI)",,"B08002","Vertical significance (surface observations)","Set to missing (cancel)",,"Operational"
2710.00,"07","Surface report sequences (land)","D07086","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA VI)",,"D02037","State of ground, snow depth, ground minimum temperature",,,"Operational"
2711.00,"07","Surface report sequences (land)","D07086","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA VI)",,"D02066","Dangerous weather phenomena",,,"Operational"
2712.00,"07","Surface report sequences (land)","D07086","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA VI)",,"D02043","Basic synoptic ""period"" data",,,"Operational"
2713.00,"07","Surface report sequences (land)","D07086","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA VI)",,"D02044","Evaporation data",,,"Operational"
2714.00,"07","Surface report sequences (land)","D07086","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA VI)",,"R01002","Replicate 1 descriptor 2 times",,,"Operational"
2715.00,"07","Surface report sequences (land)","D07086","(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA VI)",,"D02045","Radiation data (from 1 hour and 24-hour period)",,,"Operational"
2737.00,"07","Surface report sequences (land)","D07087","(""Instantaneous"" parameters of sequence D 07 089)","Surface station identification, time, horizontal and vertical coordinates","D01001","WMO block and station numbers","Iiiii",,"Operational"
2738.00,"07","Surface report sequences (land)","D07087","(""Instantaneous"" parameters of sequence D 07 089)","Surface station identification, time, horizontal and vertical coordinates","B02001","Type of station","ix",,"Operational"
2739.00,"07","Surface report sequences (land)","D07087","(""Instantaneous"" parameters of sequence D 07 089)","Surface station identification, time, horizontal and vertical coordinates","D01011","Year, month, day","YY",,"Operational"
2740.00,"07","Surface report sequences (land)","D07087","(""Instantaneous"" parameters of sequence D 07 089)","Surface station identification, time, horizontal and vertical coordinates","D01012","Hour, minute","GG, gg",,"Operational"
2741.00,"07","Surface report sequences (land)","D07087","(""Instantaneous"" parameters of sequence D 07 089)","Surface station identification, time, horizontal and vertical coordinates","D01023","Latitude/longitude (coarse accuracy)",,,"Operational"
2742.00,"07","Surface report sequences (land)","D07087","(""Instantaneous"" parameters of sequence D 07 089)","Surface station identification, time, horizontal and vertical coordinates","B07030","Height of station ground above mean sea level",,,"Operational"
2743.00,"07","Surface report sequences (land)","D07087","(""Instantaneous"" parameters of sequence D 07 089)","Surface station identification, time, horizontal and vertical coordinates","B07031","Height of barometer above mean sea level",,,"Operational"
2744.00,"07","Surface report sequences (land)","D07087","(""Instantaneous"" parameters of sequence D 07 089)","Pressure data","D02001","Pressure and 3-hour pressure change","PoPoPoPo, PPPP, ppp, a",,"Operational"
2745.00,"07","Surface report sequences (land)","D07087","(""Instantaneous"" parameters of sequence D 07 089)","Pressure data","B10062","24-hour pressure change","p24p24p24",,"Operational"
2746.00,"07","Surface report sequences (land)","D07087","(""Instantaneous"" parameters of sequence D 07 089)","Pressure data","B07004","Pressure","Standard level a3 = 925, 850, 700, ..hPa | Set to missing for lowland stations",,"Operational"
2747.00,"07","Surface report sequences (land)","D07087","(""Instantaneous"" parameters of sequence D 07 089)","Pressure data","B10009","Geopotential height","Standard level hhh | Set to missing for lowland stations",,"Operational"
2748.00,"07","Surface report sequences (land)","D07087","(""Instantaneous"" parameters of sequence D 07 089)","Temperature and humidity","B07032","Height of sensor above local ground (or deck of marine platform)","Temperature measurement",,"Operational"
2749.00,"07","Surface report sequences (land)","D07087","(""Instantaneous"" parameters of sequence D 07 089)","Temperature and humidity","B12101","Temperature/air temperature","snTTT | Scale 2",,"Operational"
2750.00,"07","Surface report sequences (land)","D07087","(""Instantaneous"" parameters of sequence D 07 089)","Temperature and humidity","B12103","Dewpoint temperature","snTdTdTd | Scale 2",,"Operational"
2751.00,"07","Surface report sequences (land)","D07087","(""Instantaneous"" parameters of sequence D 07 089)","Temperature and humidity","B13003","Relative humidity",,,"Operational"
2752.00,"07","Surface report sequences (land)","D07087","(""Instantaneous"" parameters of sequence D 07 089)","Temperature and humidity","B07032","Height of sensor above local ground (or deck of marine platform)","Set to missing (cancel)",,"Operational"
2753.00,"07","Surface report sequences (land)","D07087","(""Instantaneous"" parameters of sequence D 07 089)","Visibility","B20001","Horizontal visibility","VV",,"Operational"
2754.00,"07","Surface report sequences (land)","D07087","(""Instantaneous"" parameters of sequence D 07 089)","Cloud data","D02004","General cloud information","Cloud cover (total) N: If N = 9, then B 20 010 = 113, if N = /, then B 20 010 = missing | Vertical significance: If CL are observed, then B 08 002 = 7 | Low cloud: If CL are not observed and CM are observed, then B 08 002 = 8 | Middle cloud: If only CH are observed, B 08 002 = 0, if N = 9, then B 08 002 = 5, if N = 0, then B 08 002 = 62, if N = /, then B 08 002 = missing | Cloud amount (of low or middle clouds) Nh: If N = 0, then B 20 011 = 0, if N = 9, then B 20 011 = 9, if N = /, then B 20 011 = missing | Height of base of cloud h: If N = 0 or /, then B 20 013 = missing | Cloud type (low clouds) CL: B 20 012 = CL + 30, if N = 0, then B 20 012 = 30, if N = 9 or /, then B 20 012 = 62 | Cloud type (middle clouds) CM: B 20 012 = CM + 20, if N = 0, then B 20 012 = 20, if N = 9 or / or CM = /, then B 20 012 = 61 | Cloud type (high clouds) CH: B 20 012 = CH + 10, if N = 0, then B 20 012 = 10, if N = 9 or / or CH = /, then B 20 012 = 60",,"Operational"
2755.00,"07","Surface report sequences (land)","D07087","(""Instantaneous"" parameters of sequence D 07 089)","Cloud data","R01000","Delayed replication descriptor",,,"Operational"
2756.00,"07","Surface report sequences (land)","D07087","(""Instantaneous"" parameters of sequence D 07 089)","Cloud data","D02005","Cloud layer","Vertical significance: In any Cb layer, B 08 002 = 4, else in the first replication, if N = 9, then B 08 002 = 5, if N = /, then B 08 002 = missing, else B 08 002 = 1, in the other replications B 08 002 = 2, 3, 4 | Cloud amount Ns: In the first replication, if N = /, then B 20 011 = missing, else B 20 011 = Ns, in the other replications B 20 011 = Ns | Cloud type C: If N = 9 or /, then B 20 012 = missing, else B 20 012 = C | Height of base of cloud hshs",,"Operational"
2757.00,"07","Surface report sequences (land)","D07088","(""Period"" parameters of sequence 3 07 089)","Present and past weather","B20003","Present weather","ww",,"Operational"
2758.00,"07","Surface report sequences (land)","D07088","(""Period"" parameters of sequence 3 07 089)","Present and past weather","B04024","Time period or displacement","= -6 at 00, 06, 12, 18 UTC, = -3 at 03, 09,15, 21 UTC",,"Operational"
2759.00,"07","Surface report sequences (land)","D07088","(""Period"" parameters of sequence 3 07 089)","Present and past weather","B20004","Past weather (1)","W1",,"Operational"
2760.00,"07","Surface report sequences (land)","D07088","(""Period"" parameters of sequence 3 07 089)","Present and past weather","B20005","Past weather (2)","W2",,"Operational"
2761.00,"07","Surface report sequences (land)","D07088","(""Period"" parameters of sequence 3 07 089)","Evaporation","B04024","Time period or displacement","= -24 (hours)",,"Operational"
2762.00,"07","Surface report sequences (land)","D07088","(""Period"" parameters of sequence 3 07 089)","Evaporation","B02004","Type of instrumentation for evaporation measurement or type of crop for which evapotranspiration is reported","iE",,"Operational"
2763.00,"07","Surface report sequences (land)","D07088","(""Period"" parameters of sequence 3 07 089)","Evaporation","B13033","Evaporation/evapotranspiration","EEE",,"Operational"
2764.00,"07","Surface report sequences (land)","D07088","(""Period"" parameters of sequence 3 07 089)","Sunshine","R02002","Replicate 2 descriptors 2 times",,,"Operational"
