Category,CategoryOfSequences_es,FXY1,Title_es,,FXY2,ElementName_es,ElementDescription_es,Note_es,noteIDs,Status
02,Secuencias meteorológicas comunes a los datos de superficie,302067,(Parámetros sinópticos adicionales),,004015,Incremento de tiempo,= +(xx1-xx2) | No negativo para reajustar el tiempo al tiempo efectivo,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302067,(Parámetros sinópticos adicionales),,103000,Repetición diferida de 3 descriptores,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302067,(Parámetros sinópticos adicionales),,031001,Factor de repetición diferida del descriptor,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302067,(Parámetros sinópticos adicionales),,004025,Período o desplazamiento de tiempo,#NAME?,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302067,(Parámetros sinópticos adicionales),,004025,Período o desplazamiento de tiempo,#NAME?,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302067,(Parámetros sinópticos adicionales),,020003,Tiempo presente,"962ww, 963w1w1, 964ww, 965w1w1, 966ww, 967w1w1",,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302067,(Parámetros sinópticos adicionales),,110000,Repetición diferida de 10 descriptores,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302067,(Parámetros sinópticos adicionales),,031001,Factor de repetición diferida del descriptor,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302067,(Parámetros sinópticos adicionales),,004025,Período o desplazamiento de tiempo,#NAME?,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302067,(Parámetros sinópticos adicionales),,004025,Período o desplazamiento de tiempo,#NAME?,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302067,(Parámetros sinópticos adicionales),,005021,Rumbo o azimut,Da’ Dp,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302067,(Parámetros sinópticos adicionales),,005021,Rumbo o azimut,Da’ Dp,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302067,(Parámetros sinópticos adicionales),,020054,Dirección verdadera desde la cual se desplaza un fenómeno o nubes o en la cual se observan,Da’ Dp,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302067,(Parámetros sinópticos adicionales),,020024,Intensidad de los fenómenos,"= 1 ligero,",,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302067,(Parámetros sinópticos adicionales),,020025,Oscurecimiento,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302067,(Parámetros sinópticos adicionales),,020026,Carácter del oscurecimiento,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302067,(Parámetros sinópticos adicionales),,020027,Ocurrencia de los fenómenos,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302067,(Parámetros sinópticos adicionales),,020063,Fenómenos especiales,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302069,(Datos de visibilidad),,007032,Altura del sensor sobre el suelo local (o la cubierta de la plataforma marina),,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302069,(Datos de visibilidad),,007033,Altura del sensor sobre la superficie del agua,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302069,(Datos de visibilidad),,033041,Atributo del valor siguiente,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302069,(Datos de visibilidad),,020001,Visibilidad horizontal,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302070,(Datos de viento),,007032,Altura del sensor sobre el suelo local (o la cubierta de la plataforma marina),,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302070,(Datos de viento),,007033,Altura del sensor sobre la superficie del agua,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302070,(Datos de viento),,011001,Dirección del viento,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302070,(Datos de viento),,011002,Velocidad del viento,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302070,(Datos de viento),,011043,Dirección de las ráfagas máximas del viento,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302070,(Datos de viento),,011041,Velocidad de las ráfagas máximas del viento,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302070,(Datos de viento),,011016,Dirección sinistrorsa extrema de un viento variable,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302070,(Datos de viento),,011017,Dirección dextrorsa extrema de un viento variable,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302071,(Datos del viento en un período de una hora),,007032,Altura del sensor sobre el suelo local (o la cubierta de la plataforma marina),,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302071,(Datos del viento en un período de una hora),,007033,Altura del sensor sobre la superficie del agua,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302071,(Datos del viento en un período de una hora),,008021,Significación temporal,= 2 promediada en el tiempo,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302071,(Datos del viento en un período de una hora),,004025,Período o desplazamiento de tiempo,#NAME?,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302071,(Datos del viento en un período de una hora),,011001,Dirección del viento,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302071,(Datos del viento en un período de una hora),,011002,Velocidad del viento,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302071,(Datos del viento en un período de una hora),,008021,Significación temporal,Fijar en faltante,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302071,(Datos del viento en un período de una hora),,103002,Repetir 3 descriptores 2 veces,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302071,(Datos del viento en un período de una hora),,004025,Período o desplazamiento de tiempo,"= –10 minutos en la primera repetición, = –60 minutos en la segunda repetición",,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302071,(Datos del viento en un período de una hora),,011043,Dirección de las ráfagas máximas del viento,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302071,(Datos del viento en un período de una hora),,011041,Velocidad de las ráfagas máximas del viento,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302071,(Datos del viento en un período de una hora),,004025,Período o desplazamiento de tiempo,#NAME?,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302071,(Datos del viento en un período de una hora),,011016,Dirección sinistrorsa extrema de un viento variable,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302071,(Datos del viento en un período de una hora),,011017,Dirección dextrorsa extrema de un viento variable,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302072,(Datos de temperatura y humedad),,007032,Altura del sensor sobre el suelo local (o la cubierta de la plataforma marina),,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302072,(Datos de temperatura y humedad),,007033,Altura del sensor sobre la superficie del agua,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302072,(Datos de temperatura y humedad),,012101,Temperatura/temperatura del aire,Escala: 2,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302072,(Datos de temperatura y humedad),,012103,Temperatura del punto de rocío,Escala: 2,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302072,(Datos de temperatura y humedad),,013003,Humedad relativa,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302073,(Datos de nubes),,020010,Cubierta de nubes (total),,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302073,(Datos de nubes),,105004,Repetir 5 descriptores 4 veces,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302073,(Datos de nubes),,008002,Significación vertical (observaciones en superficie),,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302073,(Datos de nubes),,020011,Nubosidad,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302073,(Datos de nubes),,020012,Tipo de nubes,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302073,(Datos de nubes),,033041,Atributo del valor siguiente,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302073,(Datos de nubes),,020013,Altura de la base de las nubes,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302074,(Tiempo presente y pasado),,020003,Tiempo presente,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302074,(Tiempo presente y pasado),,004025,Período o desplazamiento de tiempo,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302074,(Tiempo presente y pasado),,020004,Tiempo pasado (1),,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302074,(Tiempo presente y pasado),,020005,Tiempo pasado (2),,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302075,"(Intensidad de la precipitación, tamaño del elemento de precipitación)",,008021,Significación temporal,= 2 promediada en el tiempo,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302075,"(Intensidad de la precipitación, tamaño del elemento de precipitación)",,004025,Período o desplazamiento de tiempo,#NAME?,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302075,"(Intensidad de la precipitación, tamaño del elemento de precipitación)",,013055,Intensidad de la precipitación,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302075,"(Intensidad de la precipitación, tamaño del elemento de precipitación)",,013058,Tamaño del elemento de precipitación,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302075,"(Intensidad de la precipitación, tamaño del elemento de precipitación)",,008021,Significación temporal,Fijar en faltante,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302076,"(Precipitación, oscurecimiento y otros fenómenos)",,020021,Tipo de precipitación,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302076,"(Precipitación, oscurecimiento y otros fenómenos)",,020022,Naturaleza de la precipitación,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302076,"(Precipitación, oscurecimiento y otros fenómenos)",,026020,Duración de la precipitación,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302076,"(Precipitación, oscurecimiento y otros fenómenos)",,020023,Otros fenómenos meteorológicos,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302076,"(Precipitación, oscurecimiento y otros fenómenos)",,020024,Intensidad de los fenómenos,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302076,"(Precipitación, oscurecimiento y otros fenómenos)",,020025,Oscurecimiento,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302076,"(Precipitación, oscurecimiento y otros fenómenos)",,020026,Carácter del oscurecimiento,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302077,(Datos de temperatura extrema),,007032,Altura del sensor sobre el suelo local (o la cubierta de la plataforma marina),,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302077,(Datos de temperatura extrema),,007033,Altura del sensor sobre la superficie del agua,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302077,(Datos de temperatura extrema),,004025,Período o desplazamiento de tiempo,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302077,(Datos de temperatura extrema),,012111,Temperatura máxima en altura y durante un período determinado,Escala: 2,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302077,(Datos de temperatura extrema),,012112,Temperatura mínima en altura y durante un período determinado,Escala: 2,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302077,(Datos de temperatura extrema),,007032,Altura del sensor sobre el suelo local (o la cubierta de la plataforma marina),Temperatura del suelo,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302077,(Datos de temperatura extrema),,004025,Período o desplazamiento de tiempo,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302077,(Datos de temperatura extrema),,012112,Temperatura mínima en altura y durante un período determinado,Escala: 2 | Temperatura del suelo,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302078,(Medición del estado del suelo y del espesor de la nieve),,002176,Método de medición del estado del suelo,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302078,(Medición del estado del suelo y del espesor de la nieve),,020062,Estado del suelo (con o sin nieve),,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302078,(Medición del estado del suelo y del espesor de la nieve),,002177,Método de medición del espesor de la nieve,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302078,(Medición del estado del suelo y del espesor de la nieve),,013013,Espesor total de la nieve,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302079,(Medición de la precipitación),,007032,Altura del sensor sobre el suelo local (o la cubierta de la plataforma marina),,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302079,(Medición de la precipitación),,002175,Método de medición de la precipitación,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302079,(Medición de la precipitación),,002178,Método de medición del contenido líquido de la precipitación,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302079,(Medición de la precipitación),,004025,Período o desplazamiento de tiempo,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302079,(Medición de la precipitación),,013011,Precipitación total/equivalente total en agua,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302080,(Medición de la evaporación),,002185,Método de medición de la evaporación,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302080,(Medición de la evaporación),,004025,Período o desplazamiento de tiempo,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302080,(Medición de la evaporación),,013033,Evaporación/evapotranspiración,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302081,(Datos de insolación total),,004025,Período o desplazamiento de tiempo,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302081,(Datos de insolación total),,014031,Insolación total,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302082,(Datos de radiación),,004025,Período o desplazamiento de tiempo,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302082,(Datos de radiación),,014002,"Radiación de onda larga, integrada en un período determinado",,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302082,(Datos de radiación),,014004,"Radiación de onda corta, integrada en un período determinado",,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302082,(Datos de radiación),,014016,"Radiación neta, integrada en un período determinado",,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302082,(Datos de radiación),,014028,"Radiación solar global (gran precisión), integrada en un período determinado",,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302082,(Datos de radiación),,014029,"Radiación solar difusa (gran precisión), integrada en un período determinado",,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302082,(Datos de radiación),,014030,"Radiación solar directa (gran precisión), integrada en un período determinado",,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302083,"(Datos de estadísticas de primer orden de datos P, W, T, U)",,004025,Período o desplazamiento de tiempo,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302083,"(Datos de estadísticas de primer orden de datos P, W, T, U)",,008023,Estadísticas de primer orden,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302083,"(Datos de estadísticas de primer orden de datos P, W, T, U)",,010004,Presión,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302083,"(Datos de estadísticas de primer orden de datos P, W, T, U)",,011001,Dirección del viento,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302083,"(Datos de estadísticas de primer orden de datos P, W, T, U)",,011002,Velocidad del viento,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302083,"(Datos de estadísticas de primer orden de datos P, W, T, U)",,012101,Temperatura/temperatura del aire,Escala: 2,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302083,"(Datos de estadísticas de primer orden de datos P, W, T, U)",,013003,Humedad relativa,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302083,"(Datos de estadísticas de primer orden de datos P, W, T, U)",,008023,Estadísticas de primer orden,Fijar en faltante,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,302031,Información sobre la presión,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,302072,Datos de temperatura y humedad,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,103000,Repetición diferida de 3 descriptores,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,031000,Factor de repetición diferida del descriptor,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,101005,Repetir 1 descriptor 5 veces,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,307063,Profundidad por debajo de la superficie terrestre y temperatura del suelo,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,007061,Profundidad por debajo de la superficie terrestre,Fijar en faltante,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,101000,Repetición diferida de 1 descriptor,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,302069,Datos de visibilidad,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,007032,Altura del sensor sobre el suelo local (o la cubierta de la plataforma marina),Fijar en faltante (anular),,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,007033,Altura del sensor sobre la superficie del agua,Fijar en faltante (anular),,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,105000,Repetición diferida de 5 descriptores,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,020031,Depósito de hielo (espesor),,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,020032,Velocidad de acumulación del hielo (estimada),,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,002038,Método de medición de la temperatura y/o la salinidad del agua,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,022043,Temperatura del mar/agua,Escala: 2,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,302021,Olas,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,101000,Repetición diferida de 1 descriptor,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,031000,Factor de repetición diferida del descriptor,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,302078,Medición del estado del suelo y del espesor de la nieve,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,012113,Temperatura mínima del suelo en las 12 horas anteriores,Escala: 2,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,101000,Repetición diferida de 1 descriptor,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,302004,Información general sobre nubes,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,105000,Repetición diferida de 5 descriptores,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,031001,Factor de repetición ligeramente diferida del descriptor,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,008002,Significación vertical (observaciones en superficie),,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,020011,Nubosidad,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,020012,Tipo de nubes,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,033041,Atributo del valor siguiente,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,020013,Altura de la base de las nubes,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,302036,Nubes con bases por debajo del nivel de la estación,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,101000,Repetición diferida de 1 descriptor,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,302047,Dirección de deriva de las nubes,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,008002,Significación vertical (observaciones en superficie),Fijar en faltante (anular),,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,101000,Repetición diferida de 1 descriptor,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,302048,Dirección y elevación de las nubes,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,105000,Repetición diferida de 5 descriptores,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,020003,Tiempo presente,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,103002,Repetir 3 descriptores 2 veces,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,004024,Período o desplazamiento de tiempo,"= -1 hora en la primera repetición, = -x horas en la segunda repetición, donde x corresponde al período de tiempo de W1W2 en el informe SYNOP",,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,020004,Tiempo pasado (1),,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,020005,Tiempo pasado (2),,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,101000,Repetición diferida de 1 descriptor,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,302175,"Intensidad de la precipitación, tamaño del elemento de precipitación",,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,102000,Repetición diferida de 2 descriptores,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,004025,Período o desplazamiento de tiempo,#NAME?,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,302076,"Precipitación, oscurecimiento y otros fenómenos",,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,102000,Repetición diferida de 2 descriptores,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,004025,Período o desplazamiento de tiempo,#NAME?,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,013059,Número de relámpagos (tormenta),,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,007032,Altura del sensor sobre el suelo local (o la cubierta de la plataforma marina),,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,007033,Altura del sensor sobre la superficie del agua,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,008021,Significación temporal,= 2 promediada en el tiempo,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,004025,Período o desplazamiento de tiempo,"tiempo= - 10 minutos, o número de minutos tras un cambio significativo de viento",,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,011001,Dirección del viento,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,011002,Velocidad del viento,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,008021,Significación temporal,Fijar en faltante,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,103003,Repetir 3 descriptores 3 veces,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,004025,Período o desplazamiento de tiempo,Véase la columna de la izquierda,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,011043,Dirección de las ráfagas máximas de viento,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,011041,Velocidad de las ráfagas máximas de viento,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,004025,Período o desplazamiento de tiempo,#NAME?,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,011016,Dirección sinistrorsa extrema de un viento variable,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,011017,Dirección dextrorsa extrema de un viento variable,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,302077,Datos de temperatura extrema,,,,Operational
