"No","Category","CategoryOfSequences_en","FXY1","Title_en","SubTitle_en","FXY2","ElementName_en","ElementDescription_en","Note_en","Status"
2562.00,"07","Surface report sequences (land)","D07056","(Aerodrome forecast - full TAF)",,"R01000","Delayed replication of 1 descriptor",,,"Operational"
2563.00,"07","Surface report sequences (land)","D07056","(Aerodrome forecast - full TAF)",,"D07055","Change indicator and forecast changes",,,"Operational"
2564.00,"07","Surface report sequences (land)","D07060","(Soil temperature below land surface)",,"B07061","Depth below land surface",,,"Operational"
2565.00,"07","Surface report sequences (land)","D07060","(Soil temperature below land surface)",,"B12030","Soil temperature",,,"Operational"
2566.00,"07","Surface report sequences (land)","D07061","(Soil temperature data at number of depths not exceeding five - high accuracy position)",,"D01031","Identification and type of station, date/time, location (high accuracy), height of station",,,"Operational"
2567.00,"07","Surface report sequences (land)","D07061","(Soil temperature data at number of depths not exceeding five - high accuracy position)",,"R01005","Replicate 1 descriptor 5 times",,,"Operational"
2568.00,"07","Surface report sequences (land)","D07061","(Soil temperature data at number of depths not exceeding five - high accuracy position)",,"D07060","Soil temperature below land surface",,,"Operational"
2569.00,"07","Surface report sequences (land)","D07062","(Soil temperature data at number of depths not exceeding five - coarse accuracy position)",,"D01032","Identification and type of station, date/time, location (coarse accuracy), height of station",,,"Operational"
2570.00,"07","Surface report sequences (land)","D07062","(Soil temperature data at number of depths not exceeding five - coarse accuracy position)",,"R01005","Replicate 1 descriptor 5 times",,,"Operational"
2571.00,"07","Surface report sequences (land)","D07062","(Soil temperature data at number of depths not exceeding five - coarse accuracy position)",,"D07060","Soil temperature below land surface",,,"Operational"
2572.00,"07","Surface report sequences (land)","D07063","(Depth below land surface and soil temperature)",,"B07061","Depth below land surface",,,"Operational"
2573.00,"07","Surface report sequences (land)","D07063","(Depth below land surface and soil temperature)",,"B12130","Soil temperature","Scale: 2",,"Operational"
2574.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)",,"D01090","Surface station identification; time, horizontal and vertical coordinates",,"(see Note 3)","Operational"
2575.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)",,"B04074","Short time period or displacement","= UTC - LT","(see Note 3)","Operational"
2576.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)",,"B04023","Time period or displacement","Number of days in the month",,"Operational"
2577.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","B08023","First-order statistics","= 4 Mean value",,"Operational"
2578.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","B10004","Pressure",,,"Operational"
2579.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","B10051","Pressure reduced to mean sea level",,,"Operational"
2580.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","B07004","Pressure","Standard level | Set to missing for lowland stations",,"Operational"
2581.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","B10009","Geopotential height","Standard level | Set to missing for lowland stations",,"Operational"
2582.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","B07032","Height of sensor above local ground (or deck of marine platform)",,"(see Note 4)","Operational"
2583.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","B12101","Temperature/air temperature",,,"Operational"
2584.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","B02051","Indicator to specify observing method for extreme temperatures",,,"Operational"
2585.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","B04051","Principal time of daily reading of maximum temperature",,,"Operational"
2586.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","B12118","Maximum temperature at height specified, past 24 hours",,,"Operational"
2587.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","B04052","Principal time of daily reading of minimum temperature",,,"Operational"
2588.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","B12119","Minimum temperature at height specified, past 24 hours",,,"Operational"
2589.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","B13004","Vapour pressure",,,"Operational"
2590.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","B08023","First-order statistics","Set to missing",,"Operational"
2591.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","B12151","Standard deviation of daily mean temperature",,,"Operational"
2592.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","B07032","Height of sensor above local ground (or deck of marine platform)","Set to missing (cancel)",,"Operational"
2593.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","R02005","Replicate 2 descriptors 5 times",,,"Operational"
2594.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","B08050","Qualifier for number of missing values in calculation of statistic","= 1 Pressure, = 2 Temperature, = 4 Vapour pressure, = 7 Maximum temperature, = 8 Minimum temperature",,"Operational"
2595.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","B08020","Total number of missing entities (with respect to accumulation or average)","Days",,"Operational"
2596.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Sunshine duration","B14032","Total sunshine",,,"Operational"
2597.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Sunshine duration","B14033","Total sunshine",,,"Operational"
2598.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Sunshine duration","B08050","Qualifier for number of missing values in calculation of statistic","= 6 Sunshine duration",,"Operational"
2599.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Sunshine duration","B08020","Total number of missing entities (with respect to accumulation or average)","Days",,"Operational"
2600.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Number of days of occurrence","R02018","Replicate 2 descriptors 18 times",,,"Operational"
2601.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Number of days of occurrence","B08052","Condition for which number of days of occurrence follows",,,"Operational"
2602.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Number of days of occurrence","B08022","Total number (with respect to accumulation or average)","Days",,"Operational"
2603.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","B07032","Height of sensor above local ground (or deck of marine platform)",,"(see Note 4)","Operational"
2604.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","B08053","Day of occurrence qualifier","= 0 On 1 day only, = 1 On 2 or more days",,"Operational"
2605.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","B04003","Day",,,"Operational"
2606.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","B12152","Highest daily mean temperature",,,"Operational"
2607.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","B08053","Day of occurrence qualifier","= 0 On 1 day only, = 1 On 2 or more days",,"Operational"
2608.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","B04003","Day",,,"Operational"
2609.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","B12153","Lowest daily mean temperature",,,"Operational"
2610.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","B08053","Day of occurrence qualifier","= 0 On 1 day only, = 1 On 2 or more days",,"Operational"
2611.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","B04003","Day",,,"Operational"
2612.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","B08023","First-order statistics","= 2 Maximum value",,"Operational"
2613.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","B12101","Temperature/air temperature",,,"Operational"
2614.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","B08053","Day of occurrence qualifier","= 0 On 1 day only, = 1 On 2 or more days",,"Operational"
2615.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","B04003","Day",,,"Operational"
2616.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","B08023","First-order statistics","= 3 Minimum value",,"Operational"
2617.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","B12101","Temperature/air temperature",,,"Operational"
2618.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","B08023","First-order statistics","Set to missing",,"Operational"
2619.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","B07032","Height of sensor above local ground (or deck of marine platform)",,"(see Note 4)","Operational"
2620.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","B02002","Type of instrumentation for wind measurement",,,"Operational"
2621.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","B08053","Day of occurrence qualifier","= 0 On 1 day only, = 1 On 2 or more days",,"Operational"
2622.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","B04003","Day",,,"Operational"
2623.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","B11046","Maximum instantaneous wind speed",,,"Operational"
2624.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","B08053","Day of occurrence qualifier","Set to missing (cancel)",,"Operational"
2625.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Precipitation","B04003","Day","= 1","(see Note 5)","Operational"
2626.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Precipitation","B04004","Hour","= 6","(see Note 5)","Operational"
2627.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Precipitation","B04023","Time period or displacement","Number of days in the month","(see Note 5)","Operational"
2628.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Precipitation","B07032","Height of sensor above local ground (or deck of marine platform)",,"(see Note 4)","Operational"
2629.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Precipitation","B13060","Total accumulated precipitation",,,"Operational"
2630.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Precipitation","B13051","Frequency group, precipitation",,,"Operational"
2631.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Precipitation","B04053","Number of days with precipitation equal to or more than 1 mm",,,"Operational"
2632.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Precipitation","B08050","Qualifier for number of missing values in calculation of statistic","= 5 Precipitation",,"Operational"
2633.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Precipitation","B08020","Total number of missing entities (with respect to accumulation or average)","Days",,"Operational"
2634.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Number of days of occurrence","R02006","Replicate 2 descriptors 6 times",,,"Operational"
2635.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Number of days of occurrence","B08052","Condition for which number of days of occurrence follows",,,"Operational"
2636.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Number of days of occurrence","B08022","Total number (with respect to accumulation or average)","Days",,"Operational"
2637.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Occurrence of extreme precipitation","B08053","Day of occurrence qualifier","= 0 On 1 day only, = 1 On 2 or more days",,"Operational"
2638.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Occurrence of extreme precipitation","B04003","Day",,,"Operational"
2639.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Occurrence of extreme precipitation","B13052","Highest daily amount of precipitation",,,"Operational"
2640.00,"07","Surface report sequences (land)","D07071","(Monthly values of a land station)","Occurrence of extreme precipitation","B07032","Height of sensor above local ground (or deck of marine platform)","Set to missing (cancel)",,"Operational"
2641.00,"07","Surface report sequences (land)","D07072","(Monthly normals for a land station)",,"B04001","Year","Beginning of the reference period",,"Operational"
2642.00,"07","Surface report sequences (land)","D07072","(Monthly normals for a land station)",,"B04001","Year","Ending of the reference period",,"Operational"
2643.00,"07","Surface report sequences (land)","D07072","(Monthly normals for a land station)",,"B04002","Month",,,"Operational"
2644.00,"07","Surface report sequences (land)","D07072","(Monthly normals for a land station)",,"B04003","Day","= 1","(see Note 3)","Operational"
2645.00,"07","Surface report sequences (land)","D07072","(Monthly normals for a land station)",,"B04004","Hour","= 0","(see Note 3)","Operational"
2646.00,"07","Surface report sequences (land)","D07072","(Monthly normals for a land station)",,"B04074","Short time period or displacement","= UTC - LT","(see Note 3)","Operational"
2647.00,"07","Surface report sequences (land)","D07072","(Monthly normals for a land station)",,"B04022","Time period or displacement","= 1",,"Operational"
2648.00,"07","Surface report sequences (land)","D07072","(Monthly normals for a land station)","Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation","B08023","First-order statistics","= 4 Mean value",,"Operational"
2649.00,"07","Surface report sequences (land)","D07072","(Monthly normals for a land station)","Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation","B10004","Pressure",,,"Operational"
2650.00,"07","Surface report sequences (land)","D07072","(Monthly normals for a land station)","Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation","B10051","Pressure reduced to mean sea level",,,"Operational"
2651.00,"07","Surface report sequences (land)","D07072","(Monthly normals for a land station)","Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation","B07004","Pressure","Standard level",,"Operational"
2652.00,"07","Surface report sequences (land)","D07072","(Monthly normals for a land station)","Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation","B10009","Geopotential height","Standard level",,"Operational"
2653.00,"07","Surface report sequences (land)","D07072","(Monthly normals for a land station)","Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation","B07032","Height of sensor above local ground (or deck of marine platform)",,"(see Note 4)","Operational"
2654.00,"07","Surface report sequences (land)","D07072","(Monthly normals for a land station)","Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation","B12101","Temperature/air temperature",,,"Operational"
2655.00,"07","Surface report sequences (land)","D07072","(Monthly normals for a land station)","Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation","B02051","Indicator to specify observing method for extreme temperatures","= 2",,"Operational"
2656.00,"07","Surface report sequences (land)","D07072","(Monthly normals for a land station)","Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation","B04051","Principal time of daily reading of maximum temperature",,,"Operational"
2657.00,"07","Surface report sequences (land)","D07072","(Monthly normals for a land station)","Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation","B12118","Maximum temperature at height specified, past 24 hours",,,"Operational"
2658.00,"07","Surface report sequences (land)","D07072","(Monthly normals for a land station)","Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation","B04052","Principal time of daily reading of minimum temperature",,,"Operational"
2659.00,"07","Surface report sequences (land)","D07072","(Monthly normals for a land station)","Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation","B12119","Minimum temperature at height specified, past 24 hours",,,"Operational"
2660.00,"07","Surface report sequences (land)","D07072","(Monthly normals for a land station)","Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation","B13004","Vapour pressure",,,"Operational"
2661.00,"07","Surface report sequences (land)","D07072","(Monthly normals for a land station)","Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation","B12151","Standard deviation of daily mean temperature",,,"Operational"
2662.00,"07","Surface report sequences (land)","D07072","(Monthly normals for a land station)","Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation","B07032","Height of sensor above local ground (or deck of marine platform)","Set to missing (cancel)",,"Operational"
2663.00,"07","Surface report sequences (land)","D07072","(Monthly normals for a land station)","Normal of sunshine duration","B14032","Total sunshine",,,"Operational"
2664.00,"07","Surface report sequences (land)","D07072","(Monthly normals for a land station)","Normal of sunshine duration","B08023","First-order statistics","Set to missing",,"Operational"
2665.00,"07","Surface report sequences (land)","D07072","(Monthly normals for a land station)","Normals of precipitation","B04001","Year","Beginning of the reference period",,"Operational"
2666.00,"07","Surface report sequences (land)","D07072","(Monthly normals for a land station)","Normals of precipitation","B04001","Year","Ending of the reference period",,"Operational"
2667.00,"07","Surface report sequences (land)","D07072","(Monthly normals for a land station)","Normals of precipitation","B04002","Month",,,"Operational"
2668.00,"07","Surface report sequences (land)","D07072","(Monthly normals for a land station)","Normals of precipitation","B04003","Day","= 1","(see Note 5)","Operational"
2669.00,"07","Surface report sequences (land)","D07072","(Monthly normals for a land station)","Normals of precipitation","B04004","Hour","= 6","(see Note 5)","Operational"
2670.00,"07","Surface report sequences (land)","D07072","(Monthly normals for a land station)","Normals of precipitation","B04022","Time period or displacement","= 1",,"Operational"
2671.00,"07","Surface report sequences (land)","D07072","(Monthly normals for a land station)","Normals of precipitation","B07032","Height of sensor above local ground (or deck of marine platform)",,"(see Note 4)","Operational"
2672.00,"07","Surface report sequences (land)","D07072","(Monthly normals for a land station)","Normals of precipitation","B08023","First-order statistics","= 4 Mean value",,"Operational"
2673.00,"07","Surface report sequences (land)","D07072","(Monthly normals for a land station)","Normals of precipitation","B13060","Total accumulated precipitation",,,"Operational"
2674.00,"07","Surface report sequences (land)","D07072","(Monthly normals for a land station)","Normals of precipitation","B04053","Number of days with precipitation equal to or more than 1 mm",,,"Operational"
2675.00,"07","Surface report sequences (land)","D07072","(Monthly normals for a land station)","Normals of precipitation","B08023","First-order statistics","Set to missing",,"Operational"
2676.00,"07","Surface report sequences (land)","D07072","(Monthly normals for a land station)","Normals of precipitation","R02008","Replicate 2 descriptors 8 times",,,"Operational"
2677.00,"07","Surface report sequences (land)","D07072","(Monthly normals for a land station)","Normals of precipitation","B08050","Qualifier for number of missing values in calculation of statistic","= 1 Pressure, = 2 Temperature, = 3 Extreme temperature, = 4 Vapour pressure, = 5 Precipitation, = 6 Sunshine duration, = 7 Maximum temperature, = 8 Minimum temperature","(see Note 6)","Operational"
2678.00,"07","Surface report sequences (land)","D07072","(Monthly normals for a land station)","Normals of precipitation","B08020","Total number of missing entities (with respect to accumulation or average)","Years","(see Note 6)","Operational"
2679.00,"07","Surface report sequences (land)","D07073","(Representation of CLIMAT data of the actual month and for monthly normals)",,"D07071","Monthly values of a land station",,,"Operational"
2680.00,"07","Surface report sequences (land)","D07073","(Representation of CLIMAT data of the actual month and for monthly normals)",,"D07072","Monthly normals for a land station",,,"Operational"
2702.00,"07","Surface report sequences (land)","D07076","(Monthly values from a land station in compliance with regional or national reporting practices)",,"D01090","Surface station identification; time, horizontal and vertical coordinates",,,"Operational"
2703.00,"07","Surface report sequences (land)","D07076","(Monthly values from a land station in compliance with regional or national reporting practices)",,"B04074","Short time period or displacement",,,"Operational"
2704.00,"07","Surface report sequences (land)","D07076","(Monthly values from a land station in compliance with regional or national reporting practices)",,"B04023","Time period or displacement","Number of days in the month",,"Operational"
2705.00,"07","Surface report sequences (land)","D07076","(Monthly values from a land station in compliance with regional or national reporting practices)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","B08023","First-order statistics","= 4 Mean value",,"Operational"
2706.00,"07","Surface report sequences (land)","D07076","(Monthly values from a land station in compliance with regional or national reporting practices)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","B10004","Pressure",,,"Operational"
2707.00,"07","Surface report sequences (land)","D07076","(Monthly values from a land station in compliance with regional or national reporting practices)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","B10051","Pressure reduced to mean sea level",,,"Operational"
2708.00,"07","Surface report sequences (land)","D07076","(Monthly values from a land station in compliance with regional or national reporting practices)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","B07004","Pressure","Standard level | Set to missing for lowland stations",,"Operational"
2709.00,"07","Surface report sequences (land)","D07076","(Monthly values from a land station in compliance with regional or national reporting practices)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","B10009","Geopotential height","Standard level | Set to missing for lowland stations",,"Operational"
2710.00,"07","Surface report sequences (land)","D07076","(Monthly values from a land station in compliance with regional or national reporting practices)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","B07032","Height of sensor above local ground (or deck of marine platform)",,,"Operational"
2711.00,"07","Surface report sequences (land)","D07076","(Monthly values from a land station in compliance with regional or national reporting practices)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","B12101","Temperature/air temperature",,,"Operational"
2712.00,"07","Surface report sequences (land)","D07076","(Monthly values from a land station in compliance with regional or national reporting practices)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","B02051","Indicator to specify observing method for extreme temperatures",,,"Operational"
2713.00,"07","Surface report sequences (land)","D07076","(Monthly values from a land station in compliance with regional or national reporting practices)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","B04051","Principal time of daily reading of maximum temperature",,,"Operational"
2714.00,"07","Surface report sequences (land)","D07076","(Monthly values from a land station in compliance with regional or national reporting practices)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","B12118","Maximum temperature at height specified, past 24 hours",,,"Operational"
2715.00,"07","Surface report sequences (land)","D07076","(Monthly values from a land station in compliance with regional or national reporting practices)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","B04052","Principal time of daily reading of minimum temperature",,,"Operational"
2716.00,"07","Surface report sequences (land)","D07076","(Monthly values from a land station in compliance with regional or national reporting practices)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","B12119","Minimum temperature at height specified, past 24 hours",,,"Operational"
2717.00,"07","Surface report sequences (land)","D07076","(Monthly values from a land station in compliance with regional or national reporting practices)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","B13004","Vapour pressure",,,"Operational"
2718.00,"07","Surface report sequences (land)","D07076","(Monthly values from a land station in compliance with regional or national reporting practices)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","B08023","First-order statistics","Set to missing (cancel)",,"Operational"
2719.00,"07","Surface report sequences (land)","D07076","(Monthly values from a land station in compliance with regional or national reporting practices)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","B12151","Standard deviation of daily mean temperature",,,"Operational"
2720.00,"07","Surface report sequences (land)","D07076","(Monthly values from a land station in compliance with regional or national reporting practices)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","B07032","Height of sensor above local ground (or deck of marine platform)","Set to missing (cancel)",,"Operational"
2721.00,"07","Surface report sequences (land)","D07076","(Monthly values from a land station in compliance with regional or national reporting practices)","Number of days for which values are missing","R02005","Replicate 2 descriptors 5 times",,,"Operational"
2722.00,"07","Surface report sequences (land)","D07076","(Monthly values from a land station in compliance with regional or national reporting practices)","Number of days for which values are missing","B08050","Qualifier for number of missing values in calculation of statistic","= 1 Pressure, = 2 Temperature, = 4 Vapour pressure, = 7 Maximum temperature, = 8 Minimum temperature",,"Operational"
2723.00,"07","Surface report sequences (land)","D07076","(Monthly values from a land station in compliance with regional or national reporting practices)","Number of days for which values are missing","B08020","Total number of missing entities (with respect to accumulation or average)","Days",,"Operational"
2724.00,"07","Surface report sequences (land)","D07076","(Monthly values from a land station in compliance with regional or national reporting practices)","Sunshine duration","B14032","Total sunshine",,,"Operational"
2725.00,"07","Surface report sequences (land)","D07076","(Monthly values from a land station in compliance with regional or national reporting practices)","Sunshine duration","B14033","Total sunshine",,,"Operational"
2726.00,"07","Surface report sequences (land)","D07076","(Monthly values from a land station in compliance with regional or national reporting practices)","Sunshine duration","B08050","Qualifier for number of missing values in calculation of statistic","= 6 Sunshine duration",,"Operational"
2727.00,"07","Surface report sequences (land)","D07076","(Monthly values from a land station in compliance with regional or national reporting practices)","Sunshine duration","B08020","Total number of missing entities (with respect to accumulation or average)","Days",,"Operational"
2728.00,"07","Surface report sequences (land)","D07076","(Monthly values from a land station in compliance with regional or national reporting practices)","Number of days of occurrence","R02018","Replicate 2 descriptors 18 times",,,"Operational"
2729.00,"07","Surface report sequences (land)","D07076","(Monthly values from a land station in compliance with regional or national reporting practices)","Number of days of occurrence","B08052","Condition for which number of days of occurrence follows","Wind >= 10 m/s, wind >= 20 m/s, wind >= 30 m/s, maximum temperature < 273.15 K, maximum temperature >= 298.15 K, maximum temperature >= 303.15 K, maximum temperature >= 308.15 K, maximum temperature >= 313.15 K, minimum temperature < 273.15 K, sss > 0.00 m, sss > 0.01 m, sss > 0.10 m, sss > 0.50 m, horizontal visibility < 50 m, horizontal visibility < 100 m, horizontal visibility < 1 000 m, hail, thunderstorm",,"Operational"
2730.00,"07","Surface report sequences (land)","D07076","(Monthly values from a land station in compliance with regional or national reporting practices)","Number of days of occurrence","B08022","Total number (with respect to accumulation or average)","Days",,"Operational"
2731.00,"07","Surface report sequences (land)","D07076","(Monthly values from a land station in compliance with regional or national reporting practices)","Occurrence of extreme values of temperature and wind speed","B07032","Height of sensor above local ground (or deck of marine platform)",,,"Operational"
2732.00,"07","Surface report sequences (land)","D07076","(Monthly values from a land station in compliance with regional or national reporting practices)","Occurrence of extreme values of temperature and wind speed","B08053","Day of occurrence qualifier","= 0 On 1 day only, = 1 On 2 or more days",,"Operational"
2733.00,"07","Surface report sequences (land)","D07076","(Monthly values from a land station in compliance with regional or national reporting practices)","Occurrence of extreme values of temperature and wind speed","B04003","Day",,,"Operational"
2734.00,"07","Surface report sequences (land)","D07076","(Monthly values from a land station in compliance with regional or national reporting practices)","Occurrence of extreme values of temperature and wind speed","B12152","Highest daily mean temperature",,,"Operational"
2735.00,"07","Surface report sequences (land)","D07076","(Monthly values from a land station in compliance with regional or national reporting practices)","Occurrence of extreme values of temperature and wind speed","B08053","Day of occurrence qualifier","= 0 On 1 day only, = 1 On 2 or more days",,"Operational"
2736.00,"07","Surface report sequences (land)","D07076","(Monthly values from a land station in compliance with regional or national reporting practices)","Occurrence of extreme values of temperature and wind speed","B04003","Day",,,"Operational"
2737.00,"07","Surface report sequences (land)","D07076","(Monthly values from a land station in compliance with regional or national reporting practices)","Occurrence of extreme values of temperature and wind speed","B12153","Lowest daily mean temperature",,,"Operational"
2738.00,"07","Surface report sequences (land)","D07076","(Monthly values from a land station in compliance with regional or national reporting practices)","Occurrence of extreme values of temperature and wind speed","B08053","Day of occurrence qualifier","= 0 On 1 day only, = 1 On 2 or more days",,"Operational"
2739.00,"07","Surface report sequences (land)","D07076","(Monthly values from a land station in compliance with regional or national reporting practices)","Occurrence of extreme values of temperature and wind speed","B04003","Day",,,"Operational"
2740.00,"07","Surface report sequences (land)","D07076","(Monthly values from a land station in compliance with regional or national reporting practices)","Occurrence of extreme values of temperature and wind speed","B08023","First-order statistics","= 2 Maximum value",,"Operational"
