Id,FXY,ElementName_ar,CodeFigure,EntryName_ar,EntryName_sub1_ar,EntryName_sub2_ar,Note_ar,noteIDs,Status
bufr4/0/08/050/5,008050,مؤهل لعدد القيم المفقودة في حساب الإحصائية,5,الهطول,,,,,Operational
bufr4/0/08/050/6,008050,مؤهل لعدد القيم المفقودة في حساب الإحصائية,6,مدة سطوع الشمس,,,,,Operational
bufr4/0/08/050/7,008050,مؤهل لعدد القيم المفقودة في حساب الإحصائية,7,درجة الحرارة القصوى على ارتفاع 2 متر,,,,,Operational
bufr4/0/08/050/8,008050,مؤهل لعدد القيم المفقودة في حساب الإحصائية,8,درجة الحرارة الدنيا,,,,,Operational
bufr4/0/08/050/9,008050,مؤهل لعدد القيم المفقودة في حساب الإحصائية,9,سرعة الرياح,,,,,Operational
bufr4/0/08/050/10-14,008050,مؤهل لعدد القيم المفقودة في حساب الإحصائية,10-14,محجوز,,,,,Operational
bufr4/0/08/050/15,008050,مؤهل لعدد القيم المفقودة في حساب الإحصائية,15,القيمة المفقودة,,,,,Operational
bufr4/0/08/051/1,008051,مؤهل لعدد القيم المفقودة في حساب الإحصائية,1,ضغط,,,,,Operational
bufr4/0/08/051/2,008051,مؤهل لعدد القيم المفقودة في حساب الإحصائية,2,درجة الحرارة/درجة حرارة الهواء,,,,,Operational
bufr4/0/08/051/3,008051,مؤهل لعدد القيم المفقودة في حساب الإحصائية,3,درجة الحرارة القصوى,,,,,Operational
bufr4/0/08/051/4,008051,مؤهل لعدد القيم المفقودة في حساب الإحصائية,4,ضغط البخار,,,,,Operational
bufr4/0/08/051/5,008051,مؤهل لعدد القيم المفقودة في حساب الإحصائية,5,الهطول,,,,,Operational
bufr4/0/08/051/6,008051,مؤهل لعدد القيم المفقودة في حساب الإحصائية,6,مدة سطوع الشمس,,,,,Operational
bufr4/0/08/051/7,008051,مؤهل لعدد القيم المفقودة في حساب الإحصائية,7,القيمة المفقودة,,,,,Operational
bufr4/0/08/052/0,008052,الشرط الذي يتبع عدد أيام حدوثه,0,متوسط سرعة الرياح خلال فترة 10 دقائق المرصودة أو المسجلة والتي تساوي أو تزيد عن 10 م/ث أو 20 عقدة.,,,,,Operational
bufr4/0/08/052/1,008052,الشرط الذي يتبع عدد أيام حدوثه,1,متوسط سرعة الرياح خلال فترة 10 دقائق المرصودة أو المسجلة والتي تساوي أو تزيد عن 10 م/ث أو 20 عقدة.,,,,,Operational
bufr4/0/08/052/2,008052,الشرط الذي يتبع عدد أيام حدوثه,2,متوسط سرعة الرياح خلال فترة 10 دقائق المرصودة أو المسجلة والتي تساوي أو تزيد عن 10 م/ث أو 20 عقدة.,,,,,Operational
bufr4/0/08/052/3,008052,الشرط الذي يتبع عدد أيام حدوثه,3,درجة الحرارة القصوى أقل من 273.15 ك.,,,,,Operational
bufr4/0/08/052/4,008052,الشرط الذي يتبع عدد أيام حدوثه,4,درجة الحرارة القصوى أقل من 273.15 ك.,,,,,Operational
bufr4/0/08/052/5,008052,الشرط الذي يتبع عدد أيام حدوثه,5,درجة الحرارة القصوى أقل من 273.15 ك.,,,,,Operational
bufr4/0/08/052/6,008052,الشرط الذي يتبع عدد أيام حدوثه,6,درجة الحرارة القصوى أقل من 273.15 ك.,,,,,Operational
bufr4/0/08/052/7,008052,الشرط الذي يتبع عدد أيام حدوثه,7,درجة الحرارة القصوى أقل من 273.15 ك.,,,,,Operational
bufr4/0/08/052/8,008052,الشرط الذي يتبع عدد أيام حدوثه,8,درجة الحرارة القصوى أقل من 273.15 ك.,,,,,Operational
bufr4/0/08/052/9,008052,الشرط الذي يتبع عدد أيام حدوثه,9,درجة الحرارة القصوى أقل من 273.15 ك.,,,,,Operational
bufr4/0/08/052/10,008052,الشرط الذي يتبع عدد أيام حدوثه,10,هطول يعادل أو يزيد عن 1.0 كجم م-2,,,,,Operational
bufr4/0/08/052/11,008052,الشرط الذي يتبع عدد أيام حدوثه,11,هطول يعادل أو يزيد عن 1.0 كجم م-2,,,,,Operational
bufr4/0/08/052/12,008052,الشرط الذي يتبع عدد أيام حدوثه,12,هطول يعادل أو يزيد عن 1.0 كجم م-2,,,,,Operational
bufr4/0/08/052/13,008052,الشرط الذي يتبع عدد أيام حدوثه,13,هطول يعادل أو يزيد عن 1.0 كجم م-2,,,,,Operational
bufr4/0/08/052/14,008052,الشرط الذي يتبع عدد أيام حدوثه,14,هطول يعادل أو يزيد عن 1.0 كجم م-2,,,,,Operational
bufr4/0/08/052/15,008052,الشرط الذي يتبع عدد أيام حدوثه,15,هطول يعادل أو يزيد عن 1.0 كجم م-2,,,,,Operational
bufr4/0/08/052/16,008052,الشرط الذي يتبع عدد أيام حدوثه,16,عمق الثلج أكثر من 0.00 م,,,,,Operational
bufr4/0/08/052/17,008052,الشرط الذي يتبع عدد أيام حدوثه,17,عمق الثلج أكثر من 0.00 م,,,,,Operational
bufr4/0/08/052/18,008052,الشرط الذي يتبع عدد أيام حدوثه,18,عمق الثلج أكثر من 0.00 م,,,,,Operational
bufr4/0/08/052/19,008052,الشرط الذي يتبع عدد أيام حدوثه,19,عمق الثلج أكثر من 0.00 م,,,,,Operational
bufr4/0/08/052/20,008052,الشرط الذي يتبع عدد أيام حدوثه,20,الرؤية الأفقية تقل عن 50 مترًا,,,,,Operational
bufr4/0/08/052/21,008052,الشرط الذي يتبع عدد أيام حدوثه,21,الرؤية الأفقية تقل عن 50 مترًا,,,,,Operational
bufr4/0/08/052/22,008052,الشرط الذي يتبع عدد أيام حدوثه,22,الرؤية الأفقية تقل عن 50 مترًا,,,,,Operational
bufr4/0/08/052/23,008052,الشرط الذي يتبع عدد أيام حدوثه,23,البَرَد,,,,,Operational
bufr4/0/08/052/24,008052,الشرط الذي يتبع عدد أيام حدوثه,24,عاصفة رعدية,,,,,Operational
bufr4/0/08/052/25-30,008052,الشرط الذي يتبع عدد أيام حدوثه,25-30,محجوز,,,,,Operational
bufr4/0/08/052/31,008052,الشرط الذي يتبع عدد أيام حدوثه,31,القيمة المفقودة,,,,,Operational
bufr4/0/08/053/0,008053,مؤهل يوم الحدوث,0,حدثت القيمة في يوم واحد فقط خلال الشهر,,,,,Operational
bufr4/0/08/053/1,008053,مؤهل يوم الحدوث,1,حدثت القيمة في يوم واحد فقط خلال الشهر,,,,,Operational
bufr4/0/08/053/2,008053,مؤهل يوم الحدوث,2,محجوز,,,,,Operational
bufr4/0/08/053/3,008053,مؤهل يوم الحدوث,3,القيمة المفقودة,,,,,Operational
bufr4/0/08/054/0,008054,مؤهل لسرعة الرياح أو هبات الرياح,0,سرعة الرياح أو الهبة كما تم الإبلاغ عنها,,,,,Operational
bufr4/0/08/054/1,008054,مؤهل لسرعة الرياح أو هبات الرياح,1,سرعة الرياح أكبر من تلك المبلغ عنها (P في METAR/TAF/SPECI),,,,,Operational
bufr4/0/08/054/2-6,008054,مؤهل لسرعة الرياح أو هبات الرياح,2-6,محجوز,,,,,Operational
bufr4/0/08/054/7,008054,مؤهل لسرعة الرياح أو هبات الرياح,7,القيمة المفقودة,,,,,Operational
bufr4/0/08/055/0,008055,الطريقة المستخدمة لحساب متوسط مكونات الرياح بعد إزالة الدوامة,0,احسب متوسط المساحة لمكونات u و v عند مستويات الضغط من 0 إلى 500 كم متمركزة على موقع الدوامة السطحية.,,,,,Operational
bufr4/0/08/055/1,008055,الطريقة المستخدمة لحساب متوسط مكونات الرياح بعد إزالة الدوامة,1,احسب متوسط المساحة لمكونات u و v عند مستويات الضغط من 0 إلى 500 كم متمركزة على موقع الدوامة السطحية.,,,,,Operational
bufr4/0/08/055/2-14,008055,الطريقة المستخدمة لحساب متوسط مكونات الرياح بعد إزالة الدوامة,2-14,محجوز,,,,,Operational
bufr4/0/08/055/15,008055,الطريقة المستخدمة لحساب متوسط مكونات الرياح بعد إزالة الدوامة,15,القيمة المفقودة,,,,,Operational
bufr4/0/08/060/0,008060,أهمية وضع مسح العينة,0,محجوز,,,,,Operational
bufr4/0/08/060/1,008060,أهمية وضع مسح العينة,1,النطاق,,,,,Operational
bufr4/0/08/060/2,008060,أهمية وضع مسح العينة,2,زاوية السمت,,,,,Operational
bufr4/0/08/060/3,008060,أهمية وضع مسح العينة,3,أفقي,,,,,Operational
bufr4/0/08/060/4,008060,أهمية وضع مسح العينة,4,عمودي,,,,,Operational
bufr4/0/08/060/5,008060,أهمية وضع مسح العينة,5,شمال/جنوب,,,,,Operational
bufr4/0/08/060/6,008060,أهمية وضع مسح العينة,6,شرق/غرب,,,,,Operational
bufr4/0/08/060/7-14,008060,أهمية وضع مسح العينة,7-14,محجوز,,,,,Operational
bufr4/0/08/060/15,008060,أهمية وضع مسح العينة,15,القيمة المفقودة,,,,,Operational
bufr4/0/08/065/0,008065,مؤشر لمعان الشمس,0,لا لمعان للشمس,,,,,Operational
bufr4/0/08/065/1,008065,مؤشر لمعان الشمس,1,لا لمعان للشمس,,,,,Operational
bufr4/0/08/065/2,008065,مؤشر لمعان الشمس,2,محجوز,,,,,Operational
bufr4/0/08/065/3,008065,مؤشر لمعان الشمس,3,القيمة المفقودة,,,,,Operational
bufr4/0/08/066/0,008066,مؤشر الشفافية الجزئية,0,غير شفاف,,,,,Operational
bufr4/0/08/066/1,008066,مؤشر الشفافية الجزئية,1,مؤشر الشفافية الجزئية,,,,,Operational
bufr4/0/08/066/2,008066,مؤشر الشفافية الجزئية,2,محجوز,,,,,Operational
bufr4/0/08/066/3,008066,مؤشر الشفافية الجزئية,3,القيمة المفقودة,,,,,Operational
bufr4/0/08/070/0,008070,مؤهل منتج الرصد الرأسي,0,محجوز,,,,,Operational
bufr4/0/08/070/1,008070,مؤهل منتج الرصد الرأسي,1,محجوز,,,,,Operational
bufr4/0/08/070/2,008070,مؤهل منتج الرصد الرأسي,2,عدادات الأدوات الموجودة على الأرض، معاملات المعايرة والصيانة (المستوى 1ب),,,,,Operational
bufr4/0/08/070/3,008070,مؤهل منتج الرصد الرأسي,3,الإشعاعات المعايرة الموجهة للأرض (المستوى 1c),,,,,Operational
bufr4/0/08/070/4,008070,مؤهل منتج الرصد الرأسي,4,الإشعاعات المعايرة الموجهة للأرض (المستوى 1c),,,,,Operational
bufr4/0/08/070/5-14,008070,مؤهل منتج الرصد الرأسي,5-14,محجوز,,,,,Operational
bufr4/0/08/070/15,008070,مؤهل منتج الرصد الرأسي,15,القيمة المفقودة,,,,,Operational
bufr4/0/08/071/0,008071,التكلفة المثلى للتقدير,0,التخمين الأول,,,,,Operational
bufr4/0/08/071/1,008071,التكلفة المثلى للتقدير,1,متجه Y,,,,,Operational
bufr4/0/08/071/2,008071,التكلفة المثلى للتقدير,2,متجه X,,,,,Operational
bufr4/0/08/071/3-6,008071,التكلفة المثلى للتقدير,3-6,محجوز,,,,,Operational
bufr4/0/08/071/7,008071,التكلفة المثلى للتقدير,7,مفقود,,,,,Operational
bufr4/0/08/072/0,008072,نوع البكسل/البكسلات,0,مختلط,,,,,Operational
bufr4/0/08/072/1,008072,نوع البكسل/البكسلات,1,واضح,,,,,Operational
bufr4/0/08/072/2,008072,نوع البكسل/البكسلات,2,غائم,,,,,Operational
bufr4/0/08/072/3,008072,نوع البكسل/البكسلات,3,واضح,,,,,Operational
bufr4/0/08/072/4,008072,نوع البكسل/البكسلات,4,غائم,,,,,Operational
bufr4/0/08/072/5,008072,نوع البكسل/البكسلات,5,رماد,,,,,Operational
bufr4/0/08/072/6,008072,نوع البكسل/البكسلات,6,محجوز,,,,,Operational
bufr4/0/08/072/7,008072,نوع البكسل/البكسلات,7,القيمة المفقودة,,,,,Operational
bufr4/0/08/074/0,008074,وضع معالجة صدى مقياس الارتفاع,0,المحيط المفتوح أو البحر شبه المغلق,,,,,Operational
bufr4/0/08/074/1,008074,وضع معالجة صدى مقياس الارتفاع,1,غير محيطي,,,,,Operational
bufr4/0/08/074/2,008074,وضع معالجة صدى مقياس الارتفاع,2,محجوز,,,,,Operational
bufr4/0/08/074/3,008074,وضع معالجة صدى مقياس الارتفاع,3,القيمة المفقودة,,,,,Operational
bufr4/0/08/075/0,008075,مُحدد المدار الصاعد/الهابط,0,مُحدد المدار الصاعد/الهابط,,,,,Operational
bufr4/0/08/075/1,008075,مُحدد المدار الصاعد/الهابط,1,مُحدد المدار الصاعد/الهابط,,,,,Operational
bufr4/0/08/075/2,008075,مُحدد المدار الصاعد/الهابط,2,محجوز,,,,,Operational
bufr4/0/08/075/3,008075,مُحدد المدار الصاعد/الهابط,3,القيمة المفقودة,,,,,Operational
bufr4/0/08/076/0,008076,نوع الفرقة,0,كو,,,,,Operational
bufr4/0/08/076/1,008076,نوع الفرقة,1,ج,,,,,Operational
bufr4/0/08/076/2,008076,نوع الفرقة,2,الأشعة تحت الحمراء طويلة الموجة,,,,,Operational
bufr4/0/08/076/3,008076,نوع الفرقة,3,الأشعة تحت الحمراء متوسطة الموجة,,,,,Operational
bufr4/0/08/076/4,008076,نوع الفرقة,4,الأشعة تحت الحمراء طويلة الموجة,,,,,Operational
bufr4/0/08/076/5,008076,نوع الفرقة,5,م,,,,,Operational
bufr4/0/08/076/6,008076,نوع الفرقة,6,أنا,,,,,Operational
bufr4/0/08/076/7,008076,نوع الفرقة,7,ليل,,,,,Operational
bufr4/0/08/076/8-62,008076,نوع الفرقة,8-62,محجوز,,,,,Operational
bufr4/0/08/076/63,008076,نوع الفرقة,63,القيمة المفقودة,,,,,Operational
bufr4/0/08/077/0,008077,نوع السطح المستشعر بواسطة مقياس الإشعاع,0,أرض,,,,,Operational
bufr4/0/08/077/1,008077,نوع السطح المستشعر بواسطة مقياس الإشعاع,1,بحر,,,,,Operational
bufr4/0/08/077/2,008077,نوع السطح المستشعر بواسطة مقياس الإشعاع,2,ساحل,,,,,Operational
bufr4/0/08/077/3,008077,نوع السطح المستشعر بواسطة مقياس الإشعاع,3,المحيط المفتوح أو البحر شبه المغلق,,,,,Operational
bufr4/0/08/077/4,008077,نوع السطح المستشعر بواسطة مقياس الإشعاع,4,بحر مغلق أو بحيرة,,,,,Operational
bufr4/0/08/077/5,008077,نوع السطح المستشعر بواسطة مقياس الإشعاع,5,الجليد القاري,,,,,Operational
bufr4/0/08/077/6-126,008077,نوع السطح المستشعر بواسطة مقياس الإشعاع,6-126,محجوز,,,,,Operational
bufr4/0/08/077/127,008077,نوع السطح المستشعر بواسطة مقياس الإشعاع,127,القيمة المفقودة,,,,,Operational
bufr4/0/08/079/0,008079,حالة المنتج,0,مشكلة عادية,,,,,Operational
bufr4/0/08/079/1,008079,حالة المنتج,1,تصحيح لمنتج تم إصداره سابقًا (COR),,,,,Operational
bufr4/0/08/079/2,008079,حالة المنتج,2,تعديل على منتج تم إصداره سابقًا (AMD),,,,,Operational
bufr4/0/08/079/3,008079,حالة المنتج,3,تصحيح لمنتج تم إصداره سابقًا (COR),,,,,Operational
bufr4/0/08/079/4,008079,حالة المنتج,4,إلغاء منتج تم إصداره مسبقًا (CNL),,,,,Operational
bufr4/0/08/079/5,008079,حالة المنتج,5,لا يوجد منتج متاح (NIL),,,,,Operational
bufr4/0/08/079/6,008079,حالة المنتج,6,تقرير خاص (SPECI),,,,,Operational
bufr4/0/08/079/7,008079,حالة المنتج,7,تقرير خاص مصحح (SPECI COR),,,,,Operational
bufr4/0/08/079/8-14,008079,حالة المنتج,8-14,محجوز,,,,,Operational
bufr4/0/08/079/15,008079,حالة المنتج,15,مفقود أو غير قابل للتطبيق,,,,,Operational
bufr4/0/08/080/0,008080,المؤهل لعلم جودة GTSPP,0,الملف الشخصي لإجمالي ضغط الماء,,,,,Operational
bufr4/0/08/080/1,008080,المؤهل لعلم جودة GTSPP,1,الملف الشخصي لإجمالي درجة حرارة الماء,,,,,Operational
bufr4/0/08/080/2,008080,المؤهل لعلم جودة GTSPP,2,الملف الشخصي لإجمالي ملوحة المياه,,,,,Operational
bufr4/0/08/080/3,008080,المؤهل لعلم جودة GTSPP,3,موصلية الماء,,,,,Operational
bufr4/0/08/080/4,008080,المؤهل لعلم جودة GTSPP,4,إجمالي عمق المياه,,,,,Operational
bufr4/0/08/080/5-9,008080,المؤهل لعلم جودة GTSPP,5-9,محجوز,,,,,Operational
bufr4/0/08/080/10,008080,المؤهل لعلم جودة GTSPP,10,ضغط الماء عند مستوى,,,,,Operational
bufr4/0/08/080/11,008080,المؤهل لعلم جودة GTSPP,11,درجة حرارة الماء,,,,,Operational
bufr4/0/08/080/12,008080,المؤهل لعلم جودة GTSPP,12,الملوحة عند مستوى,,,,,Operational
bufr4/0/08/080/13,008080,المؤهل لعلم جودة GTSPP,13,إجمالي عمق المياه,,,,,Operational
bufr4/0/08/080/14,008080,المؤهل لعلم جودة GTSPP,14,سرعة تيار البحر/الماء عند مستوى,,,,,Operational
bufr4/0/08/080/15,008080,المؤهل لعلم جودة GTSPP,15,اتجاه تيار البحر/الماء عند مستوى,,,,,Operational
bufr4/0/08/080/16,008080,المؤهل لعلم جودة GTSPP,16,الأكسجين المذاب,,,,,Operational
bufr4/0/08/080/17-19,008080,المؤهل لعلم جودة GTSPP,17-19,محجوز,,,,,Operational
bufr4/0/08/080/20,008080,المؤهل لعلم جودة GTSPP,20,موضع,,,,,Operational
bufr4/0/08/080/21,008080,المؤهل لعلم جودة GTSPP,21,الكلوروفيل-أ عند مستوى,,,,,Operational
bufr4/0/08/080/22,008080,المؤهل لعلم جودة GTSPP,22,النترات بمستوى,,,,,Operational
bufr4/0/08/080/23,008080,المؤهل لعلم جودة GTSPP,23,درجة الحموضة عند مستوى,,,,,Operational
bufr4/0/08/080/24,008080,المؤهل لعلم جودة GTSPP,24,BBP700 على مستوى,,,,,Operational
bufr4/0/08/080/25,008080,المؤهل لعلم جودة GTSPP,25,موصلية الماء,,,,,Operational
bufr4/0/08/080/26,008080,المؤهل لعلم جودة GTSPP,26,كثافة مياه البحر المحتملة المرجعية إلى سطح البحر عند مستوى,,,,,Operational
bufr4/0/08/080/27-62,008080,المؤهل لعلم جودة GTSPP,27-62,محجوز,,,,,Operational
bufr4/0/08/080/63,008080,المؤهل لعلم جودة GTSPP,63,القيمة المفقودة,,,,,Operational
bufr4/0/08/081/0,008081,نوع المعدات,0,مستشعر واحد,,,,,Operational
bufr4/0/08/081/1,008081,نوع المعدات,1,جهاز الإرسال,,,,,Operational
bufr4/0/08/081/2,008081,نوع المعدات,2,المستقبل,,,,,Operational
bufr4/0/08/081/3,008081,نوع المعدات,3,منصة الرصد,,,,,Operational
bufr4/0/08/081/4-62,008081,نوع المعدات,4-62,محجوز,,,,,Operational
bufr4/0/08/081/63,008081,نوع المعدات,63,القيمة المفقودة,,,,,Operational
bufr4/0/08/082/0,008082,تعديل ارتفاع المستشعر إلى قيمة أخرى,0,تعديل ارتفاع المستشعر إلى قيمة أخرى,,,,,Operational
bufr4/0/08/082/1,008082,تعديل ارتفاع المستشعر إلى قيمة أخرى,1,تعديل ارتفاع المستشعر إلى قيمة أخرى,,,(انظر الملاحظة),48,Operational
bufr4/0/08/082/2-6,008082,تعديل ارتفاع المستشعر إلى قيمة أخرى,2-6,محجوز,,,,,Operational
bufr4/0/08/082/7,008082,تعديل ارتفاع المستشعر إلى قيمة أخرى,7,القيمة المفقودة,,,,,Operational
bufr4/0/08/083/1,008083,مؤشر القيمة الاسمية,1,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,,,,,Operational
bufr4/0/08/083/2,008083,مؤشر القيمة الاسمية,2,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,,,,,Operational
bufr4/0/08/083/3,008083,مؤشر القيمة الاسمية,3,تم التعديل بالنسبة إلى خشونة السطح القياسية,,,,,Operational
bufr4/0/08/083/4,008083,مؤشر القيمة الاسمية,4,تم التعديل بالنسبة لسرعة الرياح,,,,,Operational
bufr4/0/08/083/5,008083,مؤشر القيمة الاسمية,5,تم التعديل بالنسبة لدرجة الحرارة,,,,,Operational
bufr4/0/08/083/6,008083,مؤشر القيمة الاسمية,6,تم التعديل بالنسبة للضغط,,,,,Operational
bufr4/0/08/083/7,008083,مؤشر القيمة الاسمية,7,تم التعديل بالنسبة للرطوبة,,,,,Operational
bufr4/0/08/083/8,008083,مؤشر القيمة الاسمية,8,تم التعديل بالنسبة للتبخر,,,,,Operational
bufr4/0/08/083/9,008083,مؤشر القيمة الاسمية,9,تم التعديل فيما يتعلق بخسائر الترطيب,,,,,Operational
bufr4/0/08/083/10-14,008083,مؤشر القيمة الاسمية,10-14,محجوز,,,,,Operational
bufr4/0/08/083/All-15,008083,مؤشر القيمة الاسمية,All 15,القيمة المفقودة,,,,,Operational
bufr4/0/08/085/0,008085,معرف الحزمة,0,الشعاع الأمامي,,,,,Operational
bufr4/0/08/085/1,008085,معرف الحزمة,1,الشعاع الأوسط,,,,,Operational
bufr4/0/08/085/2,008085,معرف الحزمة,2,الشعاع الخلفي,,,,,Operational
bufr4/0/08/085/3,008085,معرف الحزمة,3,المتوسط المجمع,,,,,Operational
bufr4/0/08/085/4-6,008085,معرف الحزمة,4-6,محجوز,,,,,Operational
bufr4/0/08/085/7,008085,معرف الحزمة,7,القيمة المفقودة,,,,,Operational
bufr4/0/08/086/1,008086,الأهمية الرأسية لنماذج التنبؤ العددي للطقس (NWP),1,"نموذج سطح ""الأرض""",,,,,Operational
bufr4/0/08/086/2,008086,الأهمية الرأسية لنماذج التنبؤ العددي للطقس (NWP),2,المستوى القياسي,,,,,Operational
bufr4/0/08/086/3,008086,الأهمية الرأسية لنماذج التنبؤ العددي للطقس (NWP),3,مستوى التروبوبوز,,,,,Operational
bufr4/0/08/086/4,008086,الأهمية الرأسية لنماذج التنبؤ العددي للطقس (NWP),4,موقع أقصى الرياح,,,,,Operational
bufr4/0/08/086/5,008086,الأهمية الرأسية لنماذج التنبؤ العددي للطقس (NWP),5,مستوى درجة حرارة كبير,,,,,Operational
bufr4/0/08/086/6,008086,الأهمية الرأسية لنماذج التنبؤ العددي للطقس (NWP),6,مستوى كبير، درجة الحرارة و/أو الرطوبة النسبية,,,,,Operational
bufr4/0/08/086/7,008086,الأهمية الرأسية لنماذج التنبؤ العددي للطقس (NWP),7,مستوى كبير، الرياح,,,,,Operational
bufr4/0/08/086/8,008086,الأهمية الرأسية لنماذج التنبؤ العددي للطقس (NWP),8,المستوى المُتداخل عموديًا (يجب ضبطه على 1 للنقاط في الملف الشخصي العمودي التي تقع بين المستويات العمودية الأصلية للنموذج.),,,,,Operational
bufr4/0/08/086/9,008086,الأهمية الرأسية لنماذج التنبؤ العددي للطقس (NWP),9,ارتفاع المحطة الافتراضية,,,,,Operational
bufr4/0/08/086/10,008086,الأهمية الرأسية لنماذج التنبؤ العددي للطقس (NWP),10,مستوى الملاءمة الأفضل,,,,,Operational
bufr4/0/08/086/11,008086,الأهمية الرأسية لنماذج التنبؤ العددي للطقس (NWP),11,محجوز,,,,,Operational
bufr4/0/08/086/All-12,008086,الأهمية الرأسية لنماذج التنبؤ العددي للطقس (NWP),All 12,القيمة المفقودة,,,,,Operational
bufr4/0/08/087/0,008087,موضع الزاوية للمراقبة,0,أعلى اليسار,,,,,Operational
bufr4/0/08/087/1,008087,موضع الزاوية للمراقبة,1,أعلى اليسار,,,,,Operational
bufr4/0/08/087/2,008087,موضع الزاوية للمراقبة,2,أسفل اليمين,,,,,Operational
bufr4/0/08/087/3,008087,موضع الزاوية للمراقبة,3,أسفل اليمين,,,,,Operational
bufr4/0/08/087/4-6,008087,موضع الزاوية للمراقبة,4-6,محجوز,,,,,Operational
bufr4/0/08/087/7,008087,موضع الزاوية للمراقبة,7,القيمة المفقودة,,,,,Operational
bufr4/0/08/088/0,008088,أهمية الخريطة,0,عرض علوي (خط الطول الجغرافي على المحور السيني وخط العرض على المحور الصادي),,,,,Operational
bufr4/0/08/088/1,008088,أهمية الخريطة,1,عرض شمالي-جنوبي (مقطع عرضي مع خط الطول الجغرافي على المحور السيني والارتفاع العمودي على المحور الصادي),,,,,Operational
bufr4/0/08/088/2,008088,أهمية الخريطة,2,عرض شمالي-جنوبي (مقطع عرضي مع خط الطول الجغرافي على المحور السيني والارتفاع العمودي على المحور الصادي),,,,,Operational
bufr4/0/08/088/3-62,008088,أهمية الخريطة,3-62,محجوز,,,,,Operational
bufr4/0/08/088/63,008088,أهمية الخريطة,63,مفقود,,,,,Operational
bufr4/0/08/091/0,008091,أهمية الإحداثيات,0,إحداثيات القمر الصناعي,,,,,Operational
bufr4/0/08/091/1,008091,أهمية الإحداثيات,1,إحداثيات المراقبة,,,,,Operational
bufr4/0/08/091/2,008091,أهمية الإحداثيات,2,بداية الملاحظة,,,,,Operational
bufr4/0/08/091/3,008091,أهمية الإحداثيات,3,نهاية الملاحظة,,,,,Operational
bufr4/0/08/091/4,008091,أهمية الإحداثيات,4,المركز الأفقي للجاذبية للملاحظة,,,,,Operational
bufr4/0/08/091/5,008091,أهمية الإحداثيات,5,المركز الأفقي للجاذبية للملاحظة,,,,,Operational
bufr4/0/08/091/6,008091,أهمية الإحداثيات,6,قمة الملاحظة,,,,,Operational
bufr4/0/08/091/7,008091,أهمية الإحداثيات,7,قمة الملاحظة,,,,,Operational
bufr4/0/08/091/8,008091,أهمية الإحداثيات,8,أصل الإسقاط,,,,,Operational
bufr4/0/08/091/9,008091,أهمية الإحداثيات,9,إحداثيات المقياس الحقيقي,,,,,Operational
bufr4/0/08/091/10-254,008091,أهمية الإحداثيات,10-254,محجوز,,,,,Operational
bufr4/0/08/091/255,008091,أهمية الإحداثيات,255,القيمة المفقودة,,,,,Operational
bufr4/0/08/092/0,008092,تعبير عدم اليقين في القياس,0,عدم اليقين القياسي,,,,,Operational
bufr4/0/08/092/1,008092,تعبير عدم اليقين في القياس,1,عدم اليقين القياسي,,,(انظر الملاحظة),102,Operational
bufr4/0/08/092/2-30,008092,تعبير عدم اليقين في القياس,2-30,محجوز,,,,,Operational
bufr4/0/08/092/31,008092,تعبير عدم اليقين في القياس,31,القيمة المفقودة,,,,,Operational
bufr4/0/08/093/0,008093,تعبير عدم اليقين في القياس,0,إجمالي عدم اليقين,,,,,Operational
bufr4/0/08/093/1,008093,تعبير عدم اليقين في القياس,1,المكون المنهجي لعدم اليقين,,,,,Operational
bufr4/0/08/093/2,008093,تعبير عدم اليقين في القياس,2,المكون العشوائي لعدم اليقين,,,,,Operational
bufr4/0/08/093/3-30,008093,تعبير عدم اليقين في القياس,3-30,محجوز,,,,,Operational
bufr4/0/08/093/31,008093,تعبير عدم اليقين في القياس,31,القيمة المفقودة,,,,,Operational
bufr4/0/08/094/0,008094,الطريقة المستخدمة لحساب متوسط درجة الحرارة اليومية,0,متوسط القيم القصوى والدنيا: Tm = (Tx + Tn)/2,,,(انظر الملاحظة),97,Operational
bufr4/0/08/094/1,008094,الطريقة المستخدمة لحساب متوسط درجة الحرارة اليومية,1,متوسط 8 ملاحظات مأخوذة كل ثلاث ساعات,,,,,Operational
bufr4/0/08/094/2,008094,الطريقة المستخدمة لحساب متوسط درجة الحرارة اليومية,2,متوسط 24 ملاحظة كل ساعة,,,,,Operational
bufr4/0/08/094/3,008094,الطريقة المستخدمة لحساب متوسط درجة الحرارة اليومية,3,المتوسط المرجح لـ 3 ملاحظات: Tm = (aT1 + bT2 + cT3),,,(انظر الملاحظة),97,Operational
bufr4/0/08/094/4,008094,الطريقة المستخدمة لحساب متوسط درجة الحرارة اليومية,4,المتوسط المرجح لـ 3 ملاحظات: Tm = (aT1 + bT2 + cT3),,,(انظر الملاحظة),97,Operational
bufr4/0/08/094/5,008094,الطريقة المستخدمة لحساب متوسط درجة الحرارة اليومية,5,تكامل محطة الطقس الأوتوماتيكية بالكامل من بيانات الدقيقة.,,,,,Operational
