Id,FXY,ElementName_ar,CodeFigure,EntryName_ar,EntryName_sub1_ar,EntryName_sub2_ar,Note_ar,noteIDs,Status
bufr4/0/33/078/4-14,033078,جودة تحديد الموقع الجغرافي,4-14,محجوز,,,,,Operational
bufr4/0/33/078/15,033078,جودة تحديد الموقع الجغرافي,15,القيمة المفقودة,,,,,Operational
bufr4/0/33/079/1-5,033079,أعلام جودة مستوى الحبيبة,1-5,محجوز,,,,,Operational
bufr4/0/33/079/6,033079,أعلام جودة مستوى الحبيبة,6,فشلت الفحوصات الصحية رقم 1-رقم 7,,,,,Operational
bufr4/0/33/079/7,033079,أعلام جودة مستوى الحبيبة,7,فشلت الفحوصات الصحية رقم 1-رقم 7,,,,,Operational
bufr4/0/33/079/8,033079,أعلام جودة مستوى الحبيبة,8,فشلت الفحوصات الصحية رقم 1-رقم 7,,,,,Operational
bufr4/0/33/079/9,033079,أعلام جودة مستوى الحبيبة,9,فشلت الفحوصات الصحية رقم 1-رقم 7,,,,,Operational
bufr4/0/33/079/10,033079,أعلام جودة مستوى الحبيبة,10,فشلت الفحوصات الصحية رقم 1-رقم 7,,,,,Operational
bufr4/0/33/079/11,033079,أعلام جودة مستوى الحبيبة,11,فشلت الفحوصات الصحية رقم 1-رقم 7,,,,,Operational
bufr4/0/33/079/12,033079,أعلام جودة مستوى الحبيبة,12,فشلت الفحوصات الصحية رقم 1-رقم 7,,,,,Operational
bufr4/0/33/079/13,033079,أعلام جودة مستوى الحبيبة,13,فشلت الفحوصات الصحية رقم 1-رقم 7,,,,,Operational
bufr4/0/33/079/14,033079,أعلام جودة مستوى الحبيبة,14,فشلت الفحوصات الصحية رقم 1-رقم 7,,,,,Operational
bufr4/0/33/079/15,033079,أعلام جودة مستوى الحبيبة,15,تصحيح تربيعي مطبق على دالة النقل الإشعاعي لتصحيح اللاخطية,,,,,Operational
bufr4/0/33/079/All-16,033079,أعلام جودة مستوى الحبيبة,All 16,القيمة المفقودة,,,,,Operational
bufr4/0/33/080/1-6,033080,أعلام جودة مستوى المسح,1-6,محجوز,,,,,Operational
bufr4/0/33/080/7,033080,أعلام جودة مستوى المسح,7,حالة القسمة على الصفر أو فشل حلقة الحساب في التقارب في نطاق K/Ka وV (KAV) PRT,,,,,Operational
bufr4/0/33/080/8,033080,أعلام جودة مستوى المسح,8,حالة القسمة على الصفر أو فشل حلقة الحساب في التقارب في نطاق K/Ka وV (KAV) PRT,,,,,Operational
bufr4/0/33/080/9,033080,أعلام جودة مستوى المسح,9,حالة القسمة على الصفر أو فشل حلقة الحساب في التقارب في نطاق K/Ka وV (KAV) PRT,,,,,Operational
bufr4/0/33/080/10,033080,أعلام جودة مستوى المسح,10,حالة خارج النطاق لنطاق K/Ka وV PRT,,,,,Operational
bufr4/0/33/080/11,033080,أعلام جودة مستوى المسح,11,حالة خارج النطاق لنطاق WG PRT,,,,,Operational
bufr4/0/33/080/12,033080,أعلام جودة مستوى المسح,12,عدم اتساق درجة حرارة KAV PRT,,,,,Operational
bufr4/0/33/080/13,033080,أعلام جودة مستوى المسح,13,عدم اتساق درجة حرارة WG PRT,,,,,Operational
bufr4/0/33/080/14,033080,أعلام جودة مستوى المسح,14,خطأ في تسلسل الوقت,,,,,Operational
bufr4/0/33/080/15,033080,أعلام جودة مستوى المسح,15,فجوة البيانات تسبق هذا الفحص,,,,,Operational
bufr4/0/33/080/16,033080,أعلام جودة مستوى المسح,16,كفاية KAV PRT - بيانات KAV PRT غير كافية متوفرة,,,,,Operational
bufr4/0/33/080/17,033080,أعلام جودة مستوى المسح,17,كفاية WG PRT - بيانات WG PRT غير كافية متوفرة,,,,,Operational
bufr4/0/33/080/18,033080,أعلام جودة مستوى المسح,18,معايرة مشكوك فيها بسبب خطأ في موضع الهوائي في عرض الفضاء,,,,,Operational
bufr4/0/33/080/19,033080,أعلام جودة مستوى المسح,19,خطأ موضع هوائي الجسم الأسود,,,,,Operational
bufr4/0/33/080/All-20,033080,أعلام جودة مستوى المسح,All 20,القيمة المفقودة,,,,,Operational
bufr4/0/33/081/1-2,033081,أعلام جودة بيانات القناة,1-2,محجوز,,,,,Operational
bufr4/0/33/081/3,033081,أعلام جودة بيانات القناة,3,القمر في رؤية الفضاء,,,,,Operational
bufr4/0/33/081/4,033081,أعلام جودة بيانات القناة,4,خطأ الكسب - أقل عدد للجسم الأسود أقل من أو يساوي أعلى عدد لمشاهدة الفضاء في المسح.,,,,,Operational
bufr4/0/33/081/5,033081,أعلام جودة بيانات القناة,5,المعايرة بعدد عينات أقل من المفضل.,,,,,Operational
bufr4/0/33/081/6,033081,أعلام جودة بيانات القناة,6,التحقق من كفاية بيانات عرض الفضاء - العينات المتوفرة من عرض الفضاء غير كافية,,,,,Operational
bufr4/0/33/081/7,033081,أعلام جودة بيانات القناة,7,التحقق من كفاية بيانات عرض الجسم الأسود - العينات المتوفرة لعرض الجسم الأسود غير كافية,,,,,Operational
bufr4/0/33/081/8,033081,أعلام جودة بيانات القناة,8,حالة خارج النطاق لعرض الفضاء,,,,,Operational
bufr4/0/33/081/9,033081,أعلام جودة بيانات القناة,9,حالة خارج النطاق لعرض الجسم الأسود,,,,,Operational
bufr4/0/33/081/10,033081,أعلام جودة بيانات القناة,10,عدم اتساق عرض الفضاء,,,,,Operational
bufr4/0/33/081/11,033081,أعلام جودة بيانات القناة,11,عدم اتساق عرض الجسم الأسود,,,,,Operational
bufr4/0/33/081/All-12,033081,أعلام جودة بيانات القناة,All 12,القيمة المفقودة,,,,,Operational
bufr4/0/33/082/1-5,033082,جودة تحديد الموقع الجغرافي,1-5,محجوز,,,,,Operational
bufr4/0/33/082/6,033082,جودة تحديد الموقع الجغرافي,6,داخل شذوذ جنوب الأطلسي,,,,,Operational
bufr4/0/33/082/7,033082,جودة تحديد الموقع الجغرافي,7,بيانات إدخال غير صالحة (تشير إلى أن أيًا من بيانات المدار أو بيانات الوضعية للمركبة الفضائية غير صالحة).,,,,,Operational
bufr4/0/33/082/8,033082,جودة تحديد الموقع الجغرافي,8,توجيه سيئ (يشير إلى أن خط رؤية المستشعر لا يتقاطع مع الجيود، أو قريب من الحافة، أو لديه زوايا مستشعر غير صالحة أو حالة مشابهة أخرى),,,,,Operational
bufr4/0/33/082/9,033082,جودة تحديد الموقع الجغرافي,9,تضاريس سيئة (تشير إلى أن الخوارزمية لم تتمكن من الحصول على قيمة تضاريس صالحة),,,,,Operational
bufr4/0/33/082/10,033082,جودة تحديد الموقع الجغرافي,10,زوايا شمسية غير صالحة,,,,,Operational
bufr4/0/33/082/11,033082,جودة تحديد الموقع الجغرافي,11,يفتقد على الأكثر فجوة صغيرة في بيانات الارتفاع والمدار.,,,,,Operational
bufr4/0/33/082/12,033082,جودة تحديد الموقع الجغرافي,12,يفتقد على الأكثر فجوة صغيرة في بيانات الارتفاع والمدار.,,,,,Operational
bufr4/0/33/082/13,033082,جودة تحديد الموقع الجغرافي,13,يفتقد على الأكثر فجوة صغيرة في بيانات الارتفاع والمدار.,,,,,Operational
bufr4/0/33/082/14,033082,جودة تحديد الموقع الجغرافي,14,عدد قيم نبضات المشفر لكل دلتا زمنية ليس كما هو متوقع.,,,,,Operational
bufr4/0/33/082/15,033082,جودة تحديد الموقع الجغرافي,15,كسوف شمسي أثناء مسح عرض الأرض,,,,,Operational
bufr4/0/33/082/All-16,033082,جودة تحديد الموقع الجغرافي,All 16,القيمة المفقودة,,,,,Operational
bufr4/0/33/083/1-5,033083,أعلام جودة بيانات الإشعاع,1-5,محجوز,,,,,Operational
bufr4/0/33/083/6,033083,أعلام جودة بيانات الإشعاع,6,يتأثر Pixel بالتداخل الترددي اللاسلكي.,,,,,Operational
bufr4/0/33/083/7,033083,أعلام جودة بيانات الإشعاع,7,جودة معايرة ضعيفة بسبب إزاحات عرض الفضاء السيئة، إزاحات عرض OBC، إلخ. أو استخدام عرض معايرة سابق.,,,,,Operational
bufr4/0/33/083/8,033083,أعلام جودة بيانات الإشعاع,8,بكسل مشبع,,,,,Operational
bufr4/0/33/083/9,033083,أعلام جودة بيانات الإشعاع,9,البيانات المفقودة - البيانات المطلوبة لمعالجة المعايرة غير متوفرة للمعالجة,,,,,Operational
bufr4/0/33/083/10,033083,أعلام جودة بيانات الإشعاع,10,إشعاع البيكسل المُعاير خارج النطاق,,,,,Operational
bufr4/0/33/083/11,033083,أعلام جودة بيانات الإشعاع,11,انعكاس البيكسل المُعاير أو EBBT خارج النطاق,,,,,Operational
bufr4/0/33/083/12,033083,أعلام جودة بيانات الإشعاع,12,لقد أفسد القمر رؤية الفضاء,,,,,Operational
bufr4/0/33/083/13,033083,أعلام جودة بيانات الإشعاع,13,بيانات المسح غير موجودة (لا توجد بيانات صالحة),,,,,Operational
bufr4/0/33/083/14,033083,أعلام جودة بيانات الإشعاع,14,تم تقليل الجودة لخط المسح هذا. يتم تحديد القيمة بناءً على العدد الإجمالي للخطوات المطلوبة لإيجاد بديل لبيانات الثرمستور أو مصدر المعايرة.,,,,,Operational
bufr4/0/33/083/15,033083,أعلام جودة بيانات الإشعاع,15,كاشف سيئ,,,,,Operational
bufr4/0/33/083/All-16,033083,أعلام جودة بيانات الإشعاع,All 16,القيمة المفقودة,,,,,Operational
bufr4/0/33/084/1-5,033084,أعلام جودة مستوى البكسل,1-5,محجوز,,,,,Operational
bufr4/0/33/084/6,033084,أعلام جودة مستوى البكسل,6,كتلة SST خارج نطاق التحقق.,,,,,Operational
bufr4/0/33/084/7,033084,أعلام جودة مستوى البكسل,7,جلد SST خارج نطاق التحقق.,,,,,Operational
bufr4/0/33/084/8,033084,أعلام جودة مستوى البكسل,8,زاوية سمت المستشعر > 40 درجة (البكسل ليس ضمن 40 درجة من النadir وبالتالي ليس بجودة عالية),,,,,Operational
bufr4/0/33/084/9,033084,أعلام جودة مستوى البكسل,9,التدهور - حجم الخلية الأفقية (HCS) > 1.3 كم (HCS > 1.3 كم، عرض الشريط > 1 700 كم، زاوية السمت للمستشعر > 50.3 درجة),,,,,Operational
bufr4/0/33/084/10,033084,أعلام جودة مستوى البكسل,10,استثناء: لا محيط في البكسل,,,,,Operational
bufr4/0/33/084/11,033084,أعلام جودة مستوى البكسل,11,التدهور: سماكة البصريات الهوائية (AOT) > 0.6 (AOT في الخلية الأفقية > 0.6 على المسار المائل (AOT @550 نانومتر)),,,,,Operational
bufr4/0/33/084/12,033084,أعلام جودة مستوى البكسل,12,الاستثناء: AOT > 1.0 (AOT في الخلية الأفقية > 1.0 على المسار المائل (AOT @550 نانومتر)),,,,,Operational
bufr4/0/33/084/13,033084,أعلام جودة مستوى البكسل,13,يوجد لمعان الشمس في البكسل,,,,,Operational
bufr4/0/33/084/14,033084,أعلام جودة مستوى البكسل,14,تجاوز عتبة تركيز الجليد (لم يتم استرجاع SST بسبب تجاوز تركيز الجليد العتبة المحددة في مواصفات النظام),,,,,Operational
bufr4/0/33/084/15,033084,أعلام جودة مستوى البكسل,15,تم الكشف عن السحب الرقيقة في البكسل,,,,,Operational
bufr4/0/33/084/All-16,033084,أعلام جودة مستوى البكسل,All 16,القيمة المفقودة,,,,,Operational
bufr4/0/33/085/1-3,033085,أعلام جودة سماكة البصريات الهباء الجوي,1-3,محجوز,,,,,Operational
bufr4/0/33/085/4,033085,أعلام جودة سماكة البصريات الهباء الجوي,4,أس الأنجستروم خارج نطاق مواصفات النظام,,,,,Operational
bufr4/0/33/085/5,033085,أعلام جودة سماكة البصريات الهباء الجوي,5,مستبعد، أس الأنجستروم لـ AOT عند 550 نانومتر < 0.15,,,,,Operational
bufr4/0/33/085/6,033085,أعلام جودة سماكة البصريات الهباء الجوي,6,سطح لامع في الخلية (إذا كان فوق اليابسة)، أو مياه ضحلة أو عكرة في الخلية (إذا كان فوق المحيط).,,,,,Operational
bufr4/0/33/085/7,033085,أعلام جودة سماكة البصريات الهباء الجوي,7,زاوية السمت الشمسية أكبر من 84 درجة,,,,,Operational
bufr4/0/33/085/8,033085,أعلام جودة سماكة البصريات الهباء الجوي,8,الشمس منخفضة، متدهورة، 65 درجة < زاوية السمت الشمسية =< 80 درجة,,,,,Operational
bufr4/0/33/085/9,033085,أعلام جودة سماكة البصريات الهباء الجوي,9,تم الكشف عن حريق في الخلية,,,,,Operational
bufr4/0/33/085/10,033085,أعلام جودة سماكة البصريات الهباء الجوي,10,ثلج/جليد في الخلية,,,,,Operational
bufr4/0/33/085/11,033085,أعلام جودة سماكة البصريات الهباء الجوي,11,ظل السحابة في الخلية,,,,,Operational
bufr4/0/33/085/12,033085,أعلام جودة سماكة البصريات الهباء الجوي,12,يوجد لمعان الشمس في الخلية,,,,,Operational
bufr4/0/33/085/13,033085,أعلام جودة سماكة البصريات الهباء الجوي,13,بيانات SDR سيئة موجودة في الخلية الأفقية (تدهور جودة AOT/APSP أو عدم استرجاع AOT/APSP بسبب بيانات SDR السيئة في الخلية الأفقية).,,,,,Operational
bufr4/0/33/085/14,033085,أعلام جودة سماكة البصريات الهباء الجوي,14,تلوث السيروس في الخلية,,,,,Operational
bufr4/0/33/085/15,033085,أعلام جودة سماكة البصريات الهباء الجوي,15,السحابة المجاورة للخلية,,,,,Operational
bufr4/0/33/085/16,033085,أعلام جودة سماكة البصريات الهباء الجوي,16,تلوث السحابة في الخلية,,,,,Operational
bufr4/0/33/085/17,033085,أعلام جودة سماكة البصريات الهباء الجوي,17,AOT خارج نطاق مواصفات النظام,,,,,Operational
bufr4/0/33/085/All-18,033085,أعلام جودة سماكة البصريات الهباء الجوي,All 18,القيمة المفقودة,,,,,Operational
bufr4/0/33/086/0,033086,جودة استرجاع مستوى البكسل,0,لم يتم الاسترجاع,,,,,Operational
bufr4/0/33/086/1,033086,جودة استرجاع مستوى البكسل,1,مستبعد,,,,,Operational
bufr4/0/33/086/2,033086,جودة استرجاع مستوى البكسل,2,متدهور,,,,,Operational
bufr4/0/33/086/3,033086,جودة استرجاع مستوى البكسل,3,جودة عالية,,,,,Operational
bufr4/0/33/086/4-6,033086,جودة استرجاع مستوى البكسل,4-6,محجوز,,,,,Operational
bufr4/0/33/086/7,033086,جودة استرجاع مستوى البكسل,7,القيمة المفقودة,,,,,Operational
bufr4/0/33/087/0,033087,مدى القمر الصناعي داخل شذوذ جنوب الأطلسي (استنادًا إلى البيانات المناخية),0,أقل من أو يساوي 10٪,,,,,Operational
bufr4/0/33/087/1,033087,مدى القمر الصناعي داخل شذوذ جنوب الأطلسي (استنادًا إلى البيانات المناخية),1,أقل من أو يساوي 10٪,,,,,Operational
bufr4/0/33/087/2,033087,مدى القمر الصناعي داخل شذوذ جنوب الأطلسي (استنادًا إلى البيانات المناخية),2,أكبر من 20٪ ولكن أقل من أو يساوي 30٪,,,,,Operational
bufr4/0/33/087/3,033087,مدى القمر الصناعي داخل شذوذ جنوب الأطلسي (استنادًا إلى البيانات المناخية),3,أكبر من 20٪ ولكن أقل من أو يساوي 30٪,,,,,Operational
bufr4/0/33/087/4,033087,مدى القمر الصناعي داخل شذوذ جنوب الأطلسي (استنادًا إلى البيانات المناخية),4,أكبر من 20٪ ولكن أقل من أو يساوي 30٪,,,,,Operational
bufr4/0/33/087/5,033087,مدى القمر الصناعي داخل شذوذ جنوب الأطلسي (استنادًا إلى البيانات المناخية),5,أكبر من 50٪ ولكن أقل من أو يساوي 60٪,,,,,Operational
bufr4/0/33/087/6,033087,مدى القمر الصناعي داخل شذوذ جنوب الأطلسي (استنادًا إلى البيانات المناخية),6,أكبر من 50٪ ولكن أقل من أو يساوي 60٪,,,,,Operational
bufr4/0/33/087/7,033087,مدى القمر الصناعي داخل شذوذ جنوب الأطلسي (استنادًا إلى البيانات المناخية),7,أكبر من 50٪ ولكن أقل من أو يساوي 60٪,,,,,Operational
bufr4/0/33/087/8,033087,مدى القمر الصناعي داخل شذوذ جنوب الأطلسي (استنادًا إلى البيانات المناخية),8,أكثر من 80٪,,,,,Operational
bufr4/0/33/087/9-14,033087,مدى القمر الصناعي داخل شذوذ جنوب الأطلسي (استنادًا إلى البيانات المناخية),9-14,محجوز,,,,,Operational
bufr4/0/33/087/15,033087,مدى القمر الصناعي داخل شذوذ جنوب الأطلسي (استنادًا إلى البيانات المناخية),15,القيمة المفقودة,,,,,Operational
bufr4/0/33/088/1-5,033088,علامة جودة العمود الكلي للأوزون,1-5,محجوز,,,,,Operational
bufr4/0/33/088/6,033088,علامة جودة العمود الكلي للأوزون,6,الانعكاسية خارج النطاق,,,,,Operational
bufr4/0/33/088/7,033088,علامة جودة العمود الكلي للأوزون,7,المتبقي كبير جدًا,,,,,Operational
bufr4/0/33/088/8,033088,علامة جودة العمود الكلي للأوزون,8,تجاوز حد مؤشر الهباء الجوي,,,,,Operational
bufr4/0/33/088/9,033088,علامة جودة العمود الكلي للأوزون,9,كسوف شمسي حاضر (يتأثر كل أو جزء من مجال الرؤية الفوري بكسوف شمسي، رؤية الظل الكامل أو الظل الجزئي).,,,,,Operational
bufr4/0/33/088/10,033088,علامة جودة العمود الكلي للأوزون,10,يوجد لمعان الشمس داخل مجال الرؤية الفوري,,,,,Operational
bufr4/0/33/088/11,033088,علامة جودة العمود الكلي للأوزون,11,سطح الثلج أو الجليد داخل مجال الرؤية الفوري (IFOV),,,,,Operational
bufr4/0/33/088/12,033088,علامة جودة العمود الكلي للأوزون,12,زاوية السمت الشمسية أكبر من 84 درجة,,,,,Operational
bufr4/0/33/088/13,033088,علامة جودة العمود الكلي للأوزون,13,الشمس منخفضة، متدهورة، 65 درجة < زاوية السمت الشمسية =< 80 درجة,,,,,Operational
bufr4/0/33/088/14,033088,علامة جودة العمود الكلي للأوزون,14,مؤشر SO2 > 6 DU (حالة متدهورة),,,,,Operational
bufr4/0/33/088/15,033088,علامة جودة العمود الكلي للأوزون,15,البقايا غير متسقة (تشير إلى ما إذا كانت البقايا من الأطوال الموجية الـ22 متسقة).,,,,,Operational
bufr4/0/33/088/16,033088,علامة جودة العمود الكلي للأوزون,16,اختيار ثلاثي O3 غير متسق داخل الاسترجاع (اتساق ثلاثي الأوزون),,,,,Operational
bufr4/0/33/088/17,033088,علامة جودة العمود الكلي للأوزون,17,جودة بيانات الإدخال ليست جيدة,,,,,Operational
bufr4/0/33/088/All-18,033088,علامة جودة العمود الكلي للأوزون,All 18,القيمة المفقودة,,,,,Operational
bufr4/0/33/092/1,033092,علم جودة المحيط الخاص بالنطاق,1,تشغيل مقياس الارتفاع,,,,,Operational
bufr4/0/33/092/2,033092,علم جودة المحيط الخاص بالنطاق,2,مقياس الإشعاع الميكروويفي (MWR) يعمل,,,,,Operational
bufr4/0/33/092/3-8,033092,علم جودة المحيط الخاص بالنطاق,3-8,محجوز,,,,,Operational
bufr4/0/33/092/All-9,033092,علم جودة المحيط الخاص بالنطاق,All 9,القيمة المفقودة,,,,,Operational
bufr4/0/33/093/1,033093,أعلام الجودة لبيانات GNSS الأرضية,1,تُعتبر جودة تأخير المسار ضعيفة.,,,,,Operational
bufr4/0/33/093/2,033093,أعلام الجودة لبيانات GNSS الأرضية,2,الأقمار الصناعية GALILEO المستخدمة,,,,,Operational
bufr4/0/33/093/3,033093,أعلام الجودة لبيانات GNSS الأرضية,3,استخدام أقمار GLONASS الصناعية,,,,,Operational
bufr4/0/33/093/4,033093,أعلام الجودة لبيانات GNSS الأرضية,4,الأقمار الصناعية GPS المستخدمة,,,,,Operational
bufr4/0/33/093/5,033093,أعلام الجودة لبيانات GNSS الأرضية,5,الأقمار الصناعية BeiDou المستخدمة,,,,,Operational
bufr4/0/33/093/6-8,033093,أعلام الجودة لبيانات GNSS الأرضية,6-8,محجوز لنظام GNSS جديد,,,,,Operational
bufr4/0/33/093/9,033093,أعلام الجودة لبيانات GNSS الأرضية,9,البيانات الأرصادية المطبقة,,,,,Operational
bufr4/0/33/093/10,033093,أعلام الجودة لبيانات GNSS الأرضية,10,تصحيح تحميل الغلاف الجوي مطبق,,,,,Operational
bufr4/0/33/093/11,033093,أعلام الجودة لبيانات GNSS الأرضية,11,تحميل مد المحيط المطبق,,,,,Operational
bufr4/0/33/093/12,033093,أعلام الجودة لبيانات GNSS الأرضية,12,تطبيق تصحيحات الأيونوسفير من الدرجة الثانية,,,,,Operational
bufr4/0/33/093/13,033093,أعلام الجودة لبيانات GNSS الأرضية,13,تطبيق تصحيحات الأيونوسفير من الدرجة الثانية,,,,,Operational
bufr4/0/33/093/14,033093,أعلام الجودة لبيانات GNSS الأرضية,14,PPP solution,,,,,Operational
bufr4/0/33/093/15,033093,أعلام الجودة لبيانات GNSS الأرضية,15,Gradients applied to path delay,,,,,Operational
bufr4/0/33/093/16,033093,أعلام الجودة لبيانات GNSS الأرضية,16,Multipath corrections applied to path delay,,,,,Operational
bufr4/0/33/093/17,033093,أعلام الجودة لبيانات GNSS الأرضية,17,Residual applied to path delay,,,,,Operational
bufr4/0/33/093/18,033093,أعلام الجودة لبيانات GNSS الأرضية,18,معالجة بيانات جودة المناخ,,,,,Operational
bufr4/0/33/093/19,033093,أعلام الجودة لبيانات GNSS الأرضية,19,Re-processing,,,,,Operational
bufr4/0/33/093/20,033093,أعلام الجودة لبيانات GNSS الأرضية,20,Post-processing,,,,,Operational
bufr4/0/33/093/21,033093,أعلام الجودة لبيانات GNSS الأرضية,21,معالجة البيانات في الوقت شبه الحقيقي,,,,,Operational
bufr4/0/33/093/22,033093,أعلام الجودة لبيانات GNSS الأرضية,22,معالجة البيانات في الوقت شبه الحقيقي,,,,,Operational
bufr4/0/33/093/23-30,033093,أعلام الجودة لبيانات GNSS الأرضية,23-30,محجوز,,,,,Operational
bufr4/0/33/093/All-31,033093,أعلام الجودة لبيانات GNSS الأرضية,All 31,القيمة المفقودة,,,,,Operational
bufr4/0/33/094/1-15,033094,أعلام جودة المعايرة,1-15,محجوز,,,,,Operational
bufr4/0/33/094/16,033094,أعلام جودة المعايرة,16,غير محيطي,,,,,Operational
bufr4/0/33/094/17,033094,أعلام جودة المعايرة,17,Lunar or solar intrusion,,,,,Operational
bufr4/0/33/094/18,033094,أعلام جودة المعايرة,18,Spacecraft manoeuvre,,,,,Operational
bufr4/0/33/094/19,033094,أعلام جودة المعايرة,19,Cold calibration consistency,,,,,Operational
bufr4/0/33/094/20,033094,أعلام جودة المعايرة,20,Warm calibration consistency,,,,,Operational
bufr4/0/33/094/21,033094,أعلام جودة المعايرة,21,تصاعدي,,,,,Operational
bufr4/0/33/094/22,033094,أعلام جودة المعايرة,22,ليل,,,,,Operational
bufr4/0/33/094/23,033094,أعلام جودة المعايرة,23,Payload rear orientation,,,,,Operational
bufr4/0/33/094/All-24,033094,أعلام جودة المعايرة,All 24,القيمة المفقودة,,,,,Operational
bufr4/0/33/095/1,033095,MWI temperatures flag,1,PRT or THM temperatures are missing or with anomalous readings,,,,,Operational
bufr4/0/33/095/2,033095,MWI temperatures flag,2,PRT temperatures of OBCT used in the radiometric calibrations are missing or with anomalous readings,,,,,Operational
bufr4/0/33/095/3,033095,MWI temperatures flag,3,THM temperatures of SVR used in the radiometric calibrations are missing or with anomalous readings,,,,,Operational
bufr4/0/33/095/4,033095,MWI temperatures flag,4,THM temperatures of main reflector are missing or with anomalous readings,,,,,Operational
bufr4/0/33/095/5,033095,MWI temperatures flag,5,THM temperatures of the racetrack are missing or with anomalous readings,,,,,Operational
bufr4/0/33/095/6,033095,MWI temperatures flag,6,THM temperatures of the receivers are missing or with anomalous readings,,,,,Operational
bufr4/0/33/095/7,033095,MWI temperatures flag,7,محجوز,,,,,Operational
bufr4/0/33/095/All-8,033095,MWI temperatures flag,All 8,مفقود,,,,,Operational
bufr4/0/33/096/1,033096,MWI calibration flag,1,معايرة إشعاعية متدهورة,,,,,Operational
bufr4/0/33/096/2,033096,MWI calibration flag,2,OBCT view counts averaged value over scans is missing (this is valid for the high-reference calibration load when the back-up calibration is applied for channels MWI-1 to MWI-3),,,,,Operational
bufr4/0/33/096/3,033096,MWI calibration flag,3,Cold space view counts averaged value over scans is missing (this is valid for the low-reference calibration load when the back-up calibration is applied for channels MWI-1 to MWI-3),,,,,Operational
bufr4/0/33/096/4,033096,MWI calibration flag,4,OBCT view counts averaged value over scans is degraded due to missing or anomalous counts values (this is valid for the high-reference calibration load when the back-up calibration is applied for channels MWI-1 to MWI-3),,,,,Operational
bufr4/0/33/096/5,033096,MWI calibration flag,5,Cold space view counts averaged value over scans is degraded due to missing or anomalous counts values (this is valid for the low-reference calibration load when the back-up calibration is applied for channels MWI-1 to MWI-3),,,,,Operational
bufr4/0/33/096/6,033096,MWI calibration flag,6,OBCT view radiance averaged value over scans is missing (this is valid for the high-reference calibration load when the back-up calibration is applied for channels MWI-1 to MWI-3),,,,,Operational
bufr4/0/33/096/7,033096,MWI calibration flag,7,Cold space view radiance averaged value over scans is missing (this is valid for the low-reference calibration load when the back-up calibration is applied for channels MWI-1 to MWI-3),,,,,Operational
bufr4/0/33/096/8,033096,MWI calibration flag,8,OBCT view radiance averaged value over scans is degraded due to missing or anomalous values (this is valid for the high-reference calibration load when the back-up calibration is applied for channels MWI-1 to MWI-3),,,,,Operational
bufr4/0/33/096/9,033096,MWI calibration flag,9,Cold space view radiance averaged value over scans is degraded due to missing or anomalous values (this is valid for the low-reference calibration load when the back-up calibration is applied for channels MWI-1 to MWI-3),,,,,Operational
bufr4/0/33/096/10,033096,MWI calibration flag,10,Non-linearity parameter computed using noise diodes is missing (meaningful only for channels MWI-1 to MWI-3),,,,,Operational
bufr4/0/33/096/11,033096,MWI calibration flag,11,Non-linearity parameter computed using noise diodes is degraded (meaningful only for channels MWI-1 to MWI-3),,,,,Operational
bufr4/0/33/096/12,033096,MWI calibration flag,12,PRT or THM temperatures of current scan are missing or with anomalous readings,,,,,Operational
bufr4/0/33/096/13,033096,MWI calibration flag,13,Moon intrusion in cold space degraded calibration (less than Nvalid_c valid samples are not affected by Moon for the considered channel and scan),,,,,Operational
bufr4/0/33/096/14,033096,MWI calibration flag,14,Back-up calibration with noise diodes performed (meaningful only for MWI-1 to MWI-3),,,,,Operational
bufr4/0/33/096/15,033096,MWI calibration flag,15,Degraded receiver temperatures lead to degraded calibration,,,,,Operational
bufr4/0/33/096/All-16,033096,MWI calibration flag,All 16,مفقود,,,,,Operational
bufr4/0/33/097/1,033097,MWI scan quality flag,1,Scan is degraded in raw data record,,,,,Operational
bufr4/0/33/097/2,033097,MWI scan quality flag,2,خطأ في تسلسل الوقت,,,,,Operational
bufr4/0/33/097/3,033097,MWI scan quality flag,3,Current scan is acquired after a gap,,,,,Operational
bufr4/0/33/097/4,033097,MWI scan quality flag,4,"Scan is in period of initialization of calibration of data averages over scans (because of cold start/cold end, missing warm/cold L0 packets or data gaps).",,,,,Operational
bufr4/0/33/097/5,033097,MWI scan quality flag,5,Moon intrusion angle in space view below threshold for at least one channel,,,,,Operational
bufr4/0/33/097/6,033097,MWI scan quality flag,6,Moon correction is applied but is degraded for at least one channel,,,,,Operational
bufr4/0/33/097/7,033097,MWI scan quality flag,7,Sun glint angle below threshold for at least one channel,,,,,Operational
bufr4/0/33/097/8,033097,MWI scan quality flag,8,RFI contamination in the Earth view or RFI packet missing for the considered scan (only for MWI-1V and MWI-1H),,,,,Operational
bufr4/0/33/097/9,033097,MWI scan quality flag,9,Satellite manoeuvre occurs in current scan,,,,,Operational
bufr4/0/33/097/10,033097,MWI scan quality flag,10,Missing warm or cold L0 packets for the considered scan,,,,,Operational
bufr4/0/33/097/11-15,033097,MWI scan quality flag,11-15,محجوز,,,,,Operational
bufr4/0/33/097/All-16,033097,MWI scan quality flag,All 16,مفقود,,,,,Operational
bufr4/0/33/098/1,033098,MWI data quality flag,1,MWI spectral radiance data of channel is missing or degraded,,,,,Operational
bufr4/0/33/098/2,033098,MWI data quality flag,2,Earth view counts of channel within scan are missing or out of bounds,,,,,Operational
