Id,Category,CategoryOfSequences_ar,FXY1,Title_ar,SubTitle_ar,FXY2,ElementName_ar,ElementDescription_ar,Note_ar,noteIDs,Status
bufr4/3/07/079/10/031000,07,تسلسلات تقارير السطح (البحر),307079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,031000,عامل تكرار الأوصاف المتأخر,,,,Operational
bufr4/3/07/079/11/302048,07,تسلسلات تقارير السطح (البحر),307079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,302048,اتجاه وارتفاع السحب,,,,Operational
bufr4/3/07/079/12/302037,07,تسلسلات تقارير السطح (البحر),307079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,302037,حالة الأرض، عمق الثلج، أدنى درجة حرارة للأرض,,,,Operational
bufr4/3/07/079/13/102000,07,تسلسلات تقارير السطح (البحر),307079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,102000,تكرار متأخر لـ 6 أوصاف,,,,Operational
bufr4/3/07/079/14/031000,07,تسلسلات تقارير السطح (البحر),307079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,031000,عامل تكرار الأوصاف المتأخر,,,,Operational
bufr4/3/07/079/15/022061,07,تسلسلات تقارير السطح (البحر),307079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,022061,حالة البحر,,,,Operational
bufr4/3/07/079/16/020058,07,تسلسلات تقارير السطح (البحر),307079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,020058,الرؤية باتجاه البحر من محطة ساحلية,,,,Operational
bufr4/3/07/079/17/101000,07,تسلسلات تقارير السطح (البحر),307079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,101000,تكرار متأخر لـ 6 أوصاف,,,,Operational
bufr4/3/07/079/18/031000,07,تسلسلات تقارير السطح (البحر),307079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,031000,عامل تكرار الأوصاف المتأخر,,,,Operational
bufr4/3/07/079/19/302056,07,تسلسلات تقارير السطح (البحر),307079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,302056,درجة حرارة سطح البحر,درجة حرارة سطح البحر، طريقة القياس، والعمق تحت سطح البحر,,,Operational
bufr4/3/07/079/20/101000,07,تسلسلات تقارير السطح (البحر),307079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,101000,تكرار متأخر لـ 6 أوصاف,,,,Operational
bufr4/3/07/079/21/031000,07,تسلسلات تقارير السطح (البحر),307079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,031000,عامل تكرار الأوصاف المتأخر,,,,Operational
bufr4/3/07/079/22/302055,07,تسلسلات تقارير السطح (البحر),307079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,302055,تجمد معتدل,,,,Operational
bufr4/3/07/079/23/302043,07,تسلسلات تقارير السطح (البحر),307079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,302043,"بيانات ""الفترة"" الأساسية للتوقعات العامة",,,,Operational
bufr4/3/07/079/24/302044,07,تسلسلات تقارير السطح (البحر),307079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,302044,بيانات التبخر,,,,Operational
bufr4/3/07/079/25/101000,07,تسلسلات تقارير السطح (البحر),307079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,101000,تكرار متأخر لـ 6 أوصاف,,,,Operational
bufr4/3/07/079/26/031001,07,تسلسلات تقارير السطح (البحر),307079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,031001,عامل تكرار الأوصاف المتأخر,,,,Operational
bufr4/3/07/079/27/302045,07,تسلسلات تقارير السطح (البحر),307079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,302045,بيانات الإشعاع (من فترة ساعة واحدة و24 ساعة),,,,Operational
bufr4/3/07/079/28/101000,07,تسلسلات تقارير السطح (البحر),307079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,101000,تكرار متأخر لـ 6 أوصاف,,,,Operational
bufr4/3/07/079/29/031000,07,تسلسلات تقارير السطح (البحر),307079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,031000,عامل تكرار الأوصاف المتأخر,,,,Operational
bufr4/3/07/079/30/302046,07,تسلسلات تقارير السطح (البحر),307079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,302046,تغير درجة الحرارة,,,,Operational
bufr4/3/07/080/1/301090,07,تسلسلات تقارير السطح (البحر),307080,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,301090,التعريف بمحطة السطح؛ الوقت، الإحداثيات الأفقية والعمودية,,,,Operational
bufr4/3/07/080/2/302031,07,تسلسلات تقارير السطح (البحر),307080,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,302031,معلومات الضغط,,,,Operational
bufr4/3/07/080/3/302035,07,تسلسلات تقارير السطح (البحر),307080,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,302035,"البيانات الأساسية ""الفورية"" الشاملة",,,,Operational
bufr4/3/07/080/4/302036,07,تسلسلات تقارير السطح (البحر),307080,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,302036,السحب ذات القواعد أسفل مستوى المحطة,,,,Operational
bufr4/3/07/080/5/302047,07,تسلسلات تقارير السطح (البحر),307080,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,302047,اتجاه انجراف السحب,,,,Operational
bufr4/3/07/080/6/008002,07,تسلسلات تقارير السطح (البحر),307080,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,008002,الأهمية الرأسية (ملاحظات الأقمار الصناعية),,,,Operational
bufr4/3/07/080/7/302048,07,تسلسلات تقارير السطح (البحر),307080,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,302048,اتجاه وارتفاع السحب,,,,Operational
bufr4/3/07/080/8/302037,07,تسلسلات تقارير السطح (البحر),307080,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,302037,حالة الأرض، عمق الثلج، أدنى درجة حرارة للأرض,,,,Operational
bufr4/3/07/080/9/302043,07,تسلسلات تقارير السطح (البحر),307080,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,302043,"بيانات ""الفترة"" الأساسية للتوقعات العامة",,,,Operational
bufr4/3/07/080/10/302044,07,تسلسلات تقارير السطح (البحر),307080,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,302044,بيانات التبخر,,,,Operational
bufr4/3/07/080/11/101002,07,تسلسلات تقارير السطح (البحر),307080,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,101002,كرر 5 أوصاف مرتين,,,,Operational
bufr4/3/07/080/12/302045,07,تسلسلات تقارير السطح (البحر),307080,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,302045,بيانات الإشعاع (من فترة ساعة واحدة و24 ساعة),,,,Operational
bufr4/3/07/080/13/302046,07,تسلسلات تقارير السطح (البحر),307080,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,302046,تغير درجة الحرارة,,,,Operational
bufr4/3/07/081/1/301090,07,تسلسلات تقارير السطح (البحر),307081,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,301090,التعريف بمحطة السطح؛ الوقت، الإحداثيات الأفقية والعمودية,,,,Operational
bufr4/3/07/081/2/302031,07,تسلسلات تقارير السطح (البحر),307081,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,302031,معلومات الضغط,,,,Operational
bufr4/3/07/081/3/302035,07,تسلسلات تقارير السطح (البحر),307081,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,302035,"البيانات الأساسية ""الفورية"" الشاملة",,,,Operational
bufr4/3/07/081/4/302036,07,تسلسلات تقارير السطح (البحر),307081,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,302036,السحب ذات القواعد أسفل مستوى المحطة,,,,Operational
bufr4/3/07/081/5/302047,07,تسلسلات تقارير السطح (البحر),307081,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,302047,اتجاه انجراف السحب,,,,Operational
bufr4/3/07/081/6/008002,07,تسلسلات تقارير السطح (البحر),307081,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,008002,الأهمية الرأسية (ملاحظات الأقمار الصناعية),تعيين إلى مفقود (إلغاء),,,Operational
bufr4/3/07/081/7/302048,07,تسلسلات تقارير السطح (البحر),307081,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,302048,اتجاه وارتفاع السحب,,,,Operational
bufr4/3/07/081/8/302037,07,تسلسلات تقارير السطح (البحر),307081,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,302037,حالة الأرض، عمق الثلج، أدنى درجة حرارة للأرض,,,,Operational
bufr4/3/07/081/9/012122,07,تسلسلات تقارير السطح (البحر),307081,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,012122,درجة الحرارة الدنيا على سطح الأرض، خلال الـ 12 ساعة الماضية,,,,Operational
bufr4/3/07/081/10/013056,07,تسلسلات تقارير السطح (البحر),307081,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,013056,طبيعة الهطول,,,,Operational
bufr4/3/07/081/11/013057,07,تسلسلات تقارير السطح (البحر),307081,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,013057,وقت بداية أو نهاية الهطول,,,,Operational
bufr4/3/07/081/12/020101,07,تسلسلات تقارير السطح (البحر),307081,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,020101,الجراد (الأكريدين) الاسم,,,,Operational
bufr4/3/07/081/13/020102,07,تسلسلات تقارير السطح (البحر),307081,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,020102,لون الجراد (النضج),,,,Operational
bufr4/3/07/081/14/020103,07,تسلسلات تقارير السطح (البحر),307081,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,020103,مرحلة تطور الجراد,,,,Operational
bufr4/3/07/081/15/020104,07,تسلسلات تقارير السطح (البحر),307081,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,020104,حالة تنظيم السرب أو مجموعة الجراد,,,,Operational
bufr4/3/07/081/16/020105,07,تسلسلات تقارير السطح (البحر),307081,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,020105,حالة تنظيم السرب أو مجموعة الجراد,,,,Operational
bufr4/3/07/081/17/020106,07,تسلسلات تقارير السطح (البحر),307081,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,020106,كثافة تجمع الجراد,,,,Operational
bufr4/3/07/081/18/020107,07,تسلسلات تقارير السطح (البحر),307081,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,020107,اتجاه تحركات سرب الجراد,,,,Operational
bufr4/3/07/081/19/020108,07,تسلسلات تقارير السطح (البحر),307081,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,020108,مدى الغطاء النباتي,,,,Operational
bufr4/3/07/081/20/302043,07,تسلسلات تقارير السطح (البحر),307081,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,302043,"بيانات ""الفترة"" الأساسية للتوقعات العامة",,,,Operational
bufr4/3/07/081/21/302044,07,تسلسلات تقارير السطح (البحر),307081,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,302044,بيانات التبخر,,,,Operational
bufr4/3/07/081/22/101002,07,تسلسلات تقارير السطح (البحر),307081,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,101002,كرر 5 أوصاف مرتين,,,,Operational
bufr4/3/07/081/23/302045,07,تسلسلات تقارير السطح (البحر),307081,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,302045,بيانات الإشعاع (من فترة ساعة واحدة و24 ساعة),,,,Operational
bufr4/3/07/081/24/302046,07,تسلسلات تقارير السطح (البحر),307081,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,302046,تغير درجة الحرارة,,,,Operational
bufr4/3/07/082/1/301090,07,تسلسلات تقارير السطح (البحر),307082,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,301090,التعريف بمحطة السطح؛ الوقت، الإحداثيات الأفقية والعمودية,,(انظر الملاحظة 3),2,Deprecated
bufr4/3/07/082/2/302031,07,تسلسلات تقارير السطح (البحر),307082,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,302031,معلومات الضغط,,(انظر الملاحظة 3),2,Deprecated
bufr4/3/07/082/3/302035,07,تسلسلات تقارير السطح (البحر),307082,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,302035,"البيانات الأساسية ""الفورية"" الشاملة",,(انظر الملاحظة 3),2,Deprecated
bufr4/3/07/082/4/302036,07,تسلسلات تقارير السطح (البحر),307082,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,302036,السحب ذات القواعد أسفل مستوى المحطة,,(انظر الملاحظة 3),2,Deprecated
bufr4/3/07/082/5/302047,07,تسلسلات تقارير السطح (البحر),307082,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,302047,اتجاه انجراف السحب,,(انظر الملاحظة 3),2,Deprecated
bufr4/3/07/082/6/008002,07,تسلسلات تقارير السطح (البحر),307082,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,008002,الأهمية الرأسية (ملاحظات الأقمار الصناعية),تعيين إلى مفقود (إلغاء),(انظر الملاحظة 3),2,Deprecated
bufr4/3/07/082/7/302048,07,تسلسلات تقارير السطح (البحر),307082,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,302048,اتجاه وارتفاع السحب,,(انظر الملاحظة 3),2,Deprecated
bufr4/3/07/082/8/302037,07,تسلسلات تقارير السطح (البحر),307082,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,302037,حالة الأرض، عمق الثلج، أدنى درجة حرارة للأرض,,(انظر الملاحظة 3),2,Deprecated
bufr4/3/07/082/9/012121,07,تسلسلات تقارير السطح (البحر),307082,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,012121,درجة حرارة سطح الأرض,وقت الملاحظة,(انظر الملاحظة 3),2,Deprecated
bufr4/3/07/082/10/012122,07,تسلسلات تقارير السطح (البحر),307082,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,012122,درجة الحرارة الدنيا على سطح الأرض، خلال الـ 12 ساعة الماضية,,(انظر الملاحظة 3),2,Deprecated
bufr4/3/07/082/11/302043,07,تسلسلات تقارير السطح (البحر),307082,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,302043,"بيانات ""الفترة"" الأساسية للتوقعات العامة",,(انظر الملاحظة 3),2,Deprecated
bufr4/3/07/082/12/302044,07,تسلسلات تقارير السطح (البحر),307082,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,302044,بيانات التبخر,,(انظر الملاحظة 3),2,Deprecated
bufr4/3/07/082/13/101002,07,تسلسلات تقارير السطح (البحر),307082,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,101002,كرر 5 أوصاف مرتين,,(انظر الملاحظة 3),2,Deprecated
bufr4/3/07/082/14/302045,07,تسلسلات تقارير السطح (البحر),307082,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,302045,بيانات الإشعاع (من فترة ساعة واحدة و24 ساعة),,(انظر الملاحظة 3),2,Deprecated
bufr4/3/07/082/15/302046,07,تسلسلات تقارير السطح (البحر),307082,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,302046,تغير درجة الحرارة,,(انظر الملاحظة 3),2,Deprecated
bufr4/3/07/083/1/301090,07,تسلسلات تقارير السطح (البحر),307083,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,301090,التعريف بمحطة السطح؛ الوقت، الإحداثيات الأفقية والعمودية,,(انظر الملاحظة 3),2,Deprecated
bufr4/3/07/083/2/302031,07,تسلسلات تقارير السطح (البحر),307083,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,302031,معلومات الضغط,,(انظر الملاحظة 3),2,Deprecated
bufr4/3/07/083/3/302035,07,تسلسلات تقارير السطح (البحر),307083,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,302035,"البيانات الأساسية ""الفورية"" الشاملة",,,,Operational
bufr4/3/07/083/4/302036,07,تسلسلات تقارير السطح (البحر),307083,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,302036,السحب ذات القواعد أسفل مستوى المحطة,,,,Operational
bufr4/3/07/083/5/302047,07,تسلسلات تقارير السطح (البحر),307083,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,302047,اتجاه انجراف السحب,,,,Operational
bufr4/3/07/083/6/008002,07,تسلسلات تقارير السطح (البحر),307083,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,008002,الأهمية الرأسية (ملاحظات الأقمار الصناعية),تعيين إلى مفقود (إلغاء),,,Operational
bufr4/3/07/083/7/302048,07,تسلسلات تقارير السطح (البحر),307083,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,302048,اتجاه وارتفاع السحب,,,,Operational
bufr4/3/07/083/8/302037,07,تسلسلات تقارير السطح (البحر),307083,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,302037,حالة الأرض، عمق الثلج، أدنى درجة حرارة للأرض,,,,Operational
bufr4/3/07/083/9/012122,07,تسلسلات تقارير السطح (البحر),307083,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,012122,درجة الحرارة الدنيا على سطح الأرض، خلال الـ 12 ساعة الماضية,,,,Operational
bufr4/3/07/083/10/302043,07,تسلسلات تقارير السطح (البحر),307083,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,302043,"بيانات ""الفترة"" الأساسية للتوقعات العامة",,,,Operational
bufr4/3/07/083/11/302044,07,تسلسلات تقارير السطح (البحر),307083,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,302044,بيانات التبخر,,,,Operational
bufr4/3/07/083/12/101002,07,تسلسلات تقارير السطح (البحر),307083,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,101002,كرر 5 أوصاف مرتين,,,,Operational
bufr4/3/07/083/13/302045,07,تسلسلات تقارير السطح (البحر),307083,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,302045,بيانات الإشعاع (من فترة ساعة واحدة و24 ساعة),,,,Operational
bufr4/3/07/083/14/302046,07,تسلسلات تقارير السطح (البحر),307083,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,302046,تغير درجة الحرارة,,,,Operational
bufr4/3/07/084/1/301090,07,تسلسلات تقارير السطح (البحر),307084,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,301090,التعريف بمحطة السطح؛ الوقت، الإحداثيات الأفقية والعمودية,,,,Operational
bufr4/3/07/084/2/302031,07,تسلسلات تقارير السطح (البحر),307084,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,302031,معلومات الضغط,,,,Operational
bufr4/3/07/084/3/302035,07,تسلسلات تقارير السطح (البحر),307084,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,302035,"البيانات الأساسية ""الفورية"" الشاملة",,,,Operational
bufr4/3/07/084/4/302036,07,تسلسلات تقارير السطح (البحر),307084,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,302036,السحب ذات القواعد أسفل مستوى المحطة,,,,Operational
bufr4/3/07/084/5/302047,07,تسلسلات تقارير السطح (البحر),307084,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,302047,اتجاه انجراف السحب,,,,Operational
bufr4/3/07/084/6/008002,07,تسلسلات تقارير السطح (البحر),307084,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,008002,الأهمية الرأسية (ملاحظات الأقمار الصناعية),تعيين إلى مفقود (إلغاء),,,Operational
bufr4/3/07/084/7/302048,07,تسلسلات تقارير السطح (البحر),307084,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,302048,اتجاه وارتفاع السحب,,,,Operational
bufr4/3/07/084/8/302037,07,تسلسلات تقارير السطح (البحر),307084,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,302037,حالة الأرض، عمق الثلج، أدنى درجة حرارة للأرض,,,,Operational
bufr4/3/07/084/9/020055,07,تسلسلات تقارير السطح (البحر),307084,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,020055,حالة السماء في المناطق الاستوائية,,,,Operational
bufr4/3/07/084/10/101000,07,تسلسلات تقارير السطح (البحر),307084,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,101000,تكرار متأخر لـ 6 أوصاف,,,,Operational
bufr4/3/07/084/11/031001,07,تسلسلات تقارير السطح (البحر),307084,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,031001,عامل تكرار الأوصاف المتأخر,,,,Operational
bufr4/3/07/084/12/205001,07,تسلسلات تقارير السطح (البحر),307084,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,205001,تميّز الشخصية,حقل الحرف المكون من حرف واحد,,,Operational
bufr4/3/07/084/13/302043,07,تسلسلات تقارير السطح (البحر),307084,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,302043,"بيانات ""الفترة"" الأساسية للتوقعات العامة",,,,Operational
bufr4/3/07/084/14/302044,07,تسلسلات تقارير السطح (البحر),307084,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,302044,بيانات التبخر,,,,Operational
bufr4/3/07/084/15/101002,07,تسلسلات تقارير السطح (البحر),307084,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,101002,كرر 5 أوصاف مرتين,,,,Operational
bufr4/3/07/084/16/302045,07,تسلسلات تقارير السطح (البحر),307084,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,302045,بيانات الإشعاع (من فترة ساعة واحدة و24 ساعة),,,,Operational
