Category,CategoryOfSequences_ar,FXY1,Title_ar,SubTitle_ar,FXY2,ElementName_ar,ElementDescription_ar,Note_ar,Status
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,مدة سطوع الشمس,B14032,إجمالي أشعة الشمس,,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,مدة سطوع الشمس,B14033,إجمالي أشعة الشمس,,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,مدة سطوع الشمس,B08050,مؤهل لعدد القيم المفقودة في حساب الإحصائية,مدة سطوع الشمس,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,مدة سطوع الشمس,B08020,إجمالي عدد الكيانات المفقودة (بالنسبة إلى التراكم أو المتوسط),أيام,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,الشرط الذي يتبع عدد أيام حدوثه,R02018,كرر 5 أوصاف مرتين,,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,الشرط الذي يتبع عدد أيام حدوثه,B08052,الشرط الذي يتبع عدد أيام حدوثه,الرياح >= 10 م/ث، الرياح >= 20 م/ث، الرياح >= 30 م/ث، درجة الحرارة القصوى < 273.15 ك، درجة الحرارة القصوى >= 298.15 ك، درجة الحرارة القصوى >= 303.15 ك، درجة الحرارة القصوى >= 308.15 ك، درجة الحرارة القصوى >= 313.15 ك، درجة الحرارة الدنيا < 273.15 ك، ارتفاع سطح البحر > 0.00 م، ارتفاع سطح البحر > 0.01 م، ارتفاع سطح البحر > 0.10 م، ارتفاع سطح البحر > 0.50 م، الرؤية الأفقية < 50 م، الرؤية الأفقية < 100 م، الرؤية الأفقية < 1 000 م، البَرَد، العاصفة الرعدية.,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,الشرط الذي يتبع عدد أيام حدوثه,B08022,العدد الإجمالي (فيما يتعلق بالتراكم أو المتوسط),أيام,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B08053,مؤهل يوم الحدوث,= 0 في يوم واحد فقط، = 1 في يومين أو أكثر,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B04003,يوم,,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B12152,أعلى متوسط يومي لدرجة الحرارة,,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B08053,مؤهل يوم الحدوث,= 0 في يوم واحد فقط، = 1 في يومين أو أكثر,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B04003,يوم,,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B12153,أدنى متوسط يومي لدرجة الحرارة,,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B08053,مؤهل يوم الحدوث,= 0 في يوم واحد فقط، = 1 في يومين أو أكثر,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B04003,يوم,,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B08023,القيم الإحصائية من الدرجة الأولى تتبع,القيمة القصوى,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B12101,درجة الحرارة/درجة حرارة الهواء,,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B08053,مؤهل يوم الحدوث,= 0 في يوم واحد فقط، = 1 في يومين أو أكثر,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B04003,يوم,,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B08023,القيم الإحصائية من الدرجة الأولى تتبع,= 3 القيمة الدنيا,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B12101,درجة الحرارة/درجة حرارة الهواء,,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B08023,القيم الإحصائية من الدرجة الأولى تتبع,تعيين إلى مفقود (إلغاء),,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B02002,نوع الأجهزة لقياس الرياح,,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B08053,مؤهل يوم الحدوث,= 0 في يوم واحد فقط، = 1 في يومين أو أكثر,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B04003,يوم,,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B11046,السرعة اللحظية القصوى للرياح,,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B08053,مؤهل يوم الحدوث,تعيين إلى مفقود (إلغاء),,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,الهطول,B04003,يوم,= ١,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,الهطول,B04004,ساعة,= ٠,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,الهطول,B04074,فترة زمنية أو إزاحة,,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,الهطول,B04023,فترة زمنية أو إزاحة,= عدد الأيام في الشهر,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,الهطول,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,الهطول,B13060,إجمالي الهطول المتراكم,,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,الهطول,B13051,مجموعة التردد، الهطول,,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,الهطول,B04053,عدد الأيام التي كان فيها الهطول مساوياً أو أكثر من 1 ملم,,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,الهطول,B08050,مؤهل لعدد القيم المفقودة في حساب الإحصائية,الهطول,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,الهطول,B08020,إجمالي عدد الكيانات المفقودة (بالنسبة إلى التراكم أو المتوسط),أيام,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,الشرط الذي يتبع عدد أيام حدوثه,R02006,كرر 5 أوصاف مرتين,,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,الشرط الذي يتبع عدد أيام حدوثه,B08052,الشرط الذي يتبع عدد أيام حدوثه,,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,الشرط الذي يتبع عدد أيام حدوثه,B08022,العدد الإجمالي (فيما يتعلق بالتراكم أو المتوسط),أيام,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,حدوث الهطول الشديد,B08053,مؤهل يوم الحدوث,= 0 في يوم واحد فقط، = 1 في يومين أو أكثر,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,حدوث الهطول الشديد,B04003,يوم,,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,حدوث الهطول الشديد,B13052,أعلى كمية يومية من الهطول,,,Operational
07,تسلسلات تقارير السطح (البحر),D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,حدوث الهطول الشديد,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,تعيين إلى مفقود (إلغاء),,Operational
07,تسلسلات تقارير السطح (البحر),D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,,B04001,سنة,بداية فترة المرجع,,Operational
07,تسلسلات تقارير السطح (البحر),D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,,B04001,سنة,بداية فترة المرجع,,Operational
07,تسلسلات تقارير السطح (البحر),D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,,B04002,شهر,,,Operational
07,تسلسلات تقارير السطح (البحر),D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,,B04003,يوم,= ١,,Operational
07,تسلسلات تقارير السطح (البحر),D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,,B04004,ساعة,= ٠,,Operational
07,تسلسلات تقارير السطح (البحر),D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,,B04074,فترة زمنية أو إزاحة,,,Operational
07,تسلسلات تقارير السطح (البحر),D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,,B04022,فترة زمنية أو إزاحة,= ١,,Operational
07,تسلسلات تقارير السطح (البحر),D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,,B08023,القيم الإحصائية من الدرجة الأولى تتبع,= 4 القيمة المتوسطة,,Operational
07,تسلسلات تقارير السطح (البحر),D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,,B10004,ضغط,,,Operational
07,تسلسلات تقارير السطح (البحر),D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,,B10051,الضغط مُقلل إلى متوسط مستوى سطح البحر,,,Operational
07,تسلسلات تقارير السطح (البحر),D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,,B07004,ضغط,المستوى القياسي,,Operational
07,تسلسلات تقارير السطح (البحر),D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,,B10009,ارتفاع الجهد الجغرافي,المستوى القياسي,,Operational
07,تسلسلات تقارير السطح (البحر),D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,,,Operational
07,تسلسلات تقارير السطح (البحر),D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,,B12101,درجة الحرارة/درجة حرارة الهواء,,,Operational
07,تسلسلات تقارير السطح (البحر),D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,,B02051,مؤشر لتحديد طريقة المراقبة لدرجات الحرارة القصوى,,,Operational
07,تسلسلات تقارير السطح (البحر),D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,,B04051,الوقت الرئيسي للقراءة اليومية لدرجة الحرارة القصوى,,,Operational
07,تسلسلات تقارير السطح (البحر),D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,,B12118,درجة الحرارة القصوى على الارتفاع المحدد، خلال الـ 24 ساعة الماضية,,,Operational
07,تسلسلات تقارير السطح (البحر),D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,,B04052,الوقت الرئيسي للقراءة اليومية لدرجة الحرارة القصوى,,,Operational
07,تسلسلات تقارير السطح (البحر),D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,,B12119,درجة الحرارة القصوى على الارتفاع المحدد، خلال الـ 24 ساعة الماضية,,,Operational
07,تسلسلات تقارير السطح (البحر),D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,,B13004,ضغط البخار,,,Operational
07,تسلسلات تقارير السطح (البحر),D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,,B12151,انحراف معياري لدرجة الحرارة,,,Operational
07,تسلسلات تقارير السطح (البحر),D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,تعيين إلى مفقود (إلغاء),,Operational
07,تسلسلات تقارير السطح (البحر),D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,,B14032,إجمالي أشعة الشمس,,,Operational
07,تسلسلات تقارير السطح (البحر),D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,,B08023,القيم الإحصائية من الدرجة الأولى تتبع,تعيين إلى مفقود (إلغاء),,Operational
07,تسلسلات تقارير السطح (البحر),D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,القيم الطبيعية للهطول,B04001,سنة,بداية فترة المرجع,,Operational
07,تسلسلات تقارير السطح (البحر),D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,القيم الطبيعية للهطول,B04001,سنة,بداية فترة المرجع,,Operational
07,تسلسلات تقارير السطح (البحر),D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,القيم الطبيعية للهطول,B04002,شهر,,,Operational
07,تسلسلات تقارير السطح (البحر),D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,القيم الطبيعية للهطول,B04003,يوم,= ١,,Operational
07,تسلسلات تقارير السطح (البحر),D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,القيم الطبيعية للهطول,B04004,ساعة,= ٠,,Operational
07,تسلسلات تقارير السطح (البحر),D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,القيم الطبيعية للهطول,B04074,فترة زمنية أو إزاحة,,,Operational
07,تسلسلات تقارير السطح (البحر),D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,القيم الطبيعية للهطول,B04022,فترة زمنية أو إزاحة,= ١,,Operational
07,تسلسلات تقارير السطح (البحر),D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,القيم الطبيعية للهطول,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,,,Operational
07,تسلسلات تقارير السطح (البحر),D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,القيم الطبيعية للهطول,B08023,القيم الإحصائية من الدرجة الأولى تتبع,= 4 القيمة المتوسطة,,Operational
07,تسلسلات تقارير السطح (البحر),D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,القيم الطبيعية للهطول,B13060,إجمالي الهطول المتراكم,,,Operational
07,تسلسلات تقارير السطح (البحر),D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,القيم الطبيعية للهطول,B04053,عدد الأيام التي كان فيها الهطول مساوياً أو أكثر من 1 ملم,,,Operational
07,تسلسلات تقارير السطح (البحر),D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,القيم الطبيعية للهطول,B08023,القيم الإحصائية من الدرجة الأولى تتبع,تعيين إلى مفقود (إلغاء),,Operational
07,تسلسلات تقارير السطح (البحر),D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,القيم الطبيعية للهطول,R02008,كرر 5 أوصاف مرتين,,,Operational
07,تسلسلات تقارير السطح (البحر),D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,القيم الطبيعية للهطول,B08050,مؤهل لعدد القيم المفقودة في حساب الإحصائية,الضغط، درجة الحرارة، درجات الحرارة القصوى، ضغط البخار، الهطول، مدة سطوع الشمس، درجة الحرارة العظمى، درجة الحرارة الصغرى,,Operational
07,تسلسلات تقارير السطح (البحر),D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,القيم الطبيعية للهطول,B08020,إجمالي عدد الكيانات المفقودة (بالنسبة إلى التراكم أو المتوسط),سنة,,Operational
07,تسلسلات تقارير السطح (البحر),D07078,تسلسل لتمثيل القيم الشهرية المناسبة لبيانات CLIMAT SHIP بما يتوافق مع الممارسات الإقليمية أو الوطنية للإبلاغ.,,D07076,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,,,Operational
07,تسلسلات تقارير السطح (البحر),D07078,تسلسل لتمثيل القيم الشهرية المناسبة لبيانات CLIMAT SHIP بما يتوافق مع الممارسات الإقليمية أو الوطنية للإبلاغ.,,D07077,القيم الشهرية من محطة أرضية وفقًا للممارسات الإقليمية أو الوطنية للإبلاغ,,,Operational
07,تسلسلات تقارير السطح (البحر),D07079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,D01090,التعريف بمحطة السطح؛ الوقت، الإحداثيات الأفقية والعمودية,,,Operational
07,تسلسلات تقارير السطح (البحر),D07079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,D02031,معلومات الضغط,,,Operational
07,تسلسلات تقارير السطح (البحر),D07079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,D02035,"البيانات الأساسية ""الفورية"" الشاملة",,,Operational
07,تسلسلات تقارير السطح (البحر),D07079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,D02036,السحب ذات القواعد أسفل مستوى المحطة,,,Operational
07,تسلسلات تقارير السطح (البحر),D07079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational
07,تسلسلات تقارير السطح (البحر),D07079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,D02047,اتجاه انجراف السحب,,,Operational
07,تسلسلات تقارير السطح (البحر),D07079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,B08002,الأهمية الرأسية (ملاحظات الأقمار الصناعية),,,Operational
07,تسلسلات تقارير السطح (البحر),D07079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational
07,تسلسلات تقارير السطح (البحر),D07079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,D02048,اتجاه وارتفاع السحب,,,Operational
07,تسلسلات تقارير السطح (البحر),D07079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,D02037,حالة الأرض، عمق الثلج، أدنى درجة حرارة للأرض,,,Operational
07,تسلسلات تقارير السطح (البحر),D07079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,R02000,تكرار متأخر لـ 6 أوصاف,,,Operational
07,تسلسلات تقارير السطح (البحر),D07079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,B22061,حالة البحر,,,Operational
07,تسلسلات تقارير السطح (البحر),D07079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,B20058,الرؤية باتجاه البحر من محطة ساحلية,,,Operational
07,تسلسلات تقارير السطح (البحر),D07079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational
07,تسلسلات تقارير السطح (البحر),D07079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,D02056,درجة حرارة سطح البحر,درجة حرارة سطح البحر، طريقة القياس، والعمق تحت سطح البحر,,Operational
07,تسلسلات تقارير السطح (البحر),D07079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational
07,تسلسلات تقارير السطح (البحر),D07079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,D02055,تجمد معتدل,,,Operational
07,تسلسلات تقارير السطح (البحر),D07079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,D02043,"بيانات ""الفترة"" الأساسية للتوقعات العامة",,,Operational
07,تسلسلات تقارير السطح (البحر),D07079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,D02044,بيانات التبخر,,,Operational
07,تسلسلات تقارير السطح (البحر),D07079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational
07,تسلسلات تقارير السطح (البحر),D07079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,D02045,بيانات الإشعاع (من فترة ساعة واحدة و24 ساعة),,,Operational
07,تسلسلات تقارير السطح (البحر),D07079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational
07,تسلسلات تقارير السطح (البحر),D07079,تسلسل تمثيل التقارير المختصرة من محطة بحرية مناسبة لبيانات SHIP,,D02046,تغير درجة الحرارة,,,Operational
07,تسلسلات تقارير السطح (البحر),D07080,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,D01090,التعريف بمحطة السطح؛ الوقت، الإحداثيات الأفقية والعمودية,,,Operational
07,تسلسلات تقارير السطح (البحر),D07080,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,D02031,معلومات الضغط,,,Operational
07,تسلسلات تقارير السطح (البحر),D07080,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,D02035,"البيانات الأساسية ""الفورية"" الشاملة",,,Operational
07,تسلسلات تقارير السطح (البحر),D07080,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,D02036,السحب ذات القواعد أسفل مستوى المحطة,,,Operational
07,تسلسلات تقارير السطح (البحر),D07080,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,D02047,اتجاه انجراف السحب,,,Operational
